Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.","<extra_id_0> lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep <extra_id_1> Lepelenburg.","['Ze zorgen al', 'zich naar Park']",6,15.0,1
"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes <extra_id_0> aantrekkelijk maken voor jongeren viraal gaan.",['en fotos die Biden'],4,15.0,1
"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je <extra_id_0> groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je <extra_id_1> Vijf veelgestelde vragen <extra_id_2> mensen kiezen voor gemak en komen dan op een dure polis uit.","['bij de', 'hier tegen doen?', 'en antwoorden. ,,Veel']",8,15.0,1
"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets <extra_id_0> te hebben geput uit de film Her, waarvoor <extra_id_1> van computersysteem Samantha insprak.","['te veel inspiratie', 'Johansson de stem']",6,15.0,1
"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.","De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere <extra_id_0> en sportscholen roept <extra_id_1> Economieredacteur Peet Vogels geeft antwoord.","['belasting op sportclubs', 'veel vragen op.']",6,15.0,1
"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de <extra_id_0> de <extra_id_1> dagelijkse realiteit.","['oorlog en', 'verdere wereld is']",5,15.0,1
"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The New York Times donderdag.","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande <extra_id_0> markt van kunstmatige intelligentie <extra_id_1> meldt de Amerikaanse krant The New York Times donderdag.","['dominantie van de', '(AI). Dat']",5,15.0,1
"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een protest op de <extra_id_0> insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.",['Amsterdamse Roeterseilandcampus op televisieschermen'],4,15.0,1
"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz <extra_id_0> vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet <extra_id_1>","['zijn niet in', 'van gravel.']",5,15.0,1
Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen.,Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de <extra_id_0> in Gaza nodig zijn om Hamas <extra_id_1>,"['Isralische bombardementen', 'uit te schakelen.']",5,15.0,1
In duizenden boeken over drugshandelaar Janus van Wesenbeeck moeten fotos worden zwartgemaakt. De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,In duizenden boeken over <extra_id_0> moeten fotos worden zwartgemaakt. De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,['drugshandelaar Janus van Wesenbeeck'],4,15.0,1
Ook in het Caribische deel van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,Ook in het Caribische deel van <extra_id_0> is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,['het Nederlands Koninkrijk'],3,15.0,1
"De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan <extra_id_0> moeten worden uitgevoerd. <extra_id_1>","['mogelijk onveilige bakfietsen', 'Babboe erkent alle problemen.']",7,15.0,1
Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat <extra_id_0> op <extra_id_1> moet.,"['het drugsbeleid radicaal', 'de schop']",5,15.0,1
Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,Na uit de hand <extra_id_0> campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,['gelopen protesten werd de'],4,15.0,1
"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met <extra_id_0> aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.",['een structureel tekort'],3,15.0,1
Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en <extra_id_0> midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,['frisse week. Aangezien we'],4,15.0,1
"Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","Fabrikanten halen <extra_id_0> markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.",['geneesmiddelen van de Nederlandse'],4,15.0,1
"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat vrouwen <extra_id_0> hebben bij verschillende mensen",['ook kinderen'],2,15.0,1
"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu <extra_id_0> wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 <extra_id_1> was.","['wier beeltenis de', 'miljard euro waard']",6,15.0,1
Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. <extra_id_0> om de 29-jarige Dominique K.,['Het gaat'],2,15.0,1
Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks <extra_id_0>,['over zijn persoonlijk leven'],4,15.0,1
Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een <extra_id_0> ligt niet voor het oprapen.,['probleem op: technisch personeel'],4,15.0,1
Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten. Hoe deed de Commissie het?,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von <extra_id_0> aan. Het werd een periode van grote crises <extra_id_1> die een ferme reactie vereisten. Hoe deed de Commissie het?,"['der Leyen', 'en onverwachte gebeurtenissen']",5,15.0,1
Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als <extra_id_0> ga je begrijpen hoe het werkt.,['je zoiets zelf bouwt'],4,15.0,1
"Een jong meisje werd door drie jongens meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","Een jong meisje werd <extra_id_0> meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, <extra_id_1> kantelen toen de politie de telefoons doorzocht.","['door drie jongens', 'begon te']",5,15.0,1
"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet <extra_id_0> aparte organisaties voor beide taken.",['worden opgesplitst. Er komen'],4,15.0,1
"Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones. Hij bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn lasterlijke uitlatingen over het bloedbad.",Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat <extra_id_0> hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones. Hij bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden <extra_id_1> lasterlijke uitlatingen <extra_id_2>,"['Connecticut, in 2012,', 'voor zijn', 'over het bloedbad.']",8,15.0,1
"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte <extra_id_0> jonge moeders in Lelystad.,"['voor gegeven, zeggen']",3,15.0,1
Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te <extra_id_0> en kappers kampen met een groeiend <extra_id_1> niet komt opdagen.,"['dringen. Ook restaurants', 'aantal klanten dat']",6,15.0,1
"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen.","Het Openbaar Ministerie heeft <extra_id_0> gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van <extra_id_1> over moorden en geweldszaken in Amsterdam en <extra_id_2> en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen.","['een nieuwe kroongetuige', 'zaken gegeven', 'Rotterdam uit 2020']",8,15.0,1
"Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered uit levensgevaarlijke situaties, aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn verwoest of onbereikbaar. De autoriteiten hebben een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer noodweer wordt verwacht.","Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het <extra_id_0> tientallen mensen zijn gered uit levensgevaarlijke situaties, aldus de hulpdiensten. <extra_id_1> verkiezingen zijn verwoest of onbereikbaar. De autoriteiten hebben een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer noodweer wordt verwacht.","['wassende water en', 'Stembureaus voor de Europese']",7,15.0,1
"China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. <extra_id_0> leg je daar aan? Met borende pootjes, lassos of toch <extra_id_1>","['Maar hoe', 'weer een harpoen?']",5,15.0,1
"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten van La Place blijven te koop in de supermarkt.","Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten <extra_id_0> te koop in de supermarkt.",['van La Place blijven'],4,15.0,1
Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is <extra_id_0> hooikoortspatinten.,['dat goed nieuws voor'],4,15.0,1
Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer een <extra_id_0> aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,['half miljoen euro'],3,15.0,1
"Vattenfall verwacht de komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het plan was. Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit onzekerheid over de markt en het beleid van de overheid.","Vattenfall verwacht de komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het plan was. Het energiebedrijf heeft zijn <extra_id_0> de 6000 en 7000 nieuwe aansluitingen per jaar, uit <extra_id_1> markt en het beleid van de overheid.","['doelstelling gehalveerd tot tussen', 'onzekerheid over de']",7,15.0,1
De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022.,De totale <extra_id_0> export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022.,['waarde van de'],3,15.0,1
Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,Amsterdamse huisartsen leggen patinten die niet op <extra_id_0> opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. <extra_id_1> kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,"['hun afspraak komen', 'Ook restaurants en']",6,15.0,1
"De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een zegje, iedereen een taak. En vervolgens loopt alles altijd anders.",De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een <extra_id_0> taak. En vervolgens loopt alles altijd anders.,"['zegje, iedereen een']",3,15.0,1
Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing <extra_id_0> nog lang niet in zicht.,['van het probleem'],3,15.0,1
"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de grote hoeveelheid pfas in eieren rond de <extra_id_0> in Dordrecht, start het RIVM een nieuw onderzoek.",['fabriek van Chemours'],3,15.0,1
"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop.","<extra_id_0> steeds meer, liefst twee keer per dag, met warm water en veel sop.",['Nederlanders douchen'],2,15.0,1
"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","Huisfeestje, de samenwerking tussen Roxy <extra_id_0> is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","['Dekker en jongensgroep Bankzitters,']",4,15.0,1
"Bijna een op de zeven Nederlandse patinten is aangewezen op gemporteerde medicijnen, omdat er in Nederland een tekort aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.","Bijna een op de zeven Nederlandse patinten is aangewezen op gemporteerde medicijnen, omdat <extra_id_0> tekort aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.",['er in Nederland een'],4,15.0,1
"Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse tennisser beter kent dan zijn coach Kristof Vliegen. Ze zijn heel, heel close, misschien af en toe zelfs iets te close.","Tallon Griekspoor neemt het dinsdag in de <extra_id_0> Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de <extra_id_1> kent dan zijn coach Kristof Vliegen. Ze zijn heel, heel close, misschien af en toe zelfs iets te close.","['eerste ronde van', 'Nederlandse tennisser beter']",6,15.0,1
"Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen in de kolkende modderstroom, evenals twee van de tien scholen waar de kleine Amersfoortse stichting Mathare Girl Power al jaren hulp biedt.","Alsof het leven er al <extra_id_0> genoeg is, werd de Keniaanse <extra_id_1> april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen in de kolkende modderstroom, evenals <extra_id_2> tien scholen waar de kleine Amersfoortse stichting Mathare Girl Power al jaren hulp biedt.","['niet erbarmelijk', 'sloppenwijk Mathare eind', 'twee van de']",8,15.0,1
"De helft van de gepakte online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.","De helft van de gepakte online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten <extra_id_0> meer schuldig <extra_id_1> online oplichting.","['zich onder', 'aan bankfraude en']",5,15.0,1
"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet <extra_id_0> de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien <extra_id_1> met de natuuropgave.","['heeft met', 'hoe klimaatdoelen botsen']",5,15.0,1
"Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen af die arbeidsmigranten beter moeten beschermen. De cowboys moeten zich netter gedragen.","Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen af <extra_id_0> beschermen. De cowboys moeten zich netter gedragen.",['die arbeidsmigranten beter moeten'],4,15.0,1
De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken <extra_id_0> verkiezingen <extra_id_1> met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,"['geleden onverwachts', 'uit. De campagnestrijd']",5,15.0,1
"De nieuwe bestuursvoorzitter van de Universiteit van Amsterdam, Edith Hooge, staat bekend om haar inhoudelijke kennis. Een ingetogen academicus, die aantreedt in een tijd van pro-Palestijnse studentenprotesten. Is zij de daadkrachtige verbinder waarnaar de universiteit en studenten op zoek zijn?","De nieuwe bestuursvoorzitter van de Universiteit van Amsterdam, Edith Hooge, staat bekend om haar inhoudelijke kennis. Een ingetogen academicus, die aantreedt in een tijd van pro-Palestijnse studentenprotesten. Is <extra_id_0> verbinder waarnaar de universiteit <extra_id_1> zoek zijn?","['zij de daadkrachtige', 'en studenten op']",6,15.0,1
"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op <extra_id_0> de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten <extra_id_1> het net.,"['Roland Garros, maar', 'over 3 over']",6,15.0,1
"Jongeren missen cruciale hulp omdat functionarissen zonder expertise louter naar kosten kijken, zegt Marie-Lies van Steenderen.","<extra_id_0> cruciale hulp omdat functionarissen zonder expertise louter naar kosten kijken, zegt Marie-Lies van Steenderen.",['Jongeren missen'],2,15.0,1
Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat.,Ze zorgen al lange <extra_id_0> grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat.,['tijd voor'],2,15.0,1
