Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq28-0,large,. Wat zou u doen? Onze vraag is: wat zou u doen? Mail uw antwoord (maximaal 110 woorden) voor maandag,<extra_id_0> u <extra_id_1> vraag is: wat zou u doen? Mail uw antwoord (maximaal 110 woorden) voor maandag,zou u doen? De vraag is: wat zou u doen? Mail uw antwoord (maximaal 110 woorden) voor maandag,"['. Wat zou', 'doen? Onze']","['zou', 'doen? De']",5,25.0,10,"[0.6666666666666666, 0.3]",0.48
seq29-0,large,Wie of wat zette je leven op het juiste spoor? In een serie interviews vraagt de Volkskrant mensen naar hun inspiratiebron.,Wie of wat zette je leven op het juiste spoor? In een serie <extra_id_0> de <extra_id_1> hun inspiratiebron.,Wie of wat zette je leven op het juiste spoor? In een serie interviews met de schrijvers over hun inspiratiebron.,"['interviews vraagt', 'Volkskrant mensen naar']","['interviews met', 'schrijvers over']",5,25.0,10,"[0.29411764705882354, 0.7727272727272727]",0.53
seq30-0,large,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,m Dump <extra_id_0> lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,['het aandeel of wees'],['het aandeel of wees'],4,25.0,10,[0.0],0.0
seq31-0,large,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken en geeft op basis daarvan advies.,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken <extra_id_0> op <extra_id_1>,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken te plaatsen op,"['en geeft', 'basis daarvan advies.']","['te plaatsen', '']",5,25.0,9,"[0.8181818181818182, 1.0]",0.91
seq32-0,large,Prikkelende opinies op een dag dat u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een vaste club auteurs.,Prikkelende opinies op <extra_id_0> u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage <extra_id_1> club auteurs.,Prikkelende opinies op het moment dat u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een club auteurs.,"['een dag dat', 'van een vaste']","['het moment dat', 'van een']",6,25.0,9,"[0.5714285714285714, 0.46153846153846156]",0.52
seq33-0,large,m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is <extra_id_0> Anne Frank ontmaskerd: was <extra_id_1> Ans van ... Is zij de verrader van Anne Frank?,m En weer is de verrader van Anne Frank ontmaskerd: was het Ans van ... Is zij de verrader van Anne Frank?,"['een verrader van', 'het dan toch']","['de verrader van', 'het']",6,25.0,9,"[0.125, 0.75]",0.44
seq34-0,large,"| De Volkskrant Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:",| De Volkskrant Volkskrant.nl zet elke zondag <extra_id_0> en meest informatieve apps voor u <extra_id_1> rijtje. Deze week:,| De Volkskrant Volkskrant.nl zet elke zondag de leukste en meest informatieve apps voor u op een rijtje. Deze week:,"['de leukste', 'handigste', 'op een']","['de leukste', 'op een']",5,25.0,9,"[0.0, 1.0]",0.5
seq35-0,large,"Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, er de volgende keer net iets minder opvalt. Vandaag:","Ccile <extra_id_0> Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, <extra_id_1> volgende keer net iets minder opvalt. Vandaag:","Ccile en Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, als bezoeker, de volgende keer net iets minder opvalt. Vandaag:","['Narinx en Arno', 'toerist', 'er de']","['en', 'als bezoeker, de']",6,25.0,9,"[0.8571428571428571, 0.8125]",0.83
seq36-0,large,"), naam bij de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord (max. 110 woorden) voor maandag","), <extra_id_0> de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord <extra_id_1> voor maandag","), maakt de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord naar de redactie voor maandag","['naam bij', '(max. 110 woorden)']","['maakt', 'naar de redactie']",5,25.0,9,"[0.75, 0.8333333333333334]",0.79
seq37-0,large,We genieten wat af met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,We genieten wat af met z'n allen. Jan <extra_id_0> der Burg reist <extra_id_1> legt het allemaal vast.,We genieten wat af met z'n allen. Jan van der Burg reist met de camera en legt het allemaal vast.,"['Dirk van', 'door Nederland en']","['van', 'met de camera en']",5,25.0,9,"[0.625, 0.7058823529411765]",0.67
seq38-0,large,' Tourverslaggever Marije Randewijk voorspelt elke dag op Volkskrant.nl wie de etappe in de Tour de France gaat winnen. Vandaag de,' Tourverslaggever Marije Randewijk voorspelt elke <extra_id_0> Volkskrant.nl wie de etappe in de Tour de France <extra_id_1> de,' Tourverslaggever Marije Randewijk voorspelt elke week op Volkskrant.nl wie de etappe in de Tour de France wint. In de,"['dag op', 'gaat winnen. Vandaag']","['week op', 'wint. In']",5,25.0,9,"[0.5714285714285714, 0.7]",0.64
seq39-0,large,"di t/m zo 10-17u. Tel. 0900-8212132 (www.groningermuseum.nl). Haarlem, De Hallen (Grote Markt 16):",di t/m zo 10-17u. Tel. <extra_id_0> De Hallen (Grote Markt 16):,di t/m zo 10-17u. Tel. 026- - / - / - De Hallen (Grote Markt 16):,"['0900-8212132 (www.groningermuseum.nl). Haarlem,']",['026- - / - / -'],3,25.0,9,[0.9148936170212766],0.91
seq40-0,large,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,van de dagelijkse 4 Uur Nieuwsbreak. In <extra_id_0> we met een <extra_id_1> het nieuws van de dag door.,van de dagelijkse 4 Uur Nieuwsbreak. In deze editie nemen we met een knipoog het nieuws van de dag door.,"['deze rubriek nemen', 'interessant persoon']","['deze editie nemen', 'knipoog']",5,25.0,9,"[0.2777777777777778, 0.7894736842105263]",0.53
seq41-0,large,".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met",".' Schrijver <extra_id_0> maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun <extra_id_1> hun leven. Hij spreekt onder <extra_id_2>",".' Schrijver Willem de Vries (Kleine maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun boek speelt in hun leven. Hij spreekt onder","['Robert Vuijsje (Alleen', 'afkomst speelt in', 'anderen nog met']","['Willem de Vries (Kleine', 'boek speelt in', '']",9,25.0,9,"[0.6956521739130435, 0.35294117647058826, 1.0]",0.68
seq42-0,large,"; di t/m vr 11-17u za zo 14-17u. Tel. 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):","<extra_id_0> 11-17u za zo 14-17u. Tel. 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):","ma-vrij 11-17u za zo 14-17u. Tel. 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):",['; di t/m vr'],['ma-vrij'],4,25.0,9,[1.0],1.0
seq43-0,large,"? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:","? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of <extra_id_0> de <extra_id_1> onzin te scheiden. Deze week:","? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Het is lastig de zin van de onzin te scheiden. Deze week:","['niet. Wij proberen', 'zin van de']","['niet. Het is lastig', 'zin van de']",6,25.0,9,"[0.631578947368421, 0.0]",0.32
seq44-0,large,"Groningen, Groninger Museum (Museumeiland): Van Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964","<extra_id_0> Van Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964","Willem Van Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964","['Groningen', 'Groninger Museum (Museumeiland):']",['Willem'],4,25.0,9,[0.7777777777777778],0.78
seq45-0,large,en Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,<extra_id_0> hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,en hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,['en Denkfouten in het'],['en'],4,25.0,9,[0.9],0.9
seq46-0,large," Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu <extra_id_0> Wij proberen de zin van <extra_id_1> scheiden. Vandaag:","Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu waar zijn of niet. Wij proberen de zin van het verhaal te scheiden. Vandaag:","['kloppen of niet.', 'de onzin te']","['waar zijn of niet.', 'het verhaal te']",6,25.0,9,"[0.4444444444444444, 0.6428571428571429]",0.54
seq47-0,large,Houd moed. In het verleden wisten wetenschappers gigantische gezondheidscrises te bezweren. Deze week:,Houd moed. In het verleden wisten <extra_id_0> te bezweren. Deze week:,Houd moed. In het verleden wisten mensen zichzelf te bezweren. Deze week:,['wetenschappers gigantische gezondheidscrises'],['mensen zichzelf'],3,25.0,9,[0.7727272727272727],0.77
seq48-0,large,"De Ombudsclown behandelt vragen, klachten en opmerkingen over zaken waaraan eigenlijk niets te doen is. '",De <extra_id_0> en opmerkingen over zaken waaraan eigenlijk niets te doen is. ',De reacties en opmerkingen over zaken waaraan eigenlijk niets te doen is. ',"['Ombudsclown behandelt vragen', 'klachten']",['reacties'],4,25.0,9,[0.8571428571428571],0.86
seq49-0,large,Elke dag tipt de redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u vandaag zien.,Elke dag tipt de redactie van de Volkskrant de beste programma's en <extra_id_0> Dit moet <extra_id_1> zien.,Elke dag tipt de redactie van de Volkskrant de beste programma's en shows. Dit moet je zien.,"['films op televisie.', 'u vandaag']","['shows.', 'je']",5,25.0,8,"[0.7894736842105263, 1.0]",0.89
seq50-0,large,De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,De Volkskrant checkt in aanloop <extra_id_0> 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,De Volkskrant checkt in aanloop naar 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,['naar de verkiezingen op'],['naar'],4,25.0,8,[0.8260869565217391],0.83
seq51-0,large,"Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van vader Eddy, met een tekst van dochter Eva.",Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van <extra_id_0> een <extra_id_1>,"Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van de familie, een reportage","['vader Eddy', 'met', 'tekst van dochter Eva.']","['de familie,', 'reportage']",7,25.0,8,"[1.0, 0.7777777777777778]",0.89
seq52-0,large,"Mannen komen van Mars, vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel als psychiater die de verschillen tussen mannen en vrouwen voorlegt aan het publiek. Tournee",Mannen <extra_id_0> vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel als psychiater die de verschillen <extra_id_1> en vrouwen <extra_id_2> publiek. Tournee,Mannen en vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel als psychiater die de verschillen tussen mannen en vrouwen bespreekt met het publiek. Tournee,"['komen van Mars,', 'tussen mannen', 'voorlegt aan het']","['en', 'tussen mannen', 'bespreekt met het']",8,25.0,8,"[0.8666666666666667, 0.0, 0.5294117647058824]",0.47
seq53-0,large,Reisjournalist Sander Groen verkent om de week een onvermoede bestemming in Nederland of net over de grens.,Reisjournalist Sander Groen verkent om de week een onvermoede bestemming <extra_id_0> over de grens.,Reisjournalist Sander Groen verkent om de week een onvermoede bestemming net over de grens.,['in Nederland of net'],['net'],4,25.0,8,[0.8421052631578947],0.84
seq54-0,large,"- klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:","- klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de <extra_id_0> onzin te <extra_id_1>","- klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de berichten onzin te scheiden.","['zin van de', 'scheiden. Deze week:']","['berichten', 'scheiden.']",6,25.0,8,"[1.0, 0.55]",0.78
seq55-0,large,"- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. <extra_id_0> zin van de <extra_id_1> Vandaag:","- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. In de zin van de dag. Vandaag:","['Wij proberen de', 'onzin te scheiden.']","['In de', 'dag.']",6,25.0,8,"[0.7333333333333333, 0.8888888888888888]",0.81
seq56-0,large,"? | De Volkskrant Antwoord op lezersvragen over gezondheid, voeding, leefstijl en psyche. Deze week:",? | De Volkskrant Antwoord op lezersvragen over <extra_id_0> psyche. Deze week:,? | De Volkskrant Antwoord op lezersvragen over de psyche. Deze week:,"['gezondheid', 'voeding', 'leefstijl en']",['de'],4,25.0,8,[0.8],0.8
