Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,base,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in <extra_id_0> straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat <extra_id_1> verplaatste de groep zich <extra_id_2>","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in de straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat ze zich had gemeld verplaatste de groep zich naar het [...]","['Utrecht: drugsgebruikers op', 'daar maatregelen werden genomen,', 'naar Park Lepelenburg.']","['de', 'ze zich had gemeld', '[...]']",10,25,1,"[0.9259259259259259, 0.75, 1.0]",0.89
seq11-0,base,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam <extra_id_0> Joe Biden heeft <extra_id_1> een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van Joe Biden heeft zich voorbereid op een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","['van de Amerikaanse president', 'een nieuwe vacature:']","['van', 'zich voorbereid op']",7,25,1,"[0.8928571428571429, 0.95]",0.92
seq12-0,base,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft <extra_id_0> Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. <extra_id_1> hier <extra_id_2> veelgestelde vragen en antwoorden. ,,Veel mensen <extra_id_3> en komen dan op <extra_id_4> uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Lees hier de veelgestelde vragen en antwoorden. ,,Veel mensen hebben te veel betaald en komen dan op een andere manier uit.","['van de', 'Wat kun je', 'tegen doen? Vijf', 'kiezen voor gemak', 'een dure polis']","['van de', 'Lees', 'de', 'hebben te veel betaald', 'een andere manier']",14,25,1,"[0.0, 1.0, 0.875, 0.6818181818181818, 0.47058823529411764]",0.61
seq13-0,base,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het <extra_id_0> veel inspiratie te hebben geput <extra_id_1> Her, waarvoor Johansson de stem <extra_id_2> insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf zegt veel inspiratie te hebben geput van de film Her, waarvoor Johansson de stem van de film insprak.","['bedrijf lijkt iets te', 'uit de film', 'van computersysteem Samantha']","['bedrijf zegt', 'van de film', 'van de film']",10,25,1,"[0.5238095238095238, 0.2727272727272727, 0.7857142857142857]",0.53
seq14-0,base,"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.","De voorgenomen verhoging van de <extra_id_0> op cultuur, recreatie, boeken en periodieken maakt veel los bij de <extra_id_1> hogere belasting op sportclubs en sportscholen roept veel vragen <extra_id_2> Vogels geeft antwoord.","De voorgenomen verhoging van de belasting op cultuur, recreatie, boeken en periodieken maakt veel los bij de politiek. De hogere belasting op sportclubs en sportscholen roept veel vragen op. Vogels geeft antwoord.","['belasting toegevoegde waarde (btw)', 'lezers. Vooral de', 'op. Economieredacteur Peet']","['belasting', 'politiek. De', 'op.']",10,25,1,"[0.7352941176470589, 0.8823529411764706, 0.8846153846153846]",0.83
seq15-0,base,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een <extra_id_0> ons geldt: wij ontkomen er niet <extra_id_1> en de verdere wereld is <extra_id_2>","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een nieuwe functie. Voor ons geldt: wij ontkomen er niet aan en de verdere wereld is","['andere betekenis. Voor', 'aan', 'de oorlog', 'dagelijkse realiteit.']","['nieuwe functie. Voor', 'aan', '']",8,25,1,"[0.5454545454545454, 0.0, 1.0]",0.52
seq16-0,base,"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The New York Times donderdag.","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van <extra_id_0> Dat meldt de <extra_id_1> New York <extra_id_2>","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van de techniek. Dat meldt de krant New York Times.","['kunstmatige intelligentie (AI).', 'Amerikaanse krant The', 'Times donderdag.']","['de techniek.', 'krant', 'Times.']",8,25,1,"[0.7419354838709677, 0.7619047619047619, 0.625]",0.71
seq17-0,base,"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een protest op de <extra_id_0> televisieschermen insloeg, heeft een gevangenisstraf <extra_id_1> gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een protest op de lokale televisieschermen insloeg, heeft een gevangenisstraf van 3 maanden gekregen, waarvan 1 maand voorwaardelijk.","['Amsterdamse Roeterseilandcampus op', 'van 2 maanden']","['lokale', 'van 3 maanden']",6,25,1,"[0.9411764705882353, 0.07692307692307693]",0.51
seq18-0,base,"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner <extra_id_0> zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor <extra_id_1> alleen houdt <extra_id_2> gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Andy Murray zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor een man die alleen houdt van gravel.","['en Carlos Alcaraz', 'Daniil Medvedev,', 'hij niet van']","['en Andy Murray', 'een man die', 'van']",8,25,1,"[0.6470588235294118, 0.8125, 0.75]",0.74
seq19-0,base,Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen.,Onder de Nederlandse bevolking is weinig steun <extra_id_0> oorlog in Gaza. Slechts <extra_id_1> bevolking vindt dat de Isralische bombardementen in Gaza nodig <extra_id_2> uit te schakelen.,Onder de Nederlandse bevolking is weinig steun voor de oorlog in Gaza. Slechts 2% van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om uit te schakelen.,"['voor Israls', 'eenvijfde van de', 'zijn om Hamas']","['voor de', '2% van de', 'zijn om']",8,25,1,"[0.5454545454545454, 0.5625, 0.46153846153846156]",0.52
seq20-0,base,In duizenden boeken over drugshandelaar Janus van Wesenbeeck moeten fotos worden zwartgemaakt. De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,In <extra_id_0> drugshandelaar Janus van Wesenbeeck moeten fotos <extra_id_1> afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,In het geheim: drugshandelaar Janus van Wesenbeeck moeten fotos tonen De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,"['duizenden boeken over', 'worden zwartgemaakt. De']","['het geheim:', 'tonen De']",6,25,1,"[0.8095238095238095, 0.7391304347826086]",0.77
seq21-0,base,Ook in het Caribische deel van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,Ook in <extra_id_0> van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar <extra_id_1> de Europese Parlementsverkiezingen.,Ook in de geschiedenis van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar van de Europese Parlementsverkiezingen.,"['het Caribische deel', 'geworden bij']","['de geschiedenis', 'van']",5,25,1,"[0.6842105263157895, 0.9166666666666666]",0.8
seq22-0,base,"De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige <extra_id_0> slechts 6000 opgehaald, waarvan <extra_id_1> in ons land. <extra_id_2> eigenaren ontvingen een nieuw exemplaar. Nog <extra_id_3> mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen werden slechts 6000 opgehaald, waarvan slechts 20.000 in ons land. De eigenaren ontvingen een nieuw exemplaar. Nog eens zullen mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","['bakfietsen zijn er', 'ruim de helft', 'Pas 500 gedupeerde', 'tienduizenden inspecties aan']","['bakfietsen werden', 'slechts 20.000', 'De', 'eens zullen']",12,25,1,"[0.3333333333333333, 0.9285714285714286, 0.9444444444444444, 0.7857142857142857]",0.75
seq23-0,base,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve <extra_id_0> opnieuw een aanwijzing dat <extra_id_1> op de <extra_id_2>,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Holmes is dat opnieuw een aanwijzing dat het op de goede weg.,"['Rolles is het', 'het drugsbeleid radicaal', 'schop moet.']","['Holmes is dat', 'het', 'weg.']",8,25,1,"[0.3076923076923077, 0.875, 0.8181818181818182]",0.67
seq24-0,base,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,Na uit de hand gelopen protesten werd de campus van de Universiteit van <extra_id_0> ten dele gesloten. Nu lijkt de rust <extra_id_1>,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam ten dele gesloten. Nu lijkt de rust van de universiteit...,"['Amsterdam voor twee dagen', 'terug te keren.']","['Amsterdam', 'universiteit...']",7,25,1,"[0.64, 0.8666666666666667]",0.75
seq25-0,base,"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met een structureel tekort <extra_id_0> zeer <extra_id_1> over de stap naar voren van Arnhem.","Het COA, dat kampt met een structureel tekort is zeer tevreden over de stap naar voren van Arnhem.","['aan opvangplekken', 'is', 'te spreken']","['is', 'tevreden']",5,25,1,"[1.0, 1.0]",1.0
seq26-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek <extra_id_0> is <extra_id_1> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van de zon is het tijd voor hooikoortspatinten.,"['van het hooikoortsseizoen zitten', 'dat goed nieuws']","['van de zon', 'het tijd']",7,25,1,"[0.71875, 0.8]",0.76
seq27-0,base,"Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er <extra_id_0> beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit <extra_id_1>","Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er middelen beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van het...","['steeds minder alternatieven', 'onderzoek van de NOS.']","['middelen', 'het...']",7,25,1,"[0.7407407407407407, 0.9047619047619048]",0.82
seq28-0,base,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",Dubbele seksuele moraal <extra_id_0> vrouwen ook kinderen hebben bij verschillende mensen,Dubbele seksuele moraal kan vrouwen ook kinderen hebben bij verschillende mensen,"['is achterhaald', 'laat']",['kan'],3,25,1,[0.9285714285714286],0.93
seq29-0,base,"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu wier beeltenis de wereld <extra_id_0> is vrijdagochtend overleden. <extra_id_1> symbool van de als grap bedoelde cryptomunt dogecoin, <extra_id_2> aantal munten in 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu wier beeltenis de wereld kende, is vrijdagochtend overleden. Het symbool van de als grap bedoelde cryptomunt dogecoin, is de eerste die het aantal munten in 2021 ruim 80 miljard euro waard was.","['overging als meme,', 'De hond was het', 'waarvan het totaal']","['kende,', 'Het', 'is de eerste die het']",10,25,1,"[0.7777777777777778, 0.8666666666666667, 0.9]",0.85
seq30-0,base,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het <extra_id_0> Dominique K.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het is Dominique K.,['gaat om de 29-jarige'],['is'],4,25,1,[0.95],0.95
seq31-0,base,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is <extra_id_0> op eigen kamers. <extra_id_1> weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is een echte ervaring op eigen kamers. Daan vertelt weekendmagazine Mezza wekelijks over zijn persoonlijk leven,"['verruild voor me-time', 'Daan Rot schrijft in']","['een echte ervaring', 'Daan vertelt']",7,25,1,"[0.8571428571428571, 0.65]",0.75
seq32-0,base,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. <extra_id_0> ook een probleem op: technisch <extra_id_1> het oprapen.,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Maar levert ook een probleem op: technisch is het oprapen.,"['Al levert dat', 'personeel ligt niet voor']","['Maar levert', 'is']",7,25,1,"[0.6153846153846154, 0.9583333333333334]",0.79
seq33-0,base,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten. Hoe deed de Commissie het?,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte <extra_id_0> ferme <extra_id_1> deed <extra_id_2>,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte resultaten. De ferme geschiedenis deed,"['gebeurtenissen die een', 'reactie vereisten. Hoe', 'de Commissie het?']","['resultaten. De', 'geschiedenis', '']",9,25,1,"[0.6818181818181818, 0.6818181818181818, 1.0]",0.79
seq34-0,base,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is <extra_id_0> Synthetische cellen maken dat inzichtelijk. Als <extra_id_1> bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is dat? Synthetische cellen maken dat inzichtelijk. Als je een DNA bouwt ga je begrijpen hoe het werkt.,"['het leven ontstaan?', 'je zoiets zelf']","['dat?', 'je een DNA']",6,25,1,"[0.8947368421052632, 0.6428571428571429]",0.77
seq35-0,base,"Een jong meisje werd door drie jongens meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","<extra_id_0> werd door drie jongens meegenomen naar een huis en daar de <extra_id_1> Maar het beeld van <extra_id_2> eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","Hij werd door drie jongens meegenomen naar een huis en daar de politie overgenomen. Maar het beeld van wat eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","['Een jong meisje', 'hele nacht misbruikt.', 'deze zaak', 'die']","['Hij', 'politie overgenomen.', 'wat']",9,25,1,"[0.8666666666666667, 0.9047619047619048, 0.8888888888888888]",0.89
seq36-0,base,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n <extra_id_0> van dijken <extra_id_1> het grootste waterschap <extra_id_2> worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n van dijken en het grootste waterschap van Nederland worden opgesplitst. Er komen aparte organisaties voor beide taken.","['het onderhoud', 'en gemalen in', 'van Nederland', 'moet']","['', 'en', 'van Nederland']",8,25,1,"[1.0, 0.8461538461538461, 0.0]",0.62
