Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq15-0,xl,"Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan Marijnissen.  Beeld anp Uit idealisme sloot Gesthuizen zich als jonge vrouw van halverwege de twintig aan bij de SP","Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan Marijnissen. Beeld anp Uit idealisme sloot Gesthuizen zich als <extra_id_0> halverwege de twintig <extra_id_1> de SP","Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan Marijnissen. Beeld anp Uit idealisme sloot Gesthuizen zich als jonge vrouw halverwege de twintig aan bij de SP","['jonge vrouw van', 'aan bij']","['jonge vrouw', 'aan bij']",5,15,1,"[0.26666666666666666, 0.0]",0.13
seq16-0,xl,"Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart 2014, 0:00 AMSTERDAM - De oehoe wil niet in beeld, dit ","Webcamlieveling oehoe laat zich even niet zien <extra_id_0> JANSSEN 3 maart 2014, 0:00 AMSTERDAM - De oehoe wil niet in beeld, dit","Webcamlieveling oehoe laat zich even niet zien | De Volkskrant ANP / ROB JANSSEN 3 maart 2014, 0:00 AMSTERDAM - De oehoe wil niet in beeld, dit",['VAN ONZE VERSLAGGEVER CASPAR'],['| De Volkskrant ANP / ROB'],4,15,1,[0.8928571428571429],0.89
seq17-0,xl,"Redactie 27 augustus 2016, 21:30 De Turkse president Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een gezamenlijke persconferentie in 2011.  Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden een brief aan enkele burgemeesters in de Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","Redactie 27 augustus 2016, 21:30 De Turkse president Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een gezamenlijke persconferentie in 2011. Beeld <extra_id_0> Turkse consul-generaal stuurde een paar weken geleden een brief aan enkele burgemeesters in de Rijnmond over hoe te handelen bij <extra_id_1> van <extra_id_2>","Redactie 27 augustus 2016, 21:30 De Turkse president Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een gezamenlijke persconferentie in 2011. Beeld EPA De Turkse consul-generaal stuurde een paar weken geleden een brief aan enkele burgemeesters in de Rijnmond over hoe te handelen bij een mogelijke aanslag van de Turken.","['anp Een', 'demonstraties van tegenstanders', 'de Turkse regering']","['EPA De', 'een mogelijke aanslag', 'Turken.']",8,15,1,"[0.7142857142857143, 0.7741935483870968, 0.6666666666666666]",0.72
seq18-0,xl,"'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt ethica Annelies van Heijst.  Zij pleit voor presentiezorg: houd mensen weg uit die peperdure ziekenhuismolen maar blijf ze wel nabij","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt ethica Annelies van Heijst. Zij pleit voor presentiezorg: houd mensen weg <extra_id_0> ziekenhuismolen maar blijf <extra_id_1>","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt ethica Annelies van Heijst. Zij pleit voor presentiezorg: houd mensen weg uit de ziekenhuismolen maar blijf ze toch beter helpen","['uit die peperdure', 'ze wel nabij']","['uit de', 'helpen']",6,15,1,"[0.6470588235294118, 0.75]",0.7
seq19-0,xl,"Voor wie snel de knop omzet en breed zoekt, is er gerust uitzicht op ander werk.  En echt niet alleen voor de jongeren","<extra_id_0> de knop omzet en breed zoekt, is er gerust uitzicht op ander werk. En echt niet alleen voor de jongeren","Als je de knop omzet en breed zoekt, is er gerust uitzicht op ander werk. En echt niet alleen voor de jongeren",['Voor wie snel'],['Als je'],3,15,1,[0.8461538461538461],0.85
seq20-0,xl,"Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht mag alles Niks fijner dan een restaurant waar ze precis alles serveren waarvan je nog niet wist dat je er zin in had.  Met grote goedgezindheid, sjeu en smaak: Madeleine in Utrecht is een echte aanrader","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht mag alles Niks fijner dan een restaurant waar ze precis alles serveren waarvan je nog niet wist dat je er zin in had. Met grote goedgezindheid, sjeu en <extra_id_0> is <extra_id_1>","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht mag alles Niks fijner dan een restaurant waar ze precis alles serveren waarvan je nog niet wist dat je er zin in had. Met grote goedgezindheid, sjeu en sfeer is er een goede...","['smaak: Madeleine in Utrecht', 'een echte aanrader']","['sfeer', 'goede...']",7,15,1,"[0.8518518518518519, 0.8888888888888888]",0.87
seq21-0,xl,"30 jaar na Tsjernobylramp duiken opeens radioactieve wilde zwijnen op in Zweden Zwijnen eten truffels die straling bevatten van de Tsjernobylramp in 1986 Eric Van Den Outenaar 9 oktober 2017, 19:06 Een wild zwijn.  Foto anp De nieuwkomers steken hun snuiten diep in de aarde en verorberen truffels en paddenstoelensoorten die na al die jaren nog relatief hoge concentraties bevatten van de radioactieve stof Cesium-137","30 jaar na Tsjernobylramp duiken opeens radioactieve wilde zwijnen op in Zweden Zwijnen eten truffels die straling bevatten van de Tsjernobylramp in 1986 Eric Van Den Outenaar 9 oktober 2017, 19:06 Een <extra_id_0> anp <extra_id_1> snuiten diep in <extra_id_2> verorberen truffels en paddenstoelensoorten die na al die jaren nog relatief hoge concentraties bevatten van de radioactieve stof Cesium-137","30 jaar na Tsjernobylramp duiken opeens radioactieve wilde zwijnen op in Zweden Zwijnen eten truffels die straling bevatten van de Tsjernobylramp in 1986 Eric Van Den Outenaar 9 oktober 2017, 19:06 Een foto van anp De zwijnen snuiten diep in de grond en verorberen truffels en paddenstoelensoorten die na al die jaren nog relatief hoge concentraties bevatten van de radioactieve stof Cesium-137","['wild zwijn. Foto', 'De nieuwkomers steken hun', 'de aarde en']","['foto van', 'De zwijnen', 'de grond en']",10,15,1,"[0.875, 0.76, 0.45454545454545453]",0.7
seq22-0,xl,"De huidige president van de Europese Centrale Bank (ECB) dreigt een uniek record neer te zetten.  Mario Draghi heeft als hij dit najaar aftreedt, in zijn hele ambtstermijn van acht jaar nooit de rente verhoogd","De huidige president van de Europese Centrale <extra_id_0> een uniek record neer te zetten. Mario Draghi heeft als hij dit najaar aftreedt, in zijn hele ambtstermijn van acht jaar nooit de <extra_id_1>","De huidige president van de Europese Centrale Bank staat op het punt een uniek record neer te zetten. Mario Draghi heeft als hij dit najaar aftreedt, in zijn hele ambtstermijn van acht jaar nooit de ECB...","['Bank (ECB) dreigt', 'rente verhoogd']","['Bank staat op het punt', 'ECB...']",5,15,1,"[0.6363636363636364, 1.0]",0.82
seq23-0,xl,"Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen.  Sociale media kunnen helpen om bij hen gevoelens van eenzaamheid en onveiligheid te voorkomen, stelt gezondheidspsychologe Lilian Lechner",Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en <extra_id_0> alleenwonende ouderen. Sociale media kunnen helpen om bij hen gevoelens van eenzaamheid en <extra_id_1> stelt gezondheidspsychologe Lilian Lechner,Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en er zijn steeds meer alleenwonende ouderen. Sociale media kunnen helpen om bij hen gevoelens van eenzaamheid en eenzaamheid te verminderen. Dat stelt gezondheidspsychologe Lilian Lechner,"['telt steeds meer', 'onveiligheid te voorkomen,']","['er zijn steeds meer', 'eenzaamheid te verminderen. Dat']",6,15,1,"[0.3684210526315789, 0.6774193548387096]",0.52
seq24-0,xl,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste finale.  De Fries bereikte de eindstrijd op de 1000 meter,Shorttracker Sjinkie Knegt kan zich vandaag bij <extra_id_0> voor zijn eerste finale. De Fries bereikte de eindstrijd op de 1000 meter,Shorttracker Sjinkie Knegt kan zich vandaag bij de mannen plaatsen voor zijn eerste finale. De Fries bereikte de eindstrijd op de 1000 meter,['de Olympische Spelen opmaken'],['de mannen plaatsen'],4,15,1,[0.6785714285714286],0.68
seq25-0,xl,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren.  Een woordvoerster van Wakker Dier liet vrijdag weten dat de dierenwelzijnsorganisatie zeer waarschijnlijk haar campagne tegen de verkoop van blank kalfsvlees hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. Een woordvoerster van <extra_id_0> vrijdag weten dat de dierenwelzijnsorganisatie zeer waarschijnlijk <extra_id_1> de verkoop van blank kalfsvlees hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. Een woordvoerster van de Nederlandse Vereniging van Natuurvrienden liet vrijdag weten dat de dierenwelzijnsorganisatie zeer waarschijnlijk niet snel de verkoop van blank kalfsvlees hervat,"['Wakker Dier liet', 'haar campagne tegen']","['de Nederlandse Vereniging van Natuurvrienden liet', 'niet snel']",6,15,1,"[0.7755102040816326, 0.8421052631578947]",0.81
seq26-0,xl,"Arthur van Amerongen 13 juli 2015, 2:00 Het is nu zo heet dat mijn gekko's smelten.  Op de radio waarschuwt het Instituto Portugues do Mar e da Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is nu zo heet <extra_id_0> Op de radio waarschuwt het Instituto Portugues do Mar e da Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is nu zo heet dat het overal brandt. Op de radio waarschuwt het Instituto Portugues do Mar e da Atmosfera voor bosbranden","['""dat mijn gekko\'s smelten.""']",['dat het overal brandt.'],4,15,1,[0.7407407407407407],0.74
seq27-0,xl,De tolerantie ontmaskerd Tegelijk met de WTC-torens lijkt de mythe van de Nederlandse tolerantie te zijn ingestort.  Onderhuids heeft altijd wantrouwen gesluimerd jegens moslims,De tolerantie ontmaskerd <extra_id_0> lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen gesluimerd jegens moslims,De tolerantie ontmaskerd Inmiddels lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen gesluimerd jegens moslims,['Tegelijk met de WTC-torens'],['Inmiddels'],4,15,1,[0.8461538461538461],0.85
seq28-0,xl,"Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een Gouden Kalf voor zijn gehele oeuvre kreeg, sprak hij de hoop uit dat het eerbetoon geen fin de carrire zou betekenen.  Het was misplaatste angst; Decleir, van 14 februari 1946, speelde sindsdien alweer een groot aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir <extra_id_0> het Nederlands Film Festival een Gouden Kalf voor zijn gehele oeuvre kreeg, sprak hij de hoop uit dat het eerbetoon geen fin de carrire zou <extra_id_1> misplaatste angst; Decleir, van 14 februari 1946, speelde <extra_id_2> een groot aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir op het Nederlands Film Festival een Gouden Kalf voor zijn gehele oeuvre kreeg, sprak hij de hoop uit dat het eerbetoon geen fin de carrire zou zijn. Een misplaatste angst; Decleir, van 14 februari 1946, speelde in de Nederlandse film een groot aantal memorabele rollen","['vorig jaar op', 'betekenen. Het was', 'sindsdien alweer']","['op', 'zijn. Een', 'in de Nederlandse film']",8,15,1,"[0.8461538461538461, 0.7777777777777778, 0.7727272727272727]",0.8
seq29-0,xl,"Fractievoorzitter Sybrand Buma op een CDA-congres in Nijmegen.   ANP Door: Robert Giebels 4 november 2017, 17:24 ","Fractievoorzitter Sybrand Buma op een CDA-congres in Nijmegen. ANP <extra_id_0> Giebels 4 november 2017, 17:24","Fractievoorzitter Sybrand Buma op een CDA-congres in Nijmegen. ANP Giebels 4 november 2017, 17:24",['Door: Robert'],[''],2,15,1,[1.0],1.0
seq30-0,xl,Interview Rachid Guernaoui In Marokko is Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een buskaartje moet kopen Rachid Gernaoui Beeld Casper Kofi Als kind kon Haagse wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden bij de Nederlandse cultuur.  Nu voelt hij zich Hollander,Interview Rachid Guernaoui In Marokko is Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een buskaartje moet kopen Rachid Gernaoui Beeld Casper <extra_id_0> kon Haagse wethouder Rachid <extra_id_1> vinden bij de Nederlandse cultuur. Nu voelt hij zich Hollander,Interview Rachid Guernaoui In Marokko is Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een buskaartje moet kopen Rachid Gernaoui Beeld Casper van der Wal In Marokko kon Haagse wethouder Rachid Guernaoui zich niet vinden bij de Nederlandse cultuur. Nu voelt hij zich Hollander,"['Kofi Als kind', 'Guernaoui (46) moeilijk aansluiting']","['van der Wal In Marokko', 'Guernaoui zich niet']",7,15,1,"[0.8636363636363636, 0.6]",0.73
seq31-0,xl,"Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds vanavond vijf wilde, Zweedse korhoenders rond.  De uitgezette vogels moeten voorkomen dat de Nederlandse populatie uitsterft","Vijf korhoenders uitgezet in Salland, 'meer zullen <extra_id_0> Heuvelrug lopen sinds vanavond vijf wilde, Zweedse korhoenders rond. De uitgezette vogels moeten voorkomen dat de Nederlandse populatie uitsterft","Vijf korhoenders uitgezet in Salland, 'meer zullen er niet komen' Op de Sallandse Heuvelrug lopen sinds vanavond vijf wilde, Zweedse korhoenders rond. De uitgezette vogels moeten voorkomen dat de Nederlandse populatie uitsterft","['""volgen\' Op de Sallandse""']","[""er niet komen' Op de Sallandse""]",4,15,1,[0.4],0.4
seq32-0,xl,"Eurofondsen zijn laagrenderende vluchtheuvel De onrust op de valutamarkten houdt ook de Nederlandse fondsbelegger flink bezig.  Een groot deel van de gangbare beleggingsfondsen belegt namelijk in Amerikaanse aandelen, obligaties of andere waardepapieren","Eurofondsen zijn laagrenderende vluchtheuvel De onrust op de valutamarkten houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de <extra_id_0> belegt namelijk in Amerikaanse aandelen, obligaties <extra_id_1>","Eurofondsen zijn laagrenderende vluchtheuvel De onrust op de valutamarkten houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de Nederlandse fondsbeleggers belegt namelijk in Amerikaanse aandelen, obligaties","['gangbare beleggingsfondsen', 'of andere waardepapieren']","['Nederlandse fondsbeleggers', '']",5,15,1,"[0.8846153846153846, 1.0]",0.94
