Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,small,"De eerste race van het seizoen zit er op, maar wanneer mogen we ons weer verheugen op Max Verstappen en co? Bekijk hieronder de F1-kalender en zie gelijk hoe laat de wekker gezet moet worden.","De eerste race <extra_id_0> er op, maar wanneer mogen we ons weer verheugen op Max Verstappen en co? Bekijk hieronder de F1-kalender en zie gelijk hoe laat de wekker gezet moet worden.","De eerste race gaat er op, maar wanneer mogen we ons weer verheugen op Max Verstappen en co? Bekijk hieronder de F1-kalender en zie gelijk hoe laat de wekker gezet moet worden.",['van het seizoen zit'],['gaat'],5,15,12,[0.8947368421052632],0.89
seq11-0,small,"BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft","BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, <extra_id_0> om de dag door te komen? Vandaag geeft","BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, wat schrijven om de dag door te komen? Vandaag geeft",['luisteren of kijken zij'],['wat schrijven'],4,15,11,[0.7391304347826086],0.74
seq12-0,small,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de Drechtsteden. Mist u iets? Tip de redactie: dd.redactie@ad.nl. 1,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. <extra_id_0> voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. <extra_id_1> vind je alle artikelen over het coronavirus in de Drechtsteden. Mist u iets? Tip de redactie: dd.redactie@ad.nl. 1,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Bekijk alle artikelen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. Hier vind je alle artikelen over het coronavirus in de Drechtsteden. Mist u iets? Tip de redactie: dd.redactie@ad.nl. 1,"['Dit heeft ook gevolgen', 'In ons dossier']","['Bekijk alle artikelen', 'Hier']",7,15,11,"[0.8181818181818182, 0.7857142857142857]",0.8
seq13-0,small,"Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee voor nieuwe cadeaus. Van een Stella e-bike (t.w.v  2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","Deze zomer staat in het teken van onze Buitenkansjes! Speel <extra_id_0> voor nieuwe cadeaus. Van een Stella e-bike (t.w.v 2499,-) tot aan VVV <extra_id_1> Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","Deze zomer staat in het teken van onze Buitenkansjes! Speel nu voor nieuwe cadeaus. Van een Stella e-bike (t.w.v 2499,-) tot aan VVV Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","['elke dag mee', 'cadeaukaarten', 'vouchers voor']","['nu', '']",6,15,11,"[1.0, 1.0]",1.0
seq14-0,small,. Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,. Meld je <extra_id_0> AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,. Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,['aan voor de'],['aan voor de'],3,15,11,[0.0],0.0
seq15-0,small,"Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, mooiste en opvallendste posts van BNers en celebritys.","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, <extra_id_0> posts van <extra_id_1>","Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, nieuwe posts van onze leden.","['mooiste en opvallendste', 'BNers en celebritys.']","['nieuwe', 'leden.']",6,15,11,"[0.8695652173913043, 0.8]",0.83
seq16-0,small,.  Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand <extra_id_0> Deze keer kwamen ze,. Maartje Brockbernd VAN DE STRAATFotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand anders. Deze keer kwamen ze,['tegen het lijf.'],['anders.'],3,15,11,[0.8],0.8
seq17-0,small,Zorgverleners op de intensive care staan in de frontlinie om het coronavirus te bestrijden. Michael Frank (53) is intensivist op de ic van het Albert Schweitzer ziekenhuis in Dordrecht en geeft dagelijks een inkijkje in zijn werk. Deel 1,Zorgverleners op de intensive care staan in de frontlinie om <extra_id_0> bestrijden. Michael Frank (53) is intensivist op de ic van het Albert Schweitzer ziekenhuis in Dordrecht en geeft dagelijks een <extra_id_1> werk. Deel 1,Zorgverleners op de intensive care staan in de frontlinie om problemen te bestrijden. Michael Frank (53) is intensivist op de ic van het Albert Schweitzer ziekenhuis in Dordrecht en geeft dagelijks een aantal uren werk. Deel 1,"['het coronavirus te', 'inkijkje in zijn']","['problemen te', 'aantal uren']",6,15,11,"[0.7222222222222222, 0.875]",0.8
seq18-0,small,"De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren.","De beeldredactie ziet dagelijks duizenden <extra_id_0> worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren.","De beeldredactie ziet dagelijks duizenden beelden. Hier worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren.",['nieuwsfotos. In deze rubriek'],['beelden. Hier'],5,15,10,[0.7857142857142857],0.79
seq19-0,small,Het WK dendert in volle vaart door. Vandaag staan er opnieuw drie wedstrijden op het programma. Uiteraard zijn deze duels in een apart liveblog te volgen. Hier brengen we je op de hoogte van al het overige WK-nieuws.,Het WK dendert in volle vaart door. Vandaag staan er opnieuw drie wedstrijden op het programma. Uiteraard zijn deze duels in een apart <extra_id_0> Hier brengen <extra_id_1> de hoogte van al het overige WK-nieuws.,Het WK dendert in volle vaart door. Vandaag staan er opnieuw drie wedstrijden op het programma. Uiteraard zijn deze duels in een apart stadium. Hier brengen we u op de hoogte van al het overige WK-nieuws.,"['liveblog te volgen.', 'we je op']","['stadium.', 'we u op']",6,15,10,"[0.8947368421052632, 0.25]",0.57
seq20-0,small,. We houden je op de hoogte in ons liveblog. De gebeurtenissen van de afgelopen dagen lees je hier terug.,. We houden je op de hoogte <extra_id_0> De gebeurtenissen van de afgelopen dagen lees je hier terug.,. We houden je op de hoogte De gebeurtenissen van de afgelopen dagen lees je hier terug.,['in ons liveblog.'],[''],3,15,10,[1.0],1.0
seq21-0,small,In de rubriek En nu ik! worden bekenden en onbekenden uit het Groene Hart geportretteerd. Vandaag:,In de rubriek En nu ik! worden bekenden <extra_id_0> uit het Groene Hart geportretteerd. Vandaag:,In de rubriek En nu ik! worden bekenden van de krant uit het Groene Hart geportretteerd. Vandaag:,['en onbekenden'],['van de krant'],2,15,10,[0.8461538461538461],0.85
seq22-0,small,Veel sporters berichten graag over hun bezigheden buiten de velden en zalen. In de rubriek Sportbytes kijken we wat bekende sporters meemaken en delen op social media. Dit artikel wordt gedurende de dag vernieuwd.,<extra_id_0> over hun bezigheden buiten de velden en zalen. In de rubriek Sportbytes kijken we wat bekende sporters meemaken en delen op social media. Dit artikel wordt gedurende de dag vernieuwd.,en verspreiden over hun bezigheden buiten de velden en zalen. In de rubriek Sportbytes kijken we wat bekende sporters meemaken en delen op social media. Dit artikel wordt gedurende de dag vernieuwd.,['Veel sporters berichten graag'],['en verspreiden'],5,15,10,[0.6896551724137931],0.69
seq23-0,small,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,In de rubriek Sportbytes houden we in de gaten wat bekende <extra_id_0> op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,In de rubriek Sportbytes houden we in de gaten wat bekende sporten op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,['sporters meemaken n delen'],['sporten'],4,15,10,[0.72],0.72
seq24-0,small,Hoe goed heb jij deze week het nieuws uit Utrecht gevolgd? Speel de quiz en test je kennis met 7 vragen.,Hoe goed heb jij deze <extra_id_0> uit Utrecht gevolgd? Speel de quiz en test je kennis met 7 vragen.,Hoe goed heb jij deze quiz uit Utrecht gevolgd? Speel de quiz en test je kennis met 7 vragen.,['week het nieuws'],['quiz'],3,15,10,[0.9333333333333333],0.93
seq25-0,small,"<a href=""https://twitter.com/RWSverkeersinfo?ref_src=twsrc%5Etfw"">@RWSverkeersinfo</a> <a href=""https://t.co/","<a href=""https://twitter.com/RWSverkeersinfo?ref_src=twsrc%5Etfw"">@RWSverkeersinfo</a> <a href=""https://t.co/","<a href=""https://twitter.com/RWSverkeersinfo?ref_src=twsrc%5Etfw"">@RWSverkeersinfo</a> <a href=""https://t.co/",[''],[],1,15,10,[],
seq26-0,small,". <a href=""https://t.co/axyyfHaEPO"">https://t.co/axyyfHaEPO</a> <a href=""https://twitter.com/hashtag/",". <a href=""https://t.co/axyyfHaEPO"">https://t.co/axyyfHaEPO</a> <a href=""https://twitter.com/hashtag/",". <a href=""https://t.co/axyyfHaEPO"">https://t.co/axyyfHaEPO</a> <a href=""https://twitter.com/hashtag/",[''],[],1,15,10,[],
seq27-0,small,"in <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a>","in <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a>","in <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a>",[''],[],1,15,10,[],
seq28-0,small,"<a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/",[''],[],1,15,10,[],
seq29-0,small,Fotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze keer kwamen ze,Fotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze <extra_id_0>,Fotograaf Maartje Brockbernd en verslaggever Robin Nanninga lopen wekelijks iemand tegen het lijf. Deze verslaggever is,['keer kwamen ze'],['is'],3,15,10,[1.0],1.0
seq30-0,small,"<a href=""https://twitter.com/hashtag/dwdd?src=hash&amp;ref_src=twsrc%5Etfw"">#dwdd</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dwdd?src=hash&amp;ref_src=twsrc%5Etfw"">#dwdd</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/dwdd?src=hash&amp;ref_src=twsrc%5Etfw"">#dwdd</a> <a href=""https://t",[''],[],1,15,10,[],
seq31-0,small,In Delftse mysteries geven we antwoorden op voor de hand liggende vragen. Waarom staat de Oude Kerk zo scheef en wa,In Delftse mysteries geven we antwoorden op voor de hand liggende vragen. Waarom staat de <extra_id_0> scheef en wa,In Delftse mysteries geven we antwoorden op voor de hand liggende vragen. Waarom staat de mysterie scheef en wa,['Oude Kerk zo'],['mysterie'],3,15,9,[0.8333333333333334],0.83
seq32-0,small,Vrijwel elke dag staat de sportwereld bol van de evenementen en wordt het lastig om nog bij te houden wat cht interessant is. Daarom zetten wij dagelijks op een rijtje welke evenementen speciale aandacht verdienen.,Vrijwel elke dag staat de sportwereld bol van de evenementen en wordt het lastig om nog bij te houden wat cht interessant is. Daarom zetten wij dagelijks op een rijtje welke evenementen <extra_id_0>,Vrijwel elke dag staat de sportwereld bol van de evenementen en wordt het lastig om nog bij te houden wat cht interessant is. Daarom zetten wij dagelijks op een rijtje welke evenementen er mogelijk zijn.,['speciale aandacht verdienen.'],['zijn.'],5,15,9,[0.8928571428571429],0.89
seq33-0,small,Op het tweede gezichtFotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter het nieuws. Vandaag:,Op het tweede gezichtFotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter <extra_id_0>,Op het tweede gezichtFotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter,['het nieuws. Vandaag:'],[''],3,15,9,[1.0],1.0
seq34-0,small,"In deze serie zoeken we BNers op die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:","In deze serie zoeken <extra_id_0> die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:","In deze serie zoeken we spelers die eens in de schijnwerpers stonden, maar nu verdwenen zijn van het podium. Vandaag:",['we BNers op'],['we spelers'],3,15,9,[0.6363636363636364],0.64
seq35-0,small,"Het voetbal ligt op Duitsland na in alle grote competities nog stil, maar ondanks de coronacrisis gaan de zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij. Lees hier al het transfernieuws van de voorbije dagen en weken terug. 18-05","Het voetbal ligt op Duitsland na in <extra_id_0> stil, maar ondanks de <extra_id_1> zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij. Lees hier al het transfernieuws van de voorbije dagen en weken terug. 18-05","Het voetbal ligt op Duitsland na in de jaren stil, maar ondanks de jaren gaan zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij. Lees hier al het transfernieuws van de voorbije dagen en weken terug. 18-05","['alle grote competities nog', 'coronacrisis gaan de']","['de jaren', 'jaren gaan']",7,15,9,"[0.8461538461538461, 0.65]",0.75
seq36-0,small,maffia-kopstuk Omar L. te laten ontsnappen. Die poging is mislukt. De politie heeft vier mannen opgepakt die mogelijk betrokken zijn bij de uitbraakpoging.,maffia-kopstuk Omar <extra_id_0> ontsnappen. Die poging is mislukt. De politie heeft vier mannen opgepakt die mogelijk betrokken zijn bij de uitbraakpoging.,maffia-kopstuk Omar moet ontsnappen. Die poging is mislukt. De politie heeft vier mannen opgepakt die mogelijk betrokken zijn bij de uitbraakpoging.,['L. te laten'],['moet'],3,15,9,[0.8181818181818182],0.82
seq37-0,small,"Wie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:",Wie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je <extra_id_0> meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:,Wie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je je meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:,"['opvalt', 'wanneer je om']",['je'],5,15,9,[1.0],1.0
seq38-0,small,"De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke week verslag van een doodnormale Rotterdamse rechtszaak.","De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke week verslag <extra_id_0> Rotterdamse rechtszaak.","De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke week verslag van de Rotterdamse rechtszaak.",['van een doodnormale'],['van de'],3,15,9,[0.6842105263157895],0.68
seq39-0,small,Ben je er niet aan toegekomen om al het nieuws uit Rotterdam en omstreken vandaag te volgen? Dit is het nieuws van,Ben je er niet aan toegekomen om al het nieuws uit Rotterdam en omstreken vandaag te volgen? Dit is <extra_id_0>,Ben je er niet aan toegekomen om al het nieuws uit Rotterdam en omstreken vandaag te volgen? Dit is het nieuws,['het nieuws van'],['nieuws'],3,15,9,[0.5714285714285714],0.57
seq40-0,small,Kamp Amersfoort was in de oorlog voor velen een helse plek. Wie waren zij en wat overkwam hen? In deel,Kamp Amersfoort was <extra_id_0> voor velen een helse plek. Wie waren zij en wat overkwam hen? In deel,Kamp Amersfoort was het voor velen een helse plek. Wie waren zij en wat overkwam hen? In deel,['in de oorlog'],['het'],3,15,9,[0.9166666666666666],0.92
seq41-0,small,David en Arjan (r.) van geluksplatform 365 Dagen Succesvol delen hun lessen voor een leuker leven.,David en Arjan (r.) van geluksplatform 365 Dagen Succesvol delen hun <extra_id_0> een leuker leven.,David en Arjan (r.) van geluksplatform 365 Dagen Succesvol delen hun verhaal in een leuker leven.,['lessen voor'],['verhaal in'],2,15,9,[0.9090909090909091],0.91
seq42-0,small,over de voortgang van de coronacrisis. Het kabinet krijgt ruime steun van de bevolking voor de aanpak van het virus.,over de voortgang van de coronacrisis. Het kabinet <extra_id_0> van de bevolking voor de aanpak van het virus.,over de voortgang van de coronacrisis. Het kabinet moet verantwoordelijkheid van de bevolking voor de aanpak van het virus.,['krijgt ruime steun'],['moet verantwoordelijkheid'],3,15,9,[0.88],0.88
seq43-0,small,"Nijeveen de grootste cocanewasserij in Nederland ooit ontmanteld. In het drugslab werd cocane geproduceerd vanuit zogenoemd dragersmateriaal, zoals kleding. De politie heeft zeventien verdachten aangehouden.","Nijeveen de grootste cocanewasserij in Nederland ooit ontmanteld. In het drugslab werd cocane geproduceerd vanuit zogenoemd dragersmateriaal, zoals kleding. De <extra_id_0> aangehouden.","Nijeveen de grootste cocanewasserij in Nederland ooit ontmanteld. In het drugslab werd cocane geproduceerd vanuit zogenoemd dragersmateriaal, zoals kleding. De producten worden aangehouden.",['politie heeft zeventien verdachten'],['producten worden'],4,15,9,[0.7352941176470589],0.74
seq44-0,small,In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg <extra_id_0> we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg lezen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,['tot graf vertellen'],['lezen'],3,15,9,[0.8333333333333334],0.83
seq45-0,small,"maakt elke dag vele afwegingen om de krant, site en app zo goed mogelijk te maken. Hoofdredacteur Paul van den Bosch zal deze journalistieke keuzes op regelmatige basis toelichten op deze plek. Vandaag:",maakt elke dag vele <extra_id_0> site en app zo goed mogelijk te maken. Hoofdredacteur Paul van den Bosch zal deze journalistieke keuzes op regelmatige basis toelichten op deze plek. Vandaag:,maakt elke dag vele keuzes om de site en app zo goed mogelijk te maken. Hoofdredacteur Paul van den Bosch zal deze journalistieke keuzes op regelmatige basis toelichten op deze plek. Vandaag:,"['afwegingen om de krant,']",['keuzes om de'],5,15,9,[0.6521739130434783],0.65
seq46-0,small,"Hans van der Beek doet elke dag verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","Hans van der Beek <extra_id_0> verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","Hans van der Beek gaat verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:",['doet elke dag'],['gaat'],3,15,9,[0.9230769230769231],0.92
seq47-0,small,De deelnemers aan de internationale Libi-conferentie in Berlijn zijn het eens geworden over een wapenstilstand in het Noord-Afrikaanse land. Dat melden verschillende Duitse media.,De deelnemers <extra_id_0> in Berlijn zijn het eens geworden over een wapenstilstand in het Noord-Afrikaanse land. Dat melden verschillende Duitse media.,De deelnemers aan de Duitse bijeenkomst in Berlijn zijn het eens geworden over een wapenstilstand in het Noord-Afrikaanse land. Dat melden verschillende Duitse media.,['aan de internationale Libi-conferentie'],['aan de Duitse bijeenkomst'],4,15,9,[0.631578947368421],0.63
seq48-0,small,Columnist Dennis Captein schrijft elke zaterdag een column over het leven in Alphen. Vandaag schrijft hij over,<extra_id_0> schrijft elke zaterdag een column over het leven in Alphen. Vandaag schrijft hij over,Hij schrijft elke zaterdag een column over het leven in Alphen. Vandaag schrijft hij over,['Columnist Dennis Captein'],['Hij'],3,15,9,[0.9583333333333334],0.96
seq49-0,small,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (75) een eind op weg is, beantwoordt hij uw vragen.","Wijsheid komt <extra_id_0> Omdat acteur Joost Prinsen (75) een eind op weg is, beantwoordt hij uw vragen.","Wijsheid komt Omdat acteur Joost Prinsen (75) een eind op weg is, beantwoordt hij uw vragen.",['met de jaren.'],[''],3,15,9,[1.0],1.0
seq50-0,small,De transferperiode in Europa is geopend en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis de komende maanden niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa is geopend en dus regent het nieuwtjes over spelers die hun contract verlengen of juist <extra_id_0> Mis <extra_id_1> niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De transferperiode in Europa is geopend en dus regent het nieuwtjes over spelers die hun contract verlengen of juist verlengen. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,"['wisselen van club.', 'de komende maanden']","['verlengen.', '']",6,15,9,"[0.7222222222222222, 1.0]",0.86
seq51-0,small,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) waarin hij haar vertelt over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) <extra_id_0> vertelt over het Den Haag van toen.,Leo van der Velde schrijft wekelijks een brief aan kleindochter Rachel (7) die vertelt over het Den Haag van toen.,['waarin hij haar'],['die'],3,15,9,[0.9333333333333333],0.93
seq52-0,small,"- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, hobby of als vrijwilliger. Deze week:","- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, <extra_id_0> vrijwilliger. Deze week:","- Elk dorp kent ze: mensen die iets bijzonders doen voor de gemeenschap. In hun werk, als vrijwilliger. Deze week:",['hobby of als'],['als'],3,15,9,[0.75],0.75
