Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
In Maastricht zijn drie studenten al zeven dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al 6 kilo aan gewicht. We zagen geen andere oplossing.,In Maastricht zijn drie studenten al <extra_id_0> hongerstaking om het universiteitsbestuur te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al <extra_id_1> We zagen geen andere oplossing.,"['zeven dagen in', '6 kilo aan gewicht.']",7,20.0,1
Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In <extra_id_0> en in de grensstreek <extra_id_1> tientallen ballonnen gevonden.,"['en rond Seoul', 'werden zondagochtend']",5,20.0,1
"In de steden duiken cokelabs op in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de dichtbevolkte wijken, zoals in Rotterdam waar een flat explodeerde.","In de steden duiken cokelabs op in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de <extra_id_0> zoals in <extra_id_1> flat explodeerde.","['dichtbevolkte wijken,', 'Rotterdam waar een']",5,20.0,1
Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten.,Eerder deze maand kondigde French Gates aan dat ze <extra_id_0> Gates Foundation (BMGF) ging verlaten.,['de Bill & Melinda'],4,20.0,1
"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de <extra_id_0> opgeworpen door de demonstranten <extra_id_1> universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","['barricades die zijn', 'die het']",5,20.0,1
"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.",Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden <extra_id_0> Het zag er wellicht romantisch uit zon <extra_id_1> er werd <extra_id_2>,"['een utopie.', 'lieflijk huisje, maar', 'bittere armoede geleden.']",8,20.0,1
"Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben ngos en journalisten gedocumenteerd.","Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen <extra_id_0> rubberbootjes, hebben <extra_id_1> gedocumenteerd.","['achter in', 'ngos en journalisten']",5,20.0,1
De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,De elfde editie <extra_id_0> IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het <extra_id_1> Rotterdam.,"['van de Willem', 'Ronald McDonald Huis Sophia']",7,20.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar <extra_id_0> ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om <extra_id_1> te gebruiken.,"['hun eigen drugshol', 'drugs op straat']",6,20.0,1
Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt <extra_id_0> hoe <extra_id_1>,"['ga je begrijpen', 'het werkt.']",5,20.0,1
De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat.,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het <extra_id_0>,['Westen anno 2024 staat.'],4,20.0,1
Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van Soest <extra_id_0> Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is <extra_id_1> regeling voor zware beroepen.,"['schrijft wekelijks over', 'er geen']",5,20.0,1
Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere <extra_id_0> vergunning mag de bouw van een boorplatform in de Noordzee <extra_id_1> hadden een rechtszaak aangespannen om de bouw tegen te houden.,"['problemen rond de', 'worden hervat. Milieuorganisaties']",6,20.0,1
Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft <extra_id_0> wekelijks <extra_id_1> leven,"['in weekendmagazine Mezza', 'over zijn persoonlijk']",6,20.0,1
Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese <extra_id_0> veilig opgeborgen in <extra_id_1> gemeentehuis waar in het weekend een tijdslot op zit.,"['verkiezingen. Die lag', 'een kluis in het']",7,20.0,1
Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte hackersgroep stelt gevoelige informatie van in totaal <extra_id_0> van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van <extra_id_1>,"['560 miljoen klanten', 'het Amerikaanse kaartverkoopbedrijf.']",6,20.0,1
"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote <extra_id_0> terreinen, <extra_id_1> defensie tot landbouw en sociale zekerheid.","['vraagtekens op allerlei', 'van het buitenlandbeleid en']",7,20.0,1
"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van <extra_id_0> in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",['de grote hoeveelheid pfas'],4,20.0,1
De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De <extra_id_0> Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,['gemeente Voorne aan'],3,20.0,1
Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten motor. De kruising was langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash <extra_id_0> motor. De kruising was langere tijd afgesloten <extra_id_1>,"['met een gesloten', 'vanwege politieonderzoek.']",5,20.0,1
"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was <extra_id_0> wat uit de gratie geraakt, maar is door de oorlog <extra_id_1> terug.","['bij het Westen', 'in Oekrane weer']",6,20.0,1
"Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al <extra_id_0> wilde blijven als filantroop, maar <extra_id_1> aankondigen op welke manier.","['dat ze actief', 'dat ze later zou']",7,20.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep <extra_id_0> het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_1> drugs op straat te gebruiken. Normale bezoekers <extra_id_2> worden door de verslaafden geweerd bij het toilet.,"['hardnekkige verslaafden heeft', 'het verbod om', 'van het park']",9,20.0,1
"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.",Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was <extra_id_0> wat uit de <extra_id_1> is door de oorlog in Oekrane weer terug.,"['bij het Westen', 'gratie geraakt, maar']",6,20.0,1
"Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.","Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer <extra_id_0> een scherpe prijs.",['en al. n voor'],4,20.0,1
"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",Dubbele seksuele <extra_id_0> laat vrouwen ook kinderen hebben bij verschillende mensen,"['moraal is achterhaald,']",3,20.0,1
"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.",Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk <extra_id_0> zeven jaar geleden. Volgens experts schiet het toezicht in de <extra_id_1> is een vacum waar <extra_id_2> aankomt.,"['incident in Eindhoven,', 'bouwsector tekort: er', 'het op constructiecontroles']",9,20.0,1
"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in <extra_id_0> van Nederland, moet worden opgesplitst. Er komen aparte organisaties <extra_id_1>","['het grootste waterschap', 'voor beide taken.']",6,20.0,1
Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door problemen geteisterde <extra_id_0> te melden. Supporters hebben bijna 2 miljoen euro ingezameld met <extra_id_1>,"['Vitesse goed nieuws', 'een crowdfundingsactie.']",5,20.0,1
Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker <extra_id_0> waar de financile <extra_id_1> smachtend naar uitkijken: een renteverlaging.,"['een besluit', 'markten al maanden']",5,20.0,1
"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",Novak Djokovic heeft zich geplaatst <extra_id_0> ronde (achtste finales) <extra_id_1> maar <extra_id_2> van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.,"['voor de vierde', 'op Roland Garros,', 'de nummer 1']",9,20.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat <extra_id_0> bezoekers <extra_id_1> worden door de verslaafden geweerd <extra_id_2>,"['te gebruiken. Normale', 'van het park', 'bij het toilet.']",9,20.0,1
