Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,small,en | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,en | Het Financieele <extra_id_0> maakt <extra_id_1> om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,en | Het Financieele Beursfonds maakt gebruik om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,"['Dagblad FD.nl', 'gebruik van cookies']","['Beursfonds', 'gebruik']",5,20.0,8,"[1.0, 0.631578947368421]",0.82
seq11-0,small,) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen <extra_id_0> (14436) Verenigde <extra_id_1> (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen fonds (14436) Verenigde Staten (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),"['(16375) Aandelen', 'Staten (13850) Omzetcijfers']","['fonds', 'Staten']",5,20.0,8,"[0.875, 0.7777777777777778]",0.83
seq12-0,small,Welk gesprek zette je aan het denken of in beweging? In de serie Het gesprek van je leven deze keer,Welk gesprek zette je aan het denken of in beweging? In de <extra_id_0> je leven deze keer,Welk gesprek zette je aan het denken of in beweging? In de geschiedenis van je leven deze keer,['serie Het gesprek van'],['geschiedenis van'],4,20.0,7,[0.6666666666666666],0.67
seq13-0,small,) Internationale economie (27514) Multinationals (18114) Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),) Internationale <extra_id_0> Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),) Internationale Fonds Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),['economie (27514) Multinationals (18114)'],['Fonds'],4,20.0,7,[0.9230769230769231],0.92
seq14-0,small,(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt <extra_id_0> (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (11247),['(13008) EU (11888) Jaarverslag'],[''],4,20.0,7,[1.0],1.0
seq15-0,small,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website <extra_id_0> te verbeteren. Voor meer <extra_id_1> hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website te verbeteren en te verbeteren. Voor meer informatie klik hier.X,"['en het gebruiksgemak', 'informatie klik']","['te verbeteren en', 'informatie klik']",5,20.0,7,"[0.8, 0.0]",0.4
seq16-0,small,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie <extra_id_0> (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie (1559) Economie (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),['(27514) Multinationals (18118) Investeringen'],['(1559) Economie'],4,20.0,7,[0.8181818181818182],0.82
seq17-0,small,"Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad over ... mensen, cultuur, lifestyle, reizen, carrire en personal finance.","Lees meer in FD Persoonlijk , het weekend magazine van Het <extra_id_0> ... mensen, cultuur, lifestyle, reizen, carrire en <extra_id_1>","Lees meer in FD Persoonlijk , het weekend magazine van Het weekend ... mensen, cultuur, lifestyle, reizen, carrire en reizen.","['Financieele Dagblad over', 'personal finance.']","['weekend', 'reizen.']",5,20.0,7,"[0.8333333333333334, 0.7647058823529411]",0.8
seq18-0,small,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Omzetcijfers (13453) Arbeidsmarkt (12910) EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) <extra_id_0> EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Economie EU (1162,['Omzetcijfers (13453) Arbeidsmarkt (12910)'],['Economie'],4,20.0,6,[0.9512195121951219],0.95
seq19-0,small,(1) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) Economie (8814) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Investeringen (16494) Aandelen (14562)'],['Economie (8814)'],4,20.0,6,[0.8157894736842105],0.82
seq20-0,small,e serie 'Coronakronieken' vertellen mensen over de impact van corona op hun professionele en persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op <extra_id_0> persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op het persoonlijke leven. Vandaag:,['hun professionele en'],['het'],3,20.0,6,[0.9],0.9
seq21-0,small,(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten <extra_id_0> (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (1366) Duitsland (12923) EU (11642) Jaarverslag (11233),['(13850) Omzetcijfers (13455) Arbeidsmarkt'],['(1366) Duitsland'],4,20.0,6,[0.8048780487804879],0.8
seq22-0,small,) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde <extra_id_0> Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (8814) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Staten (13860) Omzetcijfers (13477)'],['Staten (8814)'],4,20.0,6,[0.6571428571428571],0.66
seq23-0,small,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt journalist Annemiek Leclaire mensen naar dat gesprek. In deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt <extra_id_0> naar <extra_id_1> deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt je naar de antwoorden op deze,"['journalist Annemiek Leclaire mensen', 'dat gesprek. In']","['je', 'de antwoorden op']",7,20.0,6,"[0.9428571428571428, 0.8125]",0.88
seq24-0,small,gen (1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) Economie (8814) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),['Investeringen (16522) Aandelen (14591)'],['Economie (8814)'],4,20.0,6,[0.8157894736842105],0.82
seq25-0,small, Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een nieuwe eigenaar. Deze week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar <extra_id_0> week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een woning. Iedere week een,['een nieuwe eigenaar. Deze'],['een woning. Iedere'],4,20.0,6,[0.64],0.64
seq26-0,small,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals <extra_id_0> (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals (1379) Economie (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),['(18134) Investeringen (16629) Aandelen'],['(1379) Economie'],4,20.0,6,[0.8157894736842105],0.82
seq27-0,small,) Internationale economie (27514) Multinationals (18134) Investeringen (16634) Aandelen (14723) Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen <extra_id_0> Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen in de Verenigde Staten (13862) Omzetcijfers (13,['(16634) Aandelen (14723)'],['in de'],3,20.0,6,[0.875],0.88
seq28-0,small,u graag via ons gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30  18.00 / za 07.30 - 11.30).,<extra_id_0> gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,- gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,['u graag via ons'],['-'],4,20.0,6,[1.0],1.0
