Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,large,en | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,en | Het Financieele <extra_id_0> maakt <extra_id_1> om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,en | Het Financieele Dagblad Het Financieele Dagblad maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,"['Dagblad FD.nl', 'gebruik van cookies']","['Dagblad Het Financieele Dagblad', 'gebruik van cookies']",5,20.0,8,"[0.6451612903225806, 0.0]",0.32
seq11-0,large,) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen <extra_id_0> (14436) Verenigde <extra_id_1> (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen (16199) Economie (14436) Verenigde Staten (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),"['(16375) Aandelen', 'Staten (13850) Omzetcijfers']","['(16199) Economie', 'Staten']",5,20.0,8,"[0.625, 0.7777777777777778]",0.7
seq12-0,large,Welk gesprek zette je aan het denken of in beweging? In de serie Het gesprek van je leven deze keer,Welk gesprek zette je aan het denken of in beweging? In de <extra_id_0> je leven deze keer,Welk gesprek zette je aan het denken of in beweging? In de geschiedenis van je leven deze keer,['serie Het gesprek van'],['geschiedenis van'],4,20.0,7,[0.6666666666666666],0.67
seq13-0,large,) Internationale economie (27514) Multinationals (18114) Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),) Internationale <extra_id_0> Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),) Internationale economie (17411) Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),['economie (27514) Multinationals (18114)'],['economie (17411)'],4,20.0,7,[0.6153846153846154],0.62
seq14-0,large,(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt <extra_id_0> (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (12392) Economie (11247),['(13008) EU (11888) Jaarverslag'],['(12392) Economie'],4,20.0,7,[0.8],0.8
seq15-0,large,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website <extra_id_0> te verbeteren. Voor meer <extra_id_1> hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website voor u te verbeteren. Voor meer informatie klik hier.X,"['en het gebruiksgemak', 'informatie klik']","['voor u', 'informatie klik']",5,20.0,7,"[0.9, 0.0]",0.45
seq16-0,large,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie <extra_id_0> (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie (365) Economie (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),['(27514) Multinationals (18118) Investeringen'],['(365) Economie'],4,20.0,7,[0.8181818181818182],0.82
seq17-0,large,"Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad over ... mensen, cultuur, lifestyle, reizen, carrire en personal finance.","Lees meer in FD Persoonlijk , het weekend magazine van Het <extra_id_0> ... mensen, cultuur, lifestyle, reizen, carrire en <extra_id_1>","Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad ... mensen, cultuur, lifestyle, reizen, carrire en","['Financieele Dagblad over', 'personal finance.']","['Financieele Dagblad', '']",5,20.0,7,"[0.20833333333333334, 1.0]",0.6
seq18-0,large,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Omzetcijfers (13453) Arbeidsmarkt (12910) EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) <extra_id_0> EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) De EU (1162,['Omzetcijfers (13453) Arbeidsmarkt (12910)'],['De'],4,20.0,6,[0.975609756097561],0.98
seq19-0,large,(1) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) Duitsland (13719) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Investeringen (16494) Aandelen (14562)'],['Duitsland (13719)'],4,20.0,6,[0.7894736842105263],0.79
seq20-0,large,e serie 'Coronakronieken' vertellen mensen over de impact van corona op hun professionele en persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op <extra_id_0> persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op hun persoonlijke leven. Vandaag:,['hun professionele en'],['hun'],3,20.0,6,[0.85],0.85
seq21-0,large,(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten <extra_id_0> (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (13802) Duitsland (12923) EU (11642) Jaarverslag (11233),['(13850) Omzetcijfers (13455) Arbeidsmarkt'],['(13802) Duitsland'],4,20.0,6,[0.7560975609756098],0.76
seq22-0,large,) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde <extra_id_0> Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13844) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Staten (13860) Omzetcijfers (13477)'],['Staten (13844)'],4,20.0,6,[0.6285714285714286],0.63
seq23-0,large,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt journalist Annemiek Leclaire mensen naar dat gesprek. In deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt <extra_id_0> naar <extra_id_1> deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt Annemiek Leclaire naar een gesprek. In deze,"['journalist Annemiek Leclaire mensen', 'dat gesprek. In']","['Annemiek Leclaire', 'een gesprek. In']",7,20.0,6,"[0.5142857142857142, 0.2]",0.36
seq24-0,large,gen (1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) Duitsland (17411) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),['Investeringen (16522) Aandelen (14591)'],['Duitsland (17411)'],4,20.0,6,[0.7631578947368421],0.76
seq25-0,large, Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een nieuwe eigenaar. Deze week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar <extra_id_0> week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een nieuwe eigenaar. Iedere week een,['een nieuwe eigenaar. Deze'],['een nieuwe eigenaar. Iedere'],4,20.0,6,[0.14814814814814814],0.15
seq26-0,large,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals <extra_id_0> (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals (17411) Economie (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),['(18134) Investeringen (16629) Aandelen'],['(17411) Economie'],4,20.0,6,[0.8157894736842105],0.82
seq27-0,large,) Internationale economie (27514) Multinationals (18134) Investeringen (16634) Aandelen (14723) Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen <extra_id_0> Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen (9910) Verenigde Staten (13862) Omzetcijfers (13,['(16634) Aandelen (14723)'],['(9910)'],3,20.0,6,[0.875],0.88
seq28-0,large,u graag via ons gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30  18.00 / za 07.30 - 11.30).,<extra_id_0> gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,via gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,['u graag via ons'],['via'],4,20.0,6,[0.8],0.8
