Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq14-0,xl,(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt <extra_id_0> (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (12187) Handel (11247),['(13008) EU (11888) Jaarverslag'],['(12187) Handel'],4,20,7,[0.7],0.7
seq15-0,xl,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website <extra_id_0> te verbeteren. Voor meer <extra_id_1> hier.X,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website te analyseren en te verbeteren. Voor meer informatie klik hier.X,"['en het gebruiksgemak', 'informatie klik']","['te analyseren en', 'informatie klik']",5,20,7,"[0.85, 0.0]",0.42
seq16-0,xl,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie <extra_id_0> (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie ( ) Duitsland (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),['(27514) Multinationals (18118) Investeringen'],['( ) Duitsland'],4,20,7,[0.8181818181818182],0.82
seq17-0,xl,"Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad over ... mensen, cultuur, lifestyle, reizen, carrire en personal finance.","Lees meer in FD Persoonlijk , het weekend magazine van Het <extra_id_0> ... mensen, cultuur, lifestyle, reizen, carrire en <extra_id_1>","Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad ... mensen, cultuur, lifestyle, reizen, carrire en meer","['Financieele Dagblad over', 'personal finance.']","['Financieele Dagblad', 'meer']",5,20,7,"[0.20833333333333334, 0.8823529411764706]",0.55
seq18-0,xl,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Omzetcijfers (13453) Arbeidsmarkt (12910) EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) <extra_id_0> EU (1162,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Duitsland (12323) EU (1162,['Omzetcijfers (13453) Arbeidsmarkt (12910)'],['Duitsland (12323)'],4,20,6,[0.8048780487804879],0.8
seq19-0,xl,(1) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),(1) Internationale economie (27514) Multinationals (18114) Economie (16073) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Investeringen (16494) Aandelen (14562)'],['Economie (16073)'],4,20,6,[0.8157894736842105],0.82
seq20-0,xl,e serie 'Coronakronieken' vertellen mensen over de impact van corona op hun professionele en persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op <extra_id_0> persoonlijke leven. Vandaag:,e serie 'Coronakronieken' vertellen mensen over de impact van corona op hun persoonlijke leven. Vandaag:,['hun professionele en'],['hun'],3,20,6,[0.85],0.85
seq21-0,xl,(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten <extra_id_0> (12923) EU (11642) Jaarverslag (11233),(1) Internationale economie (27514) Multinationals (18103) Investeringen (16376) Aandelen (14436) Verenigde Staten (13495) Duitsland (12923) EU (11642) Jaarverslag (11233),['(13850) Omzetcijfers (13455) Arbeidsmarkt'],['(13495) Duitsland'],4,20,6,[0.7560975609756098],0.76
seq22-0,xl,) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde <extra_id_0> Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),) Internationale economie (27514) Multinationals (18114) Investeringen (16494) Aandelen (14562) Verenigde Staten (13868) Arbeidsmarkt (12969) EU (11762) Jaarverslag (11238),['Staten (13860) Omzetcijfers (13477)'],['Staten (13868)'],4,20,6,[0.6285714285714286],0.63
seq23-0,xl,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt journalist Annemiek Leclaire mensen naar dat gesprek. In deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt <extra_id_0> naar <extra_id_1> deze,20 Annemiek Leclaire Welk gesprek zette je aan het denken of in beweging? Welke conversatie had grote invloed? In de serie Het gesprek van je leven vraagt Annemiek Leclaire naar de gesprekken die deze,"['journalist Annemiek Leclaire mensen', 'dat gesprek. In']","['Annemiek Leclaire', 'de gesprekken die']",7,20,6,"[0.5142857142857142, 0.47058823529411764]",0.49
seq24-0,xl,gen (1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) <extra_id_0> Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),gen (1) Internationale economie (27514) Multinationals (18118) Economie (16073) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),['Investeringen (16522) Aandelen (14591)'],['Economie (16073)'],4,20,6,[0.8157894736842105],0.82
seq25-0,xl, Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een nieuwe eigenaar. Deze week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar <extra_id_0> week een,Iedere week bespreekt FD Persoonlijk een woning die op zoek is naar een koper. Deze week een,['een nieuwe eigenaar. Deze'],['een koper. Deze'],4,20,6,[0.52],0.52
seq26-0,xl,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals <extra_id_0> (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals (23506) Economie (14715) Verenigde Staten (13862) Omzetcijfers (13596) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),['(18134) Investeringen (16629) Aandelen'],['(23506) Economie'],4,20,6,[0.8421052631578947],0.84
seq27-0,xl,) Internationale economie (27514) Multinationals (18134) Investeringen (16634) Aandelen (14723) Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen <extra_id_0> Verenigde Staten (13862) Omzetcijfers (13,) Internationale economie (27514) Multinationals (18134) Investeringen in de Verenigde Staten (13862) Omzetcijfers (13,['(16634) Aandelen (14723)'],['in de'],3,20,6,[0.875],0.88
seq28-0,xl,u graag via ons gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30  18.00 / za 07.30 - 11.30).,<extra_id_0> gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,het gratis telefoonnummer 0800 666 6667 (ma t/m vrij 07.30 18.00 / za 07.30 - 11.30).,['u graag via ons'],['het'],4,20,6,[1.0],1.0
