Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.",Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 <extra_id_0> Lucasbolwerk <extra_id_1> nadat daar maatregelen werden <extra_id_2> groep <extra_id_3> Lepelenburg.,"['verslaafden op het', 'voor overlast, maar', 'genomen, verplaatste de', 'zich naar Park']",12,30.0,1
"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden <extra_id_0> vacature: een meme-manager, die moet zorgen dat filmpjes en fotos <extra_id_1> maken <extra_id_2> gaan.","['heeft een nieuwe', 'die Biden aantrekkelijk', 'voor jongeren viraal']",9,30.0,1
"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer <extra_id_0> van de Nederlanders betaalt namelijk onnodig veel, blijkt <extra_id_1> kun je hier tegen <extra_id_2> en antwoorden. ,,Veel mensen kiezen <extra_id_3> komen <extra_id_4> dure polis uit.","['dan de helft', 'uit onderzoek. Wat', 'doen? Vijf veelgestelde vragen', 'voor gemak en', 'dan op een']",16,30.0,1
"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort <extra_id_0> die sterk aan de <extra_id_1> Scarlett Johansson doet <extra_id_2> iets te veel inspiratie te hebben geput uit de film Her, waarvoor <extra_id_3> van computersysteem Samantha insprak.","['een AI-stem op', 'stem van actrice', 'denken. Het bedrijf lijkt', 'Johansson de stem']",13,30.0,1
"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.","<extra_id_0> van de belasting toegevoegde waarde (btw) op cultuur, recreatie, <extra_id_1> maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en <extra_id_2> veel vragen op. Economieredacteur <extra_id_3> antwoord.","['De voorgenomen verhoging', 'boeken en periodieken', 'sportscholen roept', 'Peet Vogels geeft']",11,30.0,1
"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: <extra_id_0> niet aan, de <extra_id_1> verdere wereld <extra_id_2>","['wij ontkomen er', 'oorlog en de', 'is dagelijkse realiteit.']",9,30.0,1
"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The New York Times donderdag.","<extra_id_0> start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk <extra_id_1> van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The <extra_id_2>","['De Amerikaanse regering', 'te vergaande dominantie', 'New York Times donderdag.']",10,30.0,1
"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een <extra_id_0> Amsterdamse Roeterseilandcampus op televisieschermen <extra_id_1> een gevangenisstraf van 2 maanden gekregen, waarvan <extra_id_2>","['protest op de', 'insloeg, heeft', '1 maand voorwaardelijk.']",8,30.0,1
"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz <extra_id_0> om over Rafael Nadal maar te zwijgen. <extra_id_1> Daniil Medvedev, <extra_id_2> niet van gravel.","['zijn niet in vorm,', 'Mooie kans voor', 'alleen houdt hij']",10,30.0,1
Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen.,Onder de Nederlandse bevolking is <extra_id_0> Israls oorlog in Gaza. Slechts eenvijfde <extra_id_1> vindt <extra_id_2> bombardementen in Gaza nodig zijn om Hamas uit te schakelen.,"['weinig steun voor', 'van de bevolking', 'dat de Isralische']",9,30.0,1
In duizenden boeken over drugshandelaar Janus van Wesenbeeck moeten fotos worden zwartgemaakt. De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,In duizenden boeken over drugshandelaar Janus van <extra_id_0> fotos worden zwartgemaakt. De afgelopen jaren <extra_id_1> onder de aandacht <extra_id_2> Undercover.,"['Wesenbeeck moeten', 'kwam Van Wesenbeeck', 'vanwege de Netflix-hitserie']",8,30.0,1
Ook in het Caribische deel van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,Ook in het <extra_id_0> het Nederlands Koninkrijk is <extra_id_1> winnaar geworden bij de Europese Parlementsverkiezingen.,"['Caribische deel van', 'GroenLinks-PvdA de grote']",6,30.0,1
"De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","De terugroepactie van bakfietsfabrikant <extra_id_0> uiterst moeizaam. Van de 22.000 onveilige bakfietsen <extra_id_1> 6000 opgehaald, waarvan ruim de helft in <extra_id_2> 500 gedupeerde eigenaren ontvingen een <extra_id_3> tienduizenden <extra_id_4> onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","['Babboe verloopt', 'zijn er slechts', 'ons land. Pas', 'nieuw exemplaar. Nog', 'inspecties aan mogelijk']",14,30.0,1
Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,Niet eerder werden er in Nederland zo veel drugslabs <extra_id_0> jaar. Voor de Engelse drugsonderzoeker Steve Rolles <extra_id_1> aanwijzing dat <extra_id_2> op de schop moet.,"['ontmanteld als vorig', 'is het opnieuw een', 'het drugsbeleid radicaal']",10,30.0,1
Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,Na uit de <extra_id_0> protesten werd de campus van de Universiteit <extra_id_1> twee dagen ten dele gesloten. Nu <extra_id_2> terug te keren.,"['hand gelopen', 'van Amsterdam voor', 'lijkt de rust']",8,30.0,1
"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met een structureel tekort aan opvangplekken, is <extra_id_0> over de stap naar <extra_id_1>","['zeer te spreken', 'voren van Arnhem.']",6,30.0,1
Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte <extra_id_0> veelal wisselvallige en frisse week. Aangezien <extra_id_1> de piek van het hooikoortsseizoen <extra_id_2> dat goed nieuws voor hooikoortspatinten.,"['maandag volgt een', 'we midden in', 'zitten is']",8,30.0,1
"Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds <extra_id_0> zijn om de aanhoudende medicijntekorten op te <extra_id_1> uit onderzoek <extra_id_2> NOS.","['minder alternatieven beschikbaar', 'lossen. Dat blijkt', 'van de']",8,30.0,1
"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat vrouwen ook <extra_id_0> mensen",['kinderen hebben bij verschillende'],4,30.0,1
"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu wier beeltenis de wereld <extra_id_0> is vrijdagochtend overleden. De <extra_id_1> symbool van <extra_id_2> bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in <extra_id_3> miljard euro waard was.","['overging als meme,', 'hond was het', 'de als grap', '2021 ruim 80']",12,30.0,1
Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K.,Het Openbaar Ministerie <extra_id_0> gepresenteerd. Het gaat om de 29-jarige Dominique K.,['heeft een nieuwe kroongetuige'],4,30.0,1
Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van <extra_id_0> samen spelen is verruild voor me-time op eigen kamers. Daan <extra_id_1> in <extra_id_2> over zijn persoonlijk leven,"['de rommelmarktheks Uren', 'Rot schrijft', 'weekendmagazine Mezza wekelijks']",8,30.0,1
Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,<extra_id_0> ziet als toeleverancier <extra_id_1> ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor <extra_id_2>,"['Het Eindhovense KMWE', 'van het snelgroeiende', 'het oprapen.']",8,30.0,1
Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten. Hoe deed de Commissie het?,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode <extra_id_0> en onverwachte <extra_id_1> reactie vereisten. <extra_id_2> Commissie het?,"['van grote crises', 'gebeurtenissen die een ferme', 'Hoe deed de']",10,30.0,1
Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe <extra_id_0> ontstaan? Synthetische <extra_id_1> inzichtelijk. Als je zoiets zelf bouwt ga je <extra_id_2> het werkt.,"['is het leven', 'cellen maken dat', 'begrijpen hoe']",8,30.0,1
"Een jong meisje werd door drie jongens meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","Een jong <extra_id_0> drie jongens meegenomen naar een huis en daar de <extra_id_1> Maar het beeld van deze zaak, die eerst helder leek, <extra_id_2> toen de politie <extra_id_3> doorzocht.","['meisje werd door', 'hele nacht misbruikt.', 'begon te kantelen', 'de telefoons']",11,30.0,1
"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse <extra_id_0> schoon drinkwater n het <extra_id_1> en gemalen in <extra_id_2> van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","['Waternet, verantwoordelijk voor', 'onderhoud van dijken', 'het grootste waterschap']",9,30.0,1
"Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones. Hij bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn lasterlijke uitlatingen over het bloedbad.",Nabestaanden <extra_id_0> van een massaschietpartij in een basisschool in de Amerikaanse staat <extra_id_1> hebben vrijdag <extra_id_2> van de failliete complotdenker Alex Jones. Hij bood <extra_id_3> te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn lasterlijke uitlatingen <extra_id_4>,"['van de slachtoffers', 'Connecticut, in 2012,', 'een vergoedingsvoorstel aanvaard', 'aan zijn bezittingen', 'over het bloedbad.']",15,30.0,1
"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",Nog nooit kregen zo weinig babys borstvoeding. <extra_id_0> weinig <extra_id_1> zeggen jonge moeders in Lelystad.,"['Er wordt te', 'ruimte voor gegeven,']",6,30.0,1
Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen <extra_id_0> op. Zo hopen ze het aantal no-shows terug te dringen. <extra_id_1> kappers <extra_id_2> een groeiend aantal <extra_id_3> komt opdagen.,"['sinds kort boetes', 'Ook restaurants en', 'kampen met', 'klanten dat niet']",11,30.0,1
"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen.","Het Openbaar Ministerie heeft <extra_id_0> gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en <extra_id_1> en Rotterdam uit 2020 en <extra_id_2> houden verband met een vete in de onderwereld, <extra_id_3> van 130 <extra_id_4> gestolen.","['een nieuwe kroongetuige', 'geweldszaken in Amsterdam', '2021. De gewelddadigheden', 'waarbij een bedrag', 'miljoen euro zou zijn']",16,30.0,1
"Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered uit levensgevaarlijke situaties, aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn verwoest of onbereikbaar. De autoriteiten hebben een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer noodweer wordt verwacht.","<extra_id_0> en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water <extra_id_1> zijn gered uit <extra_id_2> de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn verwoest of onbereikbaar. <extra_id_3> een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer <extra_id_4>","['Stormen, flinke regenval', 'en tientallen mensen', 'levensgevaarlijke situaties, aldus', 'De autoriteiten hebben', 'noodweer wordt verwacht.']",15,30.0,1
"China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lassos of toch weer een harpoen?",China <extra_id_0> aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te <extra_id_1> leg je daar <extra_id_2> lassos of toch weer een harpoen?,"['plant een golf', 'winnen. Maar hoe', 'aan? Met borende pootjes,']",10,30.0,1
"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten van La Place blijven te koop in de supermarkt.",Restaurantketen La Place koppelt zich <extra_id_0> maar de <extra_id_1> vooralsnog wel verbonden als aandeelhouder. Ook producten <extra_id_2> blijven te koop in de supermarkt.,"['los van Jumbo,', 'supermarkt blijft', 'van La Place']",8,30.0,1
Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien <extra_id_0> in de <extra_id_1> hooikoortsseizoen zitten is dat goed <extra_id_2>,"['we midden', 'piek van het', 'nieuws voor hooikoortspatinten.']",8,30.0,1
Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht <extra_id_0> half miljoen euro aan juwelen buitgemaakt bij de luxe <extra_id_1> Rome.,"['voor ongeveer een', 'juwelier Bulgari in']",6,30.0,1
"Vattenfall verwacht de komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het plan was. Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit onzekerheid over de markt en het beleid van de overheid.","<extra_id_0> komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het <extra_id_1> energiebedrijf heeft zijn <extra_id_2> tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit onzekerheid <extra_id_3> markt <extra_id_4> van de overheid.","['Vattenfall verwacht de', 'plan was. Het', 'doelstelling gehalveerd tot', 'over de', 'en het beleid']",14,30.0,1
De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022.,De totale waarde van de export van Made in Holland-producten is vorig jaar <extra_id_0> procent gedaald <extra_id_1>,"['met ruim 5', 'ten opzichte van 2022.']",7,30.0,1
Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,Amsterdamse huisartsen leggen patinten die niet op hun afspraak <extra_id_0> sinds kort boetes op. Zo hopen ze <extra_id_1> terug te dringen. Ook restaurants en <extra_id_2> een groeiend aantal klanten <extra_id_3> opdagen.,"['komen opdagen', 'het aantal no-shows', 'kappers kampen met', 'dat niet komt']",11,30.0,1
"De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een zegje, iedereen een taak. En vervolgens loopt alles altijd anders.",De Haagse buurttuin van Janneke <extra_id_0> democratie: iedereen heeft een <extra_id_1> En vervolgens loopt alles altijd anders.,"['Vreugdenhil is een', 'zegje, iedereen een taak.']",7,30.0,1
Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,Vijf jaar na de stikstofuitspraak <extra_id_0> van <extra_id_1> oplossing van het probleem nog lang niet in zicht.,"['van de Raad', 'State is een']",6,30.0,1
"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",Naar aanleiding van de grote hoeveelheid <extra_id_0> de fabriek van Chemours in <extra_id_1> RIVM een nieuw onderzoek.,"['pfas in eieren rond', 'Dordrecht, start het']",7,30.0,1
"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop.","Nederlanders douchen steeds meer, liefst <extra_id_0> met warm water en veel sop.","['twee keer per dag,']",4,30.0,1
"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na <extra_id_0> hit op <extra_id_1> Spotify kwam het nummer zelfs dicht <extra_id_2>","['lancering al een', 'de streamingdiensten. Op', 'bij een record.']",9,30.0,1
"Bijna een op de zeven Nederlandse patinten is aangewezen op gemporteerde medicijnen, omdat er in Nederland een tekort aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.","Bijna een op de zeven Nederlandse <extra_id_0> op gemporteerde medicijnen, <extra_id_1> Nederland een tekort aan is. Experts maken zich ernstig <extra_id_2> laatste redmiddelen.","['patinten is aangewezen', 'omdat er in', 'zorgen, vooral om']",9,30.0,1
"Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse tennisser beter kent dan zijn coach Kristof Vliegen. Ze zijn heel, heel close, misschien af en toe zelfs iets te close.","Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand <extra_id_0> tennisser beter kent dan zijn coach Kristof <extra_id_1> heel, heel close, <extra_id_2> zelfs <extra_id_3>","['die de Nederlandse', 'Vliegen. Ze zijn', 'misschien af en toe', 'iets te close.']",13,30.0,1
"Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen in de kolkende modderstroom, evenals twee van de tien scholen waar de kleine Amersfoortse stichting Mathare Girl Power al jaren hulp biedt.","Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden <extra_id_0> en <extra_id_1> de kolkende modderstroom, evenals twee <extra_id_2> scholen waar de kleine <extra_id_3> Girl <extra_id_4> hulp biedt.","['huisjes van golfplaat', 'sloophout verdwenen in', 'van de tien', 'Amersfoortse stichting Mathare', 'Power al jaren']",15,30.0,1
"De helft van de gepakte online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.","De helft <extra_id_0> online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten <extra_id_1> schuldig <extra_id_2> online oplichting.","['van de gepakte', 'zich onder meer', 'aan bankfraude en']",9,30.0,1
"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet <extra_id_0> aanleg van een <extra_id_1> aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is <extra_id_2> klimaatdoelen botsen met de natuuropgave.","['heeft met de', 'stroomkabel mogelijk onomkeerbare schade', 'te zien hoe']",10,30.0,1
