Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op <extra_id_0> baan na onderzoek over grensoverschrijdend <extra_id_1> niet <extra_id_2> de sociale verhoudingen op het eiland staan nu wel op scherp.,"['Terschelling verloren hun', 'gedrag. Dat onderzoek bleek', 'te deugen maar']",10,30.0,1
"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft met de aanleg <extra_id_0> mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde <extra_id_1> In Twente is <extra_id_2> klimaatdoelen botsen met de natuuropgave.","['van een stroomkabel', 'de provincie Overijssel donderdag.', 'te zien hoe']",10,30.0,1
"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","Omdat grote banken nauwelijks met <extra_id_0> om spaarders, ontvangen klanten te lage rentes, concludeert <extra_id_1> stelt onder <extra_id_2> van een onafhankelijke vergelijkingssite voor.","['elkaar hoeven concurreren', 'ACM. De toezichthouder', 'meer het opzetten']",9,30.0,1
"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.",Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn <extra_id_0> ook de lucratieve <extra_id_1> tijd gehad.,"['de energieprijzen gezakt,', 'salderingsregeling heeft haar langste']",7,30.0,1
"In Wenen is een nieuw museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?",In Wenen is een nieuw museum geopend dat gewijd is aan <extra_id_0> dat in <extra_id_1> opschudde met voorstellingen vol bloed en uitwerpselen. Had het <extra_id_2> worden?,"['het Wiener Aktionismus,', 'de jaren zestig Oostenrijk', 'beter vergeten kunnen']",10,30.0,1
Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit <extra_id_0> het Capitool: <extra_id_1> Poetins strijd <extra_id_2> dit fascisme?,"['fascisme? De bestorming van', 'is dit fascisme?', 'tegen -lhbti-activisten: is']",10,30.0,1
"De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren 90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot supermarkt of kantoor.","De discotheek is aan het verdwijnen in <extra_id_0> ruim <extra_id_1> die eind jaren 90 in het land stonden, is nog maar de helft over. De rest <extra_id_2> of omgebouwd tot <extra_id_3>","['Itali. Van de', 'zevenduizend danspaleizen', 'is vervallen, verlaten', 'supermarkt of kantoor.']",11,30.0,1
"De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).",De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten <extra_id_0> 2022. Er <extra_id_1> miljard euro minder aan <extra_id_2> dan een <extra_id_3> het Centraal Bureau voor <extra_id_4>,"['opzichte van', 'werd voor 19', 'Nederlandse producten uitgevoerd', 'jaar eerder, meldt', 'de Statistiek (CBS).']",14,30.0,1
"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg <extra_id_0> Cloud <extra_id_1> bullshitbaan?","['ook Salesforce Marketing', 'Developer een']",5,30.0,1
Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse <extra_id_0> hulp <extra_id_1> Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen <extra_id_2> maar <extra_id_3>,"['donoren bieden weinig', 'omdat de', 'te steunen alleen', 'meer laten lijden.']",11,30.0,1
"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter <extra_id_0> ook Salesforce Marketing <extra_id_1> een bullshitbaan?","['van den Berg', 'Cloud Developer']",5,30.0,1
"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met een structureel <extra_id_0> is zeer te spreken over de stap <extra_id_1> Arnhem.","['tekort aan opvangplekken,', 'naar voren van']",6,30.0,1
Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en smaad. Aanleiding zijn berichten op X waarin ze zwarte mannen uitmaakt voor negrode primaten en iemand onterecht beschuldigt van pedoseskualiteit.,Het Openbaar Ministerie gaat de radicaal-rechtse <extra_id_0> voor groepsbelediging en smaad. Aanleiding zijn berichten op X waarin ze zwarte mannen uitmaakt voor <extra_id_1> iemand <extra_id_2> pedoseskualiteit.,"['complotdenker Raisa Blommestijn vervolgen', 'negrode primaten en', 'onterecht beschuldigt van']",10,30.0,1
"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen. De kroongetuigedeal is gesloten door het OM in Amsterdam.","Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en <extra_id_0> en Rotterdam <extra_id_1> 2021. De gewelddadigheden <extra_id_2> vete in de onderwereld, waarbij een <extra_id_3> miljoen euro zou zijn gestolen. <extra_id_4> gesloten door <extra_id_5> Amsterdam.","['geweldszaken in Amsterdam', 'uit 2020 en', 'houden verband met een', 'bedrag van 130', 'De kroongetuigedeal is', 'het OM in']",19,30.0,1
Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie.,Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros <extra_id_0> in <extra_id_1>,"['van de mensen', 'het verleden een utopie.']",7,30.0,1
Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen. Eenzelfde deel van de bevolking is voor militaire samenwerking met Isral.,Onder de Nederlandse bevolking is weinig <extra_id_0> oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza <extra_id_1> Hamas <extra_id_2> deel van de bevolking is voor <extra_id_3> Isral.,"['steun voor Israls', 'nodig zijn om', 'uit te schakelen. Eenzelfde', 'militaire samenwerking met']",13,30.0,1
"De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een nieuwe kans om te demonsteren. Halsema prees hun engagement: Het ontroert me dat de studenten zo betrokken zijn bij internationale politiek.",De <extra_id_0> wilde in gesprek met pro-Palestijnse <extra_id_1> aangrepen als een nieuwe kans om te demonsteren. Halsema prees <extra_id_2> ontroert me dat de studenten <extra_id_3> zijn bij internationale politiek.,"['Amsterdamse burgemeester Halsema', 'demonstranten, die dat', 'hun engagement: Het', 'zo betrokken']",11,30.0,1
De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de regering twee jaar geleden aankondigde. De geluidshinder van de luchthaven wil het kabinet nu bestrijden met extra operationele maatregelen.,De luchthaven mag volgend <extra_id_0> vluchten uitvoeren dan de regering twee jaar geleden <extra_id_1> van de luchthaven wil het kabinet nu bestrijden met <extra_id_2>,"['jaar toch meer', 'aankondigde. De geluidshinder', 'extra operationele maatregelen.']",9,30.0,1
De Chinese president Xi Jinping doet een nieuwe poging om minder afhankelijk te worden van de Verenigde Staten en zijn bondgenoten. De VS willen op hun beurt juist voorkomen dat China zelfstandiger wordt als het om chips gaat.,De Chinese president Xi Jinping doet een nieuwe poging <extra_id_0> te <extra_id_1> Verenigde Staten en zijn bondgenoten. De VS willen op hun beurt juist voorkomen dat China <extra_id_2> als <extra_id_3> gaat.,"['om minder afhankelijk', 'worden van de', 'zelfstandiger wordt', 'het om chips']",11,30.0,1
"Op amper 3 minuten van de grens bij Enschede, in Gronau, runt Gerhard Becker (58) zijn nieuwe winkel Tabak XXL. Een paradijs voor rokers die hoge accijnzen willen ontwijken.","Op amper <extra_id_0> de grens bij Enschede, in Gronau, runt Gerhard Becker (58) zijn nieuwe winkel Tabak XXL. Een <extra_id_1> die hoge <extra_id_2>","['3 minuten van', 'paradijs voor rokers', 'accijnzen willen ontwijken.']",9,30.0,1
"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",Dubbele seksuele moraal is <extra_id_0> kinderen hebben bij verschillende mensen,"['achterhaald, laat vrouwen ook']",4,30.0,1
De komende coalitie wil landbouwers steunen door brandstof goedkoper te maken. Tot 2013 betaalden ze ook al minder accijns.,De komende coalitie wil landbouwers steunen door brandstof goedkoper te <extra_id_0> betaalden ze <extra_id_1> accijns.,"['maken. Tot 2013', 'ook al minder']",6,30.0,1
"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt. Politiek en bestuur hebben ondanks goede bedoelingen de afgelopen jaren steken laten vallen, door de zorgen van mensen niet altijd serieus te nemen.","Het hoofdlijnenakkoord van het kabinet-in-wording begint <extra_id_0> Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat <extra_id_1> beetje door, <extra_id_2> een lange zin volgt. Politiek en bestuur hebben ondanks <extra_id_3> afgelopen jaren steken laten vallen, <extra_id_4> van mensen niet <extra_id_5> nemen.","['met een gedicht.', 'het nog een', 'totdat er onverwacht', 'goede bedoelingen de', 'door de zorgen', 'altijd serieus te']",18,30.0,1
"Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones.","Nabestaanden van de <extra_id_0> massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in <extra_id_1> vrijdag een vergoedingsvoorstel <extra_id_2> failliete complotdenker Alex Jones.","['slachtoffers van een', '2012, hebben', 'aanvaard van de']",8,30.0,1
"De prijs voor Hollandse garnalen is zo hoog opgelopen dat restaurants garnalencocktails en kroketten van de menukaart halen. Het is exemplarisch voor de situatie van de Nederlandse visserij. De sector maakte in 2023 een verlies van 3,1 miljoen euro, aldus onderzoekers van Universiteit Wageningen.","De prijs voor Hollandse garnalen is zo hoog <extra_id_0> garnalencocktails en kroketten van de menukaart halen. Het <extra_id_1> situatie van de Nederlandse visserij. De sector <extra_id_2> een verlies <extra_id_3> euro, aldus onderzoekers van Universiteit Wageningen.","['opgelopen dat restaurants', 'is exemplarisch voor de', 'maakte in 2023', 'van 3,1 miljoen']",13,30.0,1
Uitvoeringsinstanties zoals de Belastingdienst en het UWV moeten een rode kaart kunnen trekken als ze worden gedwongen beleid uit te voeren dat burgers in de knel brengt.,Uitvoeringsinstanties zoals de Belastingdienst en het UWV moeten een <extra_id_0> trekken als ze worden <extra_id_1> te voeren <extra_id_2> in de knel brengt.,"['rode kaart kunnen', 'gedwongen beleid uit', 'dat burgers']",8,30.0,1
Het Nederlands elftal begint maandag aan een reis die idealiter zondag 14 juli eindigt met de EK finale in Berlijn.,Het Nederlands elftal begint maandag aan <extra_id_0> idealiter zondag 14 juli eindigt met de EK <extra_id_1>,"['een reis die', 'finale in Berlijn.']",6,30.0,1
"Garry Conille, nog geen twee weken geleden als tijdelijke premier van Hati aangesteld, is zaterdag in het ziekenhuis in Port-au-Prince opgenomen.","Garry Conille, nog geen twee weken geleden <extra_id_0> van Hati aangesteld, is zaterdag in het ziekenhuis <extra_id_1>","['als tijdelijke premier', 'in Port-au-Prince opgenomen.']",6,30.0,1
"Op amper 3 minuten van de grens bij Enschede, in Gronau, runt Gerhard Becker (58) zijn nieuwe winkel Tabak XXL. Een paradijs voor rokers die hoge accijnzen willen ontwijken. Twentse supermarkten balen, Duitse ondernemers profiteren. Ze halen winkelkarren vol shag.","Op amper 3 minuten van de <extra_id_0> in Gronau, runt Gerhard Becker (58) <extra_id_1> Tabak XXL. Een paradijs voor rokers die hoge accijnzen willen ontwijken. Twentse <extra_id_2> ondernemers <extra_id_3> winkelkarren vol shag.","['grens bij Enschede,', 'zijn nieuwe winkel', 'supermarkten balen, Duitse', 'profiteren. Ze halen']",12,30.0,1
Primoz Roglic heeft Critrium du Dauphin op zijn naam geschreven. De Sloveen van BORA-hansgrohe sloot de Franse rittenkoers af met een voorsprong van acht seconden ten opzichte van Matteo Jorgensen van Visma-Lease a Bike. Carlos Rodriguez won de laatste etappe.,Primoz <extra_id_0> du <extra_id_1> naam geschreven. De Sloveen van BORA-hansgrohe sloot de <extra_id_2> met een voorsprong van acht seconden ten opzichte van Matteo Jorgensen van Visma-Lease a Bike. Carlos <extra_id_3> laatste etappe.,"['Roglic heeft Critrium', 'Dauphin op zijn', 'Franse rittenkoers af', 'Rodriguez won de']",12,30.0,1
"De eindexamens in het voortgezet onderwijs zijn op stoom. De komende weken doet de Volkskrant verslag. Debbie de Jong, deelnemer aan het reality programma B&B Vol Liefde, buigt zich over het examen Spaans voor vmbo gl/tl, de gemengde en theoretische leerweg.","<extra_id_0> het voortgezet onderwijs zijn op <extra_id_1> weken doet de Volkskrant verslag. Debbie de Jong, deelnemer aan het reality programma B&B Vol Liefde, buigt zich over het examen <extra_id_2> gl/tl, de <extra_id_3> leerweg.","['De eindexamens in', 'stoom. De komende', 'Spaans voor vmbo', 'gemengde en theoretische']",12,30.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde.","Iedereen <extra_id_0> methode-Laurentien voor <extra_id_1> toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend euro per gedupeerde.","['was enthousiast over de', 'de compensatie van']",7,30.0,1
"De gemeente Zundert schitterde dinsdag bij de Raad van State door afwezigheid, terwijl rechter Jan van Breda heel wat vragen wilde stellen over het campingbeleid van de gemeente.",De gemeente Zundert schitterde dinsdag <extra_id_0> Raad van <extra_id_1> terwijl rechter Jan van Breda heel wat vragen wilde stellen over het <extra_id_2> gemeente.,"['bij de', 'State door afwezigheid,', 'campingbeleid van de']",8,30.0,1
Nigerianen tonen opvallend veel begrip voor de staking die het hele land in het donker heeft gezet.,Nigerianen tonen <extra_id_0> begrip voor de staking die <extra_id_1> in het donker heeft gezet.,"['opvallend veel', 'het hele land']",5,30.0,1
Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging. Maar loopt de ECB daarmee niet het gevaar dat de inflatie weer de lucht in schiet?,<extra_id_0> de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden <extra_id_1> een renteverlaging. Maar loopt de ECB daarmee niet het gevaar <extra_id_2> weer <extra_id_3> schiet?,"['Deze donderdagmiddag neemt', 'smachtend naar uitkijken:', 'dat de inflatie', 'de lucht in']",12,30.0,1
"Bente van de Wouw (29) leefde jaren als extravert, terwijl ze toch echt heel introvert is.",Bente van de Wouw (29) leefde jaren <extra_id_0> terwijl ze <extra_id_1> introvert is.,"['als extravert,', 'toch echt heel']",5,30.0,1
Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat.,Na eerdere problemen rond de vergunning mag de bouw van <extra_id_0> de Noordzee <extra_id_1>,"['een boorplatform in', 'worden hervat.']",5,30.0,1
"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","<extra_id_0> meer, liefst twee keer per dag, <extra_id_1> water <extra_id_2> Volgens dermatologen is dat echt te veel voor onze huid.","['Nederlanders douchen steeds', 'met warm', 'en veel sop.']",8,30.0,1
"Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben ngos en journalisten gedocumenteerd.","<extra_id_0> al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben <extra_id_1> gedocumenteerd.","['Griekenland stuurt asielzoekers die', 'ngos en journalisten']",7,30.0,1
"De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een zegje, iedereen een taak. En vervolgens loopt alles altijd anders.",De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft <extra_id_0> taak. <extra_id_1> alles altijd anders.,"['een zegje, iedereen een', 'En vervolgens loopt']",7,30.0,1
"Juichen, incasseren of beleefd applaudiseren: de aanhang van de verschillende partijen reageert op de exitpoll. Met n zetel meer was het feest compleet geweest.","Juichen, incasseren of <extra_id_0> aanhang van de verschillende partijen reageert op de exitpoll. <extra_id_1> was het feest compleet geweest.","['beleefd applaudiseren: de', 'Met n zetel meer']",7,30.0,1
Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten.,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het <extra_id_0> van <extra_id_1> onverwachte gebeurtenissen die <extra_id_2> vereisten.,"['werd een periode', 'grote crises en', 'een ferme reactie']",9,30.0,1
De aankondiging van een kabinet met de PVV verdeelt de toch al gesegregeerde Vrijheidswijk in Leeuwarden nog verder.,De aankondiging van een kabinet met de PVV verdeelt de <extra_id_0> Vrijheidswijk in Leeuwarden <extra_id_1>,"['toch al gesegregeerde', 'nog verder.']",5,30.0,1
"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn <extra_id_0> demonstranten die het universiteitsgebouw in de Amsterdamse <extra_id_1> bezet, <extra_id_2> voor de ME.","['opgeworpen door de', 'binnenstad hebben', 'blijken weinig partij']",8,30.0,1
"Opgegeten slablaadjes, hostas met grote gaten erin en jonggestorven stekjes. Voor de naaktslak is het een buitengewoon goed jaar. Op slakkenjacht met zussen Claudette en Mavis in hun Duivendrechtse volkstuin. Vorige week zaten we op vijfduizend slakken, nu op meer dan zesduizend.","Opgegeten slablaadjes, hostas met grote gaten erin en jonggestorven stekjes. Voor de <extra_id_0> een buitengewoon goed jaar. Op slakkenjacht met zussen Claudette en Mavis in hun Duivendrechtse <extra_id_1> zaten we <extra_id_2> nu <extra_id_3>","['naaktslak is het', 'volkstuin. Vorige week', 'op vijfduizend slakken,', 'op meer dan zesduizend.']",13,30.0,1
Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald.,Tallon Griekspoor neemt het dinsdag in de <extra_id_0> Roland Garros <extra_id_1> de Amerikaan MacKenzie McDonald.,"['eerste ronde van', 'op tegen']",5,30.0,1
De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de regering twee jaar geleden aankondigde. De geluidshinder van de luchthaven wil het kabinet nu bestrijden met extra operationele maatregelen.,De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de <extra_id_0> geleden aankondigde. De geluidshinder <extra_id_1> wil het kabinet <extra_id_2> extra operationele maatregelen.,"['regering twee jaar', 'van de luchthaven', 'nu bestrijden met']",9,30.0,1
"De methode van prinses Laurentien om de aanvullende schade van toeslagenouders te compenseren, mag van het ministerie alleen doorgaan als haar stichting bereid is de door het kabinet gewenste aanpassingen door te voeren.","De methode van prinses Laurentien om de aanvullende schade van toeslagenouders te compenseren, mag van <extra_id_0> als haar stichting bereid <extra_id_1> het kabinet <extra_id_2> te voeren.","['het ministerie alleen doorgaan', 'is de door', 'gewenste aanpassingen door']",10,30.0,1
"De prijzen van woningen in Nederland zullen tot en met 2026 jaarlijks met 4 procent stijgen. Dat meldt De Nederlandsche Bank (DNB) bij de presentatie van de Voorjaarsramingen, de halfjaarlijkse voorspellingen voor de Nederlandse economie.",De prijzen van woningen in Nederland zullen <extra_id_0> jaarlijks met 4 procent stijgen. Dat meldt De Nederlandsche Bank (DNB) bij <extra_id_1> de <extra_id_2> voorspellingen voor de Nederlandse economie.,"['tot en met 2026', 'de presentatie van', 'Voorjaarsramingen, de halfjaarlijkse']",10,30.0,1
"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn <extra_id_0> vraagtekens op allerlei terreinen, van <extra_id_1> defensie tot landbouw <extra_id_2>","['vrijgegeven. Er zijn grote', 'het buitenlandbeleid en', 'en sociale zekerheid.']",10,30.0,1
"De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat. De meest prangende is of westerse landen, twee jaar na de invasie in Oekrane, de wil en moed hebben om agressors te bestrijden.","De herdenking van de landing van de geallieerden in <extra_id_0> over waar het Westen anno 2024 staat. De meest prangende is of westerse landen, twee jaar na <extra_id_1> Oekrane, de <extra_id_2> hebben <extra_id_3> bestrijden.","['Normandi roept vragen op', 'de invasie in', 'wil en moed', 'om agressors te']",13,30.0,1
