Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,large,Juist of niet juist Waarom moet je alles in de politiek kunnen uitleggen.  Als interviewer spreek ik met enige regelmaat politici,Juist of niet juist Waarom moet je alles in de <extra_id_0> uitleggen. Als interviewer <extra_id_1> enige regelmaat politici,Juist of niet juist Waarom moet je alles in de krant uitleggen. Als interviewer ontmoet ik met enige regelmaat politici,"['politiek kunnen', 'spreek ik met']","['krant', 'ontmoet ik met']",5,25,1,"[0.8666666666666667, 0.42857142857142855]",0.65
seq11-0,large,"Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen om zijn buik en wanneer hij lacht, ontbloot hij zijn zwarte tandjes.  Hij is al vier, maar krijgt nog iedere nacht twee keer een fles poedermelk, lacht zijn moeder","Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op <extra_id_0> staat strak gespannen om zijn <extra_id_1> hij lacht, ontbloot <extra_id_2> tandjes. Hij is al vier, maar krijgt nog iedere nacht twee <extra_id_3> poedermelk, lacht zijn moeder","Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op de foto staat strak gespannen om zijn broek. Als hij lacht, ontbloot hij zijn tandjes. Hij is al vier, maar krijgt nog iedere nacht twee druppels poedermelk, lacht zijn moeder","['Abangs mosterdgele shirt', 'buik en wanneer', 'hij zijn zwarte', 'keer een fles']","['de foto', 'broek. Als', 'hij zijn', 'druppels']",12,25,1,"[0.875, 0.8666666666666667, 0.4666666666666667, 0.7692307692307693]",0.74
seq12-0,large,Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat.  Het is mijn strikt persoonlijke verhaal,Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat. <extra_id_0> mijn <extra_id_1>,Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat. Ik heb mijn rechten,"['Het is', 'strikt persoonlijke verhaal']","['Ik heb', 'rechten']",5,25,1,"[1.0, 0.8888888888888888]",0.94
seq13-0,large,"mijn hart en mijn maag zitten in afrika, mijn verstand hier in nederland DE EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan wraak.  Het ironische is dat toen ik erover begon te schrijven de behoefte aan wraak verviel","mijn hart en mijn maag zitten in afrika, mijn verstand hier <extra_id_0> EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan wraak. Het ironische is dat <extra_id_1> erover <extra_id_2> de <extra_id_3> verviel","mijn hart en mijn maag zitten in afrika, mijn verstand hier IN EEN VAN mijn EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan wraak. Het ironische is dat ik erover na de oorlog verviel","['in nederland DE', 'toen ik', 'begon te schrijven', 'behoefte aan wraak']","['IN EEN VAN mijn', 'ik', 'na', 'oorlog']",11,25,1,"[0.9333333333333333, 0.7142857142857143, 0.9444444444444444, 0.8888888888888888]",0.87
seq14-0,large,"Een vierkant is een vierkant Geen schilderszwier, geen artistiek evenwicht.  Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren","Een vierkant is een vierkant Geen schilderszwier, geen artistiek <extra_id_0> LeWitt toont <extra_id_1> ook kan ontroeren","Een vierkant is een vierkant Geen schilderszwier, geen artistiek geweld. LeWitt toont dat hij ook kan ontroeren","['evenwicht. Sol', 'dat ondoorgrondelijk abstract']","['geweld.', 'dat hij']",5,25,1,"[0.7857142857142857, 0.7931034482758621]",0.79
seq15-0,large,De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich arrogant Het conflict tussen de huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars.  Een week voor het debat in de Eerste Kamer over de nieuwe Zorg verzekeringswet is het wantrouwen in de minister groter dan ooit,De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich <extra_id_0> tussen de huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k <extra_id_1> van privacy gegevens aan verzekeraars. Een week voor het debat in de Eerste <extra_id_2> nieuwe Zorg verzekeringswet is <extra_id_3> de minister <extra_id_4>,De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich klaar voor een gesprek tussen de huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het verstrekken van privacy gegevens aan verzekeraars. Een week voor het debat in de Eerste Kamer over de nieuwe Zorg verzekeringswet is het de minister van,"['arrogant Het conflict', 'over het afgeven', 'Kamer over de', 'het wantrouwen in', 'groter dan ooit']","['klaar voor een gesprek', 'over het verstrekken', 'Kamer over de', 'het', 'van']",15,25,1,"[0.8181818181818182, 0.4, 0.0, 0.8235294117647058, 0.8666666666666667]",0.58
seq16-0,large,Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan je zou denken mensen op straat voor de camera kritische geluiden laten horen; waar anderen boos over worden die dan een eind aan de opnamen proberen te maken.  Elke cameraploeg lijkt gevolgd met en door argusogen van de staat,Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan <extra_id_0> op straat voor de camera kritische geluiden laten horen; waar anderen boos over worden die dan <extra_id_1> de opnamen proberen te maken. Elke <extra_id_2> met <extra_id_3> van de staat,Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan ooit mensen op straat voor de camera kritische geluiden laten horen; waar anderen boos over worden die dan ook de opnamen proberen te maken. Elke film begint met een aanval van de staat,"['je zou denken mensen', 'een eind aan', 'cameraploeg lijkt gevolgd', 'en door argusogen']","['ooit mensen', 'ook', 'film begint', 'een aanval']",13,25,1,"[0.6, 1.0, 0.84, 0.8235294117647058]",0.82
seq17-0,large,Dichters & Denkers Marianne Vogel: Baard boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen en mannen in de Nederlandse literatuur.  Een stap verder op weg naar extreme politieke correctheid,Dichters & <extra_id_0> boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen <extra_id_1> de Nederlandse <extra_id_2> verder op weg naar extreme politieke correctheid,Dichters & schrijvers Baard boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen in de Nederlandse maatschappij. De maatschappij is verder op weg naar extreme politieke correctheid,"['Denkers Marianne Vogel: Baard', 'en mannen in', 'literatuur. Een stap']","['schrijvers Baard', 'in', 'maatschappij. De maatschappij is']",10,25,1,"[0.6551724137931034, 0.8333333333333334, 0.75]",0.75
seq18-0,large,"26 april 2000 Jaargang 124, Nr.  17 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Paul Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","26 april 2000 Jaargang <extra_id_0> Ger Groot, <extra_id_1> 2000 Gijs Pothof, 26 <extra_id_2> Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","26 april 2000 Jaargang 2000/2001 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Willem Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","['124', 'Nr. 17', '26 april', 'april 2000 Paul']","['2000/2001', '26 april', 'april 2000 Willem']",8,25,1,"[0.8888888888888888, 1.0, 0.8235294117647058]",0.9
seq19-0,large,"Liever een luie lezer dan geen lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant.  Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","Liever een luie <extra_id_0> lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant. <extra_id_1> geen plezier meer aan klassiekers uit <extra_id_2>","Liever een luie drukke lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant. “Ik heb geen plezier meer aan klassiekers uit","['lezer dan geen', 'Jongeren beleven', 'de Nederlandse literatuur']","['drukke', '“Ik heb', '']",8,25,1,"[0.8571428571428571, 0.875, 1.0]",0.91
seq20-0,large,"De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst.  Dan zijn de mensen bang dat ze gepakt worden als ze iets over iemand melden","De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst. Dan zijn de mensen bang dat <extra_id_0> als <extra_id_1> melden","De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst. Dan zijn de mensen bang dat iets als dat gaat gebeuren. Meer melden","['ze gepakt worden', 'ze iets over iemand']","['iets', 'dat gaat gebeuren. Meer']",7,25,1,"[0.875, 0.8260869565217391]",0.85
seq21-0,large,En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven.  En ik wil twitteren als ik me erger aan iemands tweet: nou dat weer,En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de <extra_id_0> de gevel <extra_id_1> wil <extra_id_2> me erger <extra_id_3> nou dat weer,En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de nieuwe krant op de gevel Ik wil het me erger nou dat weer,"['grote klok op', 'gebleven. En ik', 'twitteren als ik', 'aan iemands tweet:']","['nieuwe krant op', 'Ik', 'het', '']",12,25,1,"[0.6, 0.9333333333333333, 0.9375, 1.0]",0.87
seq22-0,large,"Inderdaad, eo: de vrouw beslist Als je aan de vooravond van je veertigste verjaardag, op de bank gezeten, aan de hand van het journaal en Nova constateert dat op de politieke agenda van vandaag abortus en softdrugs hoog genoteerd staan, ofte wel dezelfde zaken waarvoor je 25 jaar geleden je eerste schreden op het pad van de politieke participatie zette, is niet een gevoel van vertrouwdheid maar een welhaast buitenaardse vervreemding het gevolg.  Want het mag dan alom bekend zijn dat de geschiedenis zich herhaalt, de omloopsnelheid wordt wel erg hoog op deze manier","Inderdaad, eo: de vrouw beslist <extra_id_0> de vooravond van je <extra_id_1> de bank gezeten, aan de hand van het journaal en <extra_id_2> op de politieke agenda van vandaag abortus en softdrugs hoog genoteerd staan, ofte wel dezelfde zaken waarvoor je 25 jaar geleden je eerste schreden op het pad van de politieke participatie zette, is niet een gevoel van vertrouwdheid maar een welhaast <extra_id_3> gevolg. Want het mag dan <extra_id_4> dat de <extra_id_5> de omloopsnelheid <extra_id_6> hoog <extra_id_7>","Inderdaad, eo: de vrouw beslist Aan de vooravond van je verkiezingen op de bank gezeten, aan de hand van het journaal en de krant te lezen dat op de politieke agenda van vandaag abortus en softdrugs hoog genoteerd staan, ofte wel dezelfde zaken waarvoor je 25 jaar geleden je eerste schreden op het pad van de politieke participatie zette, is niet een gevoel van vertrouwdheid maar een welhaast logisch gevolg. Want het mag dan zo zijn dat de vrouwen de omloopsnelheid van de hoog","['Als je aan', 'veertigste verjaardag', 'op', 'Nova constateert dat', 'buitenaardse vervreemding het', 'alom bekend zijn', 'geschiedenis zich herhaalt,', 'wordt wel erg', 'op deze manier']","['Aan', 'verkiezingen op', 'de krant te lezen dat', 'logisch', 'zo zijn', 'vrouwen', 'van de', '']",24,25,1,"[0.7, 0.7619047619047619, 1.0, 0.9, 0.9310344827586207, 0.8125, 0.8888888888888888, 1.0]",0.87
seq23-0,large,"De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis dat ze niet met haar oplossing begint.  Net zo behoort het kennelijk tot het wezen van een crisis in haar concrete Oostenrijkse variant dat deze vanzelfsprekende premisse stomme verbazing, ja zelfs hysterie uitlokt","De twee crises van Oostenrijk HET BEHOORT TOT het wezen van <extra_id_0> ze niet met haar oplossing begint. Net zo behoort het kennelijk tot het wezen van een crisis in <extra_id_1> variant <extra_id_2> premisse stomme verbazing, <extra_id_3> uitlokt","De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis dat ze niet met haar oplossing begint. Net zo behoort het kennelijk tot het wezen van een crisis in haar variant dat de premisse stomme verbazing, angst en angst uitlokt","['een crisis dat', 'haar concrete Oostenrijkse', 'dat deze vanzelfsprekende', 'ja zelfs hysterie']","['een crisis dat', 'haar', 'dat de', 'angst en angst']",12,25,1,"[0.0, 0.8461538461538461, 0.76, 0.8823529411764706]",0.62
seq24-0,large,"24 augustus 2016 Jaargang 140, Nr.  34 Opration Burkini Vroeger was het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het land van oe-la-la bezighouden","24 augustus 2016 Jaargang 140, Nr. 34 Opration <extra_id_0> het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het <extra_id_1>","24 augustus 2016 Jaargang 140, Nr. 34 Opration was het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het hebben.","['Burkini Vroeger was', 'land van oe-la-la bezighouden']","['was', 'hebben.']",7,25,1,"[0.8421052631578947, 0.896551724137931]",0.87
seq25-0,large,"Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene.  Het was zon typisch Ik weet nog dat-stukje, het eerste dat in me opkwam als ik aan Joost Zwagerman dacht","Vorige <extra_id_0> nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene. Het was zon typisch <extra_id_1> dat-stukje, <extra_id_2> in me <extra_id_3> ik aan Joost Zwagerman dacht","Vorige week, nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene. Het was zon typisch dat-stukje, maar in me stond te lezen dat ik aan Joost Zwagerman dacht","['week', 'de dag', 'Ik weet nog', 'het eerste dat', 'opkwam als']","['week,', '', 'maar', 'stond te lezen dat']",11,25,1,"[0.2, 1.0, 1.0, 0.6111111111111112]",0.7
seq26-0,large,"Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal Onderwijs en Cultuur van de Europese Commissie, de dagelijkse praktijk van de politieke besluitvorming in Brussel.  Ik hoop dat je een koffie hebt gepakt voor de vergadering",Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft <extra_id_0> voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal <extra_id_1> Cultuur van de Europese <extra_id_2> praktijk van de politieke besluitvorming in Brussel. Ik <extra_id_3> een <extra_id_4> voor de vergadering,"Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Philippe Dehaene, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal voor Cultuur van de Europese Unie, de praktijk van de politieke besluitvorming in Brussel. Ik schrijf een blog voor de vergadering","['Betto van Waarden,', 'Onderwijs en', 'Commissie', 'de dagelijkse', 'hoop dat je', 'koffie hebt gepakt']","['Philippe Dehaene,', 'voor', 'Unie, de', 'schrijf', 'blog']",14,25,1,"[0.8333333333333334, 0.9166666666666666, 0.8888888888888888, 0.8461538461538461, 0.9090909090909091]",0.88
seq27-0,large,"Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat de hoofdrol speelt in strips, poppen kastvoorstellingen en inmiddels ook tv-films.  Haar geestelijk vader heet Jeroen de Leijer","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een <extra_id_0> tien dat <extra_id_1> in strips, poppen kastvoorstellingen en inmiddels <extra_id_2> geestelijk <extra_id_3> de Leijer","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat haar ontmoet in strips, poppen kastvoorstellingen en inmiddels ook geestelijk Auteur: Willem de Leijer","['jaar of', 'de hoofdrol speelt', 'ook tv-films. Haar', 'vader heet Jeroen']","['jaar of', 'haar ontmoet', 'ook', 'Auteur: Willem']",11,25,1,"[0.0, 0.7777777777777778, 0.8333333333333334, 0.8235294117647058]",0.61
seq28-0,large,"Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje scholieren zitten die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los.  Fack ju Ghte heet hij; of, in beter Duits: Fuck you, Goethe, met meer dan zes miljoen bezoekers verreweg de populairste Duitse film van het jaar 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje <extra_id_0> film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack <extra_id_1> hij; of, in beter Duits: Fuck you, <extra_id_2> dan zes miljoen bezoekers verreweg <extra_id_3> film <extra_id_4> 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack you, zei hij; of, in beter Duits: Fuck you, zei hij. Met meer dan zes miljoen bezoekers verreweg de beste film van 2013","['scholieren zitten die de', 'ju Ghte heet', 'Goethe', 'met meer', 'de populairste Duitse', 'van het jaar']","['die de', 'you, zei', 'zei hij. Met meer', 'de beste', 'van']",16,25,1,"[0.75, 0.8333333333333334, 0.8235294117647058, 0.75, 0.9523809523809523]",0.82
seq29-0,large,Opera: Peter Grimes Roddels rond de dorpspomp De prachtige opera Peter Grimes van Benjamin Britten beklijft uiteindelijk niet.  Debet is een al te plat realisme en een gebrek aan verbeeldingskracht,Opera: Peter Grimes Roddels rond de dorpspomp <extra_id_0> opera Peter Grimes van Benjamin Britten beklijft uiteindelijk niet. Debet is een al te <extra_id_1> een <extra_id_2>,Opera: Peter Grimes Roddels rond de dorpspomp in de opera Peter Grimes van Benjamin Britten beklijft uiteindelijk niet. Debet is een al te mooie een,"['De prachtige', 'plat realisme en', 'gebrek aan verbeeldingskracht']","['in de', 'mooie', '']",8,25,1,"[0.8333333333333334, 0.875, 1.0]",0.9
