Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq10-0,base,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| <extra_id_0> in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| Deze week: in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,['De Volkskrant Denkfouten'],['Deze week:'],3,20,13,[0.7916666666666666],0.79
seq11-0,base,"- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag <extra_id_0> Volkskrant een <extra_id_1>","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag geeft de Volkskrant een nieuwe...","['in de', 'verrassend recept. Vandaag:']","['geeft de', 'nieuwe...']",5,20,13,"[0.625, 0.8888888888888888]",0.76
seq12-0,base,"- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens <extra_id_0> dag in de Volkskrant een verrassend <extra_id_1>","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens hebben?Elke dag in de Volkskrant een verrassend recept","['eten vanavond? Iedere', 'recept. Vandaag:']","['hebben?Elke', 'recept']",5,20,13,"[0.8095238095238095, 0.625]",0.72
seq13-0,base,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil <extra_id_0> bijzaken in de beeldende kunst. Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil maakt bijzaken in de beeldende kunst. Deze week:,['over opmerkelijke en veelbetekenende'],['maakt'],4,20,13,[0.9166666666666666],0.92
seq14-0,base,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht <extra_id_0> Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht Deze week:",['in de oven.'],[''],3,20,13,[1.0],1.0
seq15-0,base,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het <extra_id_0> hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het zwembad? hun favorieten, van",['cultuuraanbod? De Volkskrant-specialisten kiezen'],['zwembad?'],4,20,12,[0.9375],0.94
seq16-0,base,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor <extra_id_0> cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van",['moois bij in het'],['in het'],4,20,12,[0.625],0.62
seq17-0,base,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak <extra_id_0> week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak hoort. Lees hier meer over deze week:,['genoeg meer hoort. Deze'],['hoort. Lees hier meer over deze'],4,20,12,[0.6451612903225806],0.65
seq18-0,base,e gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde <extra_id_0> een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde Stuur een korte toelichting naar lust@volkskrant.nl,['en lust? Mail'],['Stuur'],3,20,12,[0.9230769230769231],0.92
seq19-0,base,"juni terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang <extra_id_0> app, abonneer je op onze nieuwsbrieven, en lees alles <extra_id_1> virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang een app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","['pushmeldingen via onze', 'over het']","['een', 'over het']",5,20,12,"[0.8636363636363636, 0.0]",0.43
seq20-0,base,"mei terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","mei terug. Op de hoogte <extra_id_0> via onze app, abonneer je op onze nieuwsbrieven, en lees alles over <extra_id_1> in dit dossier.","mei terug. Op de hoogte blijf je via onze app, abonneer je op onze nieuwsbrieven, en lees alles over de nieuwe regels in dit dossier.","['blijven? Ontvang pushmeldingen', 'het virus']","['blijf je', 'de nieuwe regels']",5,20,12,"[0.8, 0.75]",0.78
seq21-0,base,"Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen <extra_id_0> onzin te scheiden. Vandaag:","Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de onzin te scheiden. Vandaag:",['de zin van de'],['de'],4,20,12,[0.8461538461538461],0.85
seq22-0,base,"gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen met een niet-Nederlandse achtergrond. Mail een korte toelichting naar lust@volkskrant.nl","gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen <extra_id_0> Mail een korte toelichting naar lust@volkskrant.nl","gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen van anderen. Mail een korte toelichting naar lust@volkskrant.nl",['met een niet-Nederlandse achtergrond.'],['van anderen.'],4,20,11,[0.7567567567567568],0.76
seq23-0,base,gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte <extra_id_0>,gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte omschrijving.,['toelichting naar lust@volkskrant.nl'],['omschrijving.'],3,20,11,[0.8],0.8
seq24-0,base,"...' is content gemaakt in opdracht van en betaald door een adverteerder, geproduceerd door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.",...' is content gemaakt in <extra_id_0> betaald door <extra_id_1> door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.,"...' is content gemaakt in totaal € 25.000, betaald door en door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.","['opdracht van en', 'een adverteerder', 'geproduceerd']","['totaal € 25.000,', 'en']",6,20,11,"[0.875, 0.875]",0.88
seq25-0,base,m Zuckerberg ontwijkt lastige vragen en laat EU-parlement gefrustreerd achter Zuckerberg laat EU-parlement gefrustreerd achter,m Zuckerberg ontwijkt lastige vragen en <extra_id_0> achter Zuckerberg laat EU-parlement gefrustreerd achter,m Zuckerberg ontwijkt lastige vragen en stelt zich achter Zuckerberg laat EU-parlement gefrustreerd achter,['laat EU-parlement gefrustreerd'],['stelt zich'],3,20,10,[0.8666666666666667],0.87
seq26-0,base,en | De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,en | De Volkskrant Wat zullen we <extra_id_0> dag in de Volkskrant een verrassend recept. Vandaag:,en | De Volkskrant Wat zullen we eten? Elke dag in de Volkskrant een verrassend recept. Vandaag:,['eens eten vanavond? Iedere'],['eten? Elke'],4,20,10,[0.7307692307692307],0.73
seq27-0,base,s | De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,s | De Volkskrant Wat <extra_id_0> vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,s | De Volkskrant Wat lekkerder vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,['zullen we eens eten'],['lekkerder'],4,20,10,[0.7894736842105263],0.79
seq28-0,base,. Wat zou u doen? Onze vraag is: wat zou u doen? Mail uw antwoord (maximaal 110 woorden) voor maandag,. Wat zou u doen? Onze vraag is: <extra_id_0> Mail uw antwoord (maximaal 110 woorden) voor maandag,. Wat zou u doen? Onze vraag is: Mail uw antwoord (maximaal 110 woorden) voor maandag,['wat zou u doen?'],[''],4,20,10,[1.0],1.0
seq29-0,base,Wie of wat zette je leven op het juiste spoor? In een serie interviews vraagt de Volkskrant mensen naar hun inspiratiebron.,Wie of wat zette je leven op het juiste spoor? In een serie interviews <extra_id_0> naar hun inspiratiebron.,Wie of wat zette je leven op het juiste spoor? In een serie interviews kijken we naar hun inspiratiebron.,['vraagt de Volkskrant mensen'],['kijken we'],4,20,10,[0.8518518518518519],0.85
seq30-0,base,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel <extra_id_0>,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,['of wees lastig'],['lastig'],3,20,10,[0.5714285714285714],0.57
seq31-0,base,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken en geeft op basis daarvan advies.,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken <extra_id_0> daarvan advies.,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken en daarvan advies.,['en geeft op basis'],['en'],4,20,9,[0.8823529411764706],0.88
seq32-0,base,Prikkelende opinies op een dag dat u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een vaste club auteurs.,Prikkelende opinies op een <extra_id_0> u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage <extra_id_1> club auteurs.,Prikkelende opinies op een nieuwe manier. Als u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van de club auteurs.,"['dag dat', 'van een vaste']","['nieuwe manier. Als', 'van de']",5,20,9,"[0.8888888888888888, 0.6153846153846154]",0.75
seq33-0,base,m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een <extra_id_0> Frank <extra_id_1> het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een nieuwe Frank Wat is het dan toch Ans van ... Is zij de verrader van Anne Frank?,"['verrader van Anne', 'ontmaskerd: was']","['nieuwe', 'Wat is']",5,20,9,"[0.8823529411764706, 0.8]",0.84
seq34-0,base,"| De Volkskrant Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","| De Volkskrant <extra_id_0> de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","| De Volkskrant Met de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:",['Volkskrant.nl zet elke zondag'],['Met'],4,20,9,[0.9310344827586207],0.93
seq35-0,base,"Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, er de volgende keer net iets minder opvalt. Vandaag:","Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, <extra_id_0> volgende keer <extra_id_1> opvalt. Vandaag:","Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, de volgende keer zeker opvalt. Vandaag:","['er de', 'net iets minder']","['de', 'zeker']",5,20,9,"[0.6, 0.8]",0.7
seq36-0,base,"), naam bij de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord (max. 110 woorden) voor maandag","), naam bij de redactie bekend Onze vraag is: wat <extra_id_0> uw antwoord (max. 110 woorden) voor maandag","), naam bij de redactie bekend Onze vraag is: wat is uw antwoord (max. 110 woorden) voor maandag",['zou u doen? Mail'],['is'],4,20,9,[0.9375],0.94
seq37-0,base,We genieten wat af met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,We genieten wat af met z'n allen. Jan Dirk van der <extra_id_0> en legt het allemaal vast.,We genieten wat af met z'n allen. Jan Dirk van der Meulen komt en legt het allemaal vast.,['Burg reist door Nederland'],['Meulen komt'],4,20,9,[0.88],0.88
seq38-0,base,' Tourverslaggever Marije Randewijk voorspelt elke dag op Volkskrant.nl wie de etappe in de Tour de France gaat winnen. Vandaag de,' Tourverslaggever Marije Randewijk voorspelt elke dag <extra_id_0> etappe in de Tour de France gaat winnen. Vandaag de,' Tourverslaggever Marije Randewijk voorspelt elke dag wie de etappe in de Tour de France gaat winnen. Vandaag de,['op Volkskrant.nl wie de'],['wie de'],4,20,9,[0.7391304347826086],0.74
seq39-0,base,"di t/m zo 10-17u. Tel. 0900-8212132 (www.groningermuseum.nl). Haarlem, De Hallen (Grote Markt 16):","di t/m zo 10-17u. <extra_id_0> Haarlem, De Hallen (Grote Markt 16):","di t/m zo 10-17u. Haarlem, De Hallen (Grote Markt 16):",['Tel. 0900-8212132 (www.groningermuseum.nl).'],[''],3,20,9,[1.0],1.0
seq40-0,base,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon <extra_id_0> dag door.,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon de dag door.,['het nieuws van de'],['de'],4,20,9,[0.8823529411764706],0.88
seq41-0,base,".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met",".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste <extra_id_0> V in gesprek met bekende en minder <extra_id_1> rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met",".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vrienden) gaat met V in gesprek met bekende en minder bekende over de rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met","['vriend) gaat voor', 'bekende Nederlanders over de']","['vrienden) gaat met', 'bekende over de']",7,20,9,"[0.3333333333333333, 0.4642857142857143]",0.4
seq42-0,base,"; di t/m vr 11-17u za zo 14-17u. Tel. 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):","; di t/m vr 11-17u za <extra_id_0> 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):","; di t/m vr 11-17u za 10-18. 0475-333496 (www.museum.roermond.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):",['zo 14-17u. Tel.'],['10-18.'],3,20,9,[0.7333333333333333],0.73
seq43-0,base,"? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:",? Berichten verspreiden <extra_id_0> of ze nu kloppen of niet. Wij proberen de zin van de <extra_id_1> scheiden. Deze week:,? Berichten verspreiden of ze nu kloppen of niet. Wij proberen de zin van de anderen te scheiden. Deze week:,"['zich vaak razendsnel,', 'onzin te']","['', 'anderen te']",5,20,9,"[1.0, 0.5]",0.75
seq44-0,base,"Groningen, Groninger Museum (Museumeiland): Van Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964","Groningen, Groninger <extra_id_0> Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964","Groningen, Groninger museum Van Kirchner tot Kandinsky. Duits expressionisme uit de Nederlandse musea, 1919-1964",['Museum (Museumeiland): Van'],['museum Van'],3,20,9,[0.6153846153846154],0.62
seq45-0,base,en Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,en Denkfouten in het hedendaags ontwerp gefileerd door <extra_id_0> Jasper van Kuijk. Deze week:,en Denkfouten in het hedendaags ontwerp gefileerd door de kunstenaar Jasper van Kuijk. Deze week:,['innovatie-expert (en cabaretier)'],['de kunstenaar'],3,20,9,[0.78125],0.78
seq46-0,base," Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:",Klopt dit wel? Berichten <extra_id_0> of <extra_id_1> kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,Klopt dit wel? Berichten die of kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,"['verspreiden zich razendsnel,', 'ze nu']","['die', '']",5,20,9,"[0.8928571428571429, 1.0]",0.95
seq47-0,base,Houd moed. In het verleden wisten wetenschappers gigantische gezondheidscrises te bezweren. Deze week:,<extra_id_0> het verleden wisten wetenschappers gigantische gezondheidscrises te bezweren. Deze week:,In het verleden wisten wetenschappers gigantische gezondheidscrises te bezweren. Deze week:,['Houd moed. In'],['In'],3,20,9,[0.8461538461538461],0.85
seq48-0,base,"De Ombudsclown behandelt vragen, klachten en opmerkingen over zaken waaraan eigenlijk niets te doen is. '",De Ombudsclown <extra_id_0> en opmerkingen over zaken waaraan eigenlijk niets te doen is. ',De Ombudsclown maakt woorden en opmerkingen over zaken waaraan eigenlijk niets te doen is. ',"['behandelt vragen', 'klachten']",['maakt woorden'],3,20,9,[0.75],0.75
seq49-0,base,Elke dag tipt de redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u vandaag zien.,<extra_id_0> redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u vandaag zien.,de redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u vandaag zien.,['Elke dag tipt de'],['de'],4,20,8,[0.875],0.88
seq50-0,base,De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart politieke uitspraken op waarheidsgehalte. Vandaag:,De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart <extra_id_0> waarheidsgehalte. Vandaag:,De Volkskrant checkt in aanloop naar de verkiezingen op 15 maart een waarheidsgehalte. Vandaag:,['politieke uitspraken op'],['een'],3,20,8,[0.8695652173913043],0.87
seq51-0,base,"Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van vader Eddy, met een tekst van dochter Eva.",Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van <extra_id_0> een tekst van <extra_id_1>,Het leven door de ogen van de Posthuma de Boers - een foto uit het rijke naoorlogse archief van de Posthuma met een tekst van de...,"['vader Eddy', 'met', 'dochter Eva.']","['de Posthuma met', 'de...']",5,20,8,"[1.0, 0.8]",0.9
seq52-0,base,"Mannen komen van Mars, vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel als psychiater die de verschillen tussen mannen en vrouwen voorlegt aan het publiek. Tournee","Mannen komen van Mars, vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel <extra_id_0> de <extra_id_1> en vrouwen voorlegt aan het publiek. Tournee","Mannen komen van Mars, vrouwen van Venus van John Gray. Regie Peter de Baan. Met Huub Stapel die de mannen en vrouwen voorlegt aan het publiek. Tournee","['als psychiater die', 'verschillen tussen mannen']","['die', 'mannen']",6,20,8,"[0.8333333333333334, 0.76]",0.8
seq53-0,base,Reisjournalist Sander Groen verkent om de week een onvermoede bestemming in Nederland of net over de grens.,Reisjournalist Sander Groen verkent om de week <extra_id_0> in Nederland of net over de grens.,Reisjournalist Sander Groen verkent om de week reizen in Nederland of net over de grens.,['een onvermoede bestemming'],['reizen'],3,20,8,[0.84],0.84
seq54-0,base,"- klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:",- klopt dit wel? Berichten verspreiden zich <extra_id_0> of ze nu kloppen of niet. Wij proberen de zin van de <extra_id_1> Deze week:,- klopt dit wel? Berichten verspreiden zich of ze nu kloppen of niet. Wij proberen de zin van de dag te vinden. Deze week:,"['vaak razendsnel,', 'onzin te scheiden.']","['', 'dag te vinden.']",5,20,8,"[1.0, 0.5555555555555556]",0.78
seq55-0,base,"- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin <extra_id_0> te <extra_id_1>","- Klopt dit wel? Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin in te geven. -","['van de onzin', 'scheiden. Vandaag:']","['in', '-']",5,20,8,"[0.8333333333333334, 1.0]",0.92
seq56-0,base,"? | De Volkskrant Antwoord op lezersvragen over gezondheid, voeding, leefstijl en psyche. Deze week:","? <extra_id_0> Antwoord op lezersvragen over gezondheid, voeding, leefstijl en psyche. Deze week:","? - Antwoord op lezersvragen over gezondheid, voeding, leefstijl en psyche. Deze week:",['| De Volkskrant'],['-'],3,20,8,[1.0],1.0
seq57-0,base,"Miss Saigon, de musicalklassieker over een Amerikaanse soldaat die verliefd wordt op een Vietnamees meisje is na vijftien jaar weer te zien in Nederland. Met Stanley Burleson, Na-Young Jeon e.a. T/m","Miss Saigon, de musicalklassieker over een Amerikaanse soldaat die <extra_id_0> een Vietnamees meisje is na vijftien <extra_id_1> zien in Nederland. Met Stanley Burleson, Na-Young Jeon e.a. T/m","Miss Saigon, de musicalklassieker over een Amerikaanse soldaat die in oorlog met een Vietnamees meisje is na vijftien jaar te zien in Nederland. Met Stanley Burleson, Na-Young Jeon e.a. T/m","['verliefd wordt op', 'jaar weer te']","['in oorlog met', 'jaar te']",6,20,8,"[0.8235294117647058, 0.4166666666666667]",0.62
seq58-0,base,"Raging Bull (Martin Scorsese). Meesterwerk uit 1983 opnieuw in de bioscoop te zien in het Filmmuseum in Amsterdam, dat een zomerprogr","Raging Bull (Martin Scorsese). Meesterwerk <extra_id_0> de bioscoop te zien in het Filmmuseum in Amsterdam, dat een zomerprogr","Raging Bull (Martin Scorsese). Meesterwerk in de bioscoop te zien in het Filmmuseum in Amsterdam, dat een zomerprogr",['uit 1983 opnieuw in'],['in'],4,20,8,[0.8947368421052632],0.89
