Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"26 april 2000 Jaargang 124, Nr.  17 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Paul Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","26 april 2000 Jaargang 124, Nr. 17 Ger Groot, 26 april 2000 Gijs <extra_id_0> 2000 Paul Frentrop, 26 april 2000 <extra_id_1> van de Onderwijsinspectie <extra_id_2>","['Pothof, 26 april', 'Onderwijsgestapo De macht', 'neemt weer toe']",9,30.0,1
"Liever een luie lezer dan geen lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant.  Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","Liever een luie lezer dan geen lezer, liet hoogleraar <extra_id_0> Mathijsen <extra_id_1> optekenen <extra_id_2> Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","['moderne letterkunde Marita', 'twee jaar geleden', 'in de Volkskrant.']",9,30.0,1
"De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst.  Dan zijn de mensen bang dat ze gepakt worden als ze iets over iemand melden","<extra_id_0> van een woonbuurt ALS EEN WIJK stil is, <extra_id_1> Dan zijn de mensen bang dat ze gepakt worden als ze <extra_id_2> melden","['De veerkracht', 'heerst er angst.', 'iets over iemand']",8,30.0,1
En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven.  En ik wil twitteren als ik me erger aan iemands tweet: nou dat weer,En <extra_id_0> vertrouwde <extra_id_1> geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven. En ik wil <extra_id_2> me <extra_id_3> tweet: <extra_id_4>,"['als ik de', 'aanblik tussen het', 'twitteren als ik', 'erger aan iemands', 'nou dat weer']",15,30.0,1
"De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis dat ze niet met haar oplossing begint.  Net zo behoort het kennelijk tot het wezen van een crisis in haar concrete Oostenrijkse variant dat deze vanzelfsprekende premisse stomme verbazing, ja zelfs hysterie uitlokt","De twee crises van Oostenrijk HET BEHOORT TOT het <extra_id_0> crisis dat ze niet met haar <extra_id_1> Net zo behoort het kennelijk <extra_id_2> van een crisis in haar concrete Oostenrijkse variant dat deze <extra_id_3> verbazing, <extra_id_4> uitlokt","['wezen van een', 'oplossing begint.', 'tot het wezen', 'vanzelfsprekende premisse stomme', 'ja zelfs hysterie']",14,30.0,1
"24 augustus 2016 Jaargang 140, Nr.  34 Opration Burkini Vroeger was het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het land van oe-la-la bezighouden","24 augustus 2016 Jaargang 140, Nr. 34 Opration Burkini Vroeger was het Brigitte Bardot <extra_id_0> nu <extra_id_1> die <extra_id_2> van oe-la-la bezighouden","['in tweedelig zwempak,', 'zijn het moslimas', 'het land']",8,30.0,1
"Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene.  Het was zon typisch Ik weet nog dat-stukje, het eerste dat in me opkwam als ik aan Joost Zwagerman dacht","Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik <extra_id_0> voor de website van De Groene. Het was zon typisch Ik weet <extra_id_1> dat in <extra_id_2> ik aan <extra_id_3>","['vlug een stukje', 'nog dat-stukje, het eerste', 'me opkwam als', 'Joost Zwagerman dacht']",13,30.0,1
"Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal Onderwijs en Cultuur van de Europese Commissie, de dagelijkse praktijk van de politieke besluitvorming in Brussel.  Ik hoop dat je een koffie hebt gepakt voor de vergadering","Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij <extra_id_0> Cultuur van de Europese Commissie, <extra_id_1> van de politieke besluitvorming in <extra_id_2> je <extra_id_3> gepakt <extra_id_4>","['Directoraat-Generaal Onderwijs en', 'de dagelijkse praktijk', 'Brussel. Ik hoop dat', 'een koffie hebt', 'voor de vergadering']",16,30.0,1
"Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat de hoofdrol speelt in strips, poppen kastvoorstellingen en inmiddels ook tv-films.  Haar geestelijk vader heet Jeroen de Leijer","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of <extra_id_0> hoofdrol speelt in strips, <extra_id_1> inmiddels <extra_id_2> vader heet <extra_id_3>","['tien dat de', 'poppen kastvoorstellingen en', 'ook tv-films. Haar geestelijk', 'Jeroen de Leijer']",13,30.0,1
"Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje scholieren zitten die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los.  Fack ju Ghte heet hij; of, in beter Duits: Fuck you, Goethe, met meer dan zes miljoen bezoekers verreweg de populairste Duitse film van het jaar 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend <extra_id_0> het laatste groepje scholieren zitten die de <extra_id_1> hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack <extra_id_2> hij; of, <extra_id_3> you, Goethe, met meer dan <extra_id_4> verreweg de populairste Duitse <extra_id_5> jaar 2013","['in april tussen', 'film nog niet', 'ju Ghte heet', 'in beter Duits: Fuck', 'zes miljoen bezoekers', 'film van het']",19,30.0,1
Opera: Peter Grimes Roddels rond de dorpspomp De prachtige opera Peter Grimes van Benjamin Britten beklijft uiteindelijk niet.  Debet is een al te plat realisme en een gebrek aan verbeeldingskracht,Opera: Peter Grimes Roddels rond <extra_id_0> prachtige opera Peter Grimes van Benjamin Britten <extra_id_1> Debet is een al te <extra_id_2> een gebrek aan verbeeldingskracht,"['de dorpspomp De', 'beklijft uiteindelijk niet.', 'plat realisme en']",9,30.0,1
"Hannah van Wieringen, De kermis van Gravezuid.  De Harmonie 2012 Debutante Hannah van Wieringen schreef met De kermis van Gravezuid verhalen die zich bij elkaar aandienen als een roman","Hannah van Wieringen, De kermis van Gravezuid. De Harmonie 2012 Debutante <extra_id_0> schreef met De kermis van Gravezuid verhalen <extra_id_1> elkaar aandienen <extra_id_2>","['Hannah van Wieringen', 'die zich bij', 'als een roman']",9,30.0,1
"Postliberaal Onderzoek van de Wiardi Beckman Stichting, het wetenschappelijk bureau van de Partij van de Arbeid, stuurt de sociaal-democratie een interessante kant op.  Dat het zo zou uitpakken konden de pvda en haar wetenschappelijk instituut, de Wiardi Beckman Stichting, niet weten toen ze hetVan Waarde-project opzetten","Postliberaal Onderzoek van de Wiardi Beckman Stichting, het wetenschappelijk bureau van de Partij van de Arbeid, stuurt de sociaal-democratie een <extra_id_0> Dat het zo zou <extra_id_1> pvda en <extra_id_2> instituut, de Wiardi <extra_id_3> weten toen <extra_id_4> opzetten","['interessante kant op.', 'uitpakken konden de', 'haar wetenschappelijk', 'Beckman Stichting, niet', 'ze hetVan Waarde-project']",14,30.0,1
"18 juli 2018 Jaargang 142, Nr.  29-30 Deze week met bijlage: Buitenkunst in Amsterdam Ook al is alle wildernis verdwenen, onze hunkering ernaar is springlevend Jaap Tielbeke, 18 juli 2018 In Brazili heeft de hond vele functies: mascotte, statussymbool, familielid en deurbel","18 juli 2018 Jaargang 142, Nr. 29-30 Deze week <extra_id_0> in Amsterdam Ook al is alle wildernis verdwenen, onze hunkering <extra_id_1> Jaap Tielbeke, 18 <extra_id_2> heeft de hond vele functies: <extra_id_3> en deurbel","['met bijlage: Buitenkunst', 'ernaar is springlevend', 'juli 2018 In Brazili', 'mascotte, statussymbool, familielid']",13,30.0,1
"Londen  Het is uitgevonden door een Duitse scheikundige, Justus von Liebig, wordt geproduceerd in Nieuw-Zeeland en gesmeerd op Brits brood: Marmite.  Voor de ene eilandbewoner is het een delicatesse, voor de ander is dit bijproduct van bierbrouwerijen niet te pruimen","Londen Het is uitgevonden door een Duitse <extra_id_0> Liebig, wordt geproduceerd in Nieuw-Zeeland en gesmeerd op Brits <extra_id_1> de ene eilandbewoner is <extra_id_2> voor de ander is dit <extra_id_3> niet te pruimen","['scheikundige, Justus von', 'brood: Marmite. Voor', 'het een delicatesse,', 'bijproduct van bierbrouwerijen']",12,30.0,1
"Bloody Sunday is nog niet vergeten Dumdum Derry Bloody Sunday, het bloedbad in het Noord-Ierse Derry, is nog niet vergeten.  Deze week begonnen de openbare hoorzittingen van het tweede onderzoekstribunaal","Bloody Sunday is nog niet vergeten Dumdum Derry <extra_id_0> bloedbad in het Noord-Ierse Derry, is nog niet vergeten. Deze <extra_id_1> openbare <extra_id_2> tweede onderzoekstribunaal","['Bloody Sunday, het', 'week begonnen de', 'hoorzittingen van het']",9,30.0,1
"Redactioneel Hoofdcommentaar: Israel David is een Goliath geworden Isral is in oorlog, zegt Ariel Sharon.  De Isralische president heeft een vastberaden blik","Redactioneel Hoofdcommentaar: Israel <extra_id_0> geworden Isral is in oorlog, zegt Ariel <extra_id_1> president heeft een vastberaden blik","['David is een Goliath', 'Sharon. De Isralische']",7,30.0,1
Het Turkse volk lacht om de wolvenherder Istanbul - Devlet Bahceli is de man waar het om gaat.  De prestatie van deze grijze wolvenherder gaat de toekomst van Turkije bepalen,Het Turkse volk lacht om <extra_id_0> - Devlet Bahceli is de man waar <extra_id_1> De prestatie van deze <extra_id_2> de toekomst van Turkije bepalen,"['de wolvenherder Istanbul', 'het om gaat.', 'grijze wolvenherder gaat']",9,30.0,1
Nummer 51-52-1is een extra dik kerstnummer voor drie weken.  Het volgende nummer van De Groene Amsterdammer verschijnt woensdag 8 januari 2003,Nummer 51-52-1is <extra_id_0> kerstnummer voor drie weken. Het <extra_id_1> De Groene Amsterdammer verschijnt woensdag 8 januari 2003,"['een extra dik', 'volgende nummer van']",6,30.0,1
"Een coup in Itali Het wordt erop of eronder voor de euro.  Vergeleken met de strijd die nu in Itali tussen politiek en markten is opgelaaid, zijn de gebeurtenissen van mei 2015 kinderspel",Een coup in <extra_id_0> erop of eronder <extra_id_1> Vergeleken met de strijd die nu in Itali tussen politiek en <extra_id_2> de gebeurtenissen van mei 2015 kinderspel,"['Itali Het wordt', 'voor de euro.', 'markten is opgelaaid, zijn']",10,30.0,1
Vanzelfsprekend heb ik gisteravond met veel belangstelling jouw verhaalover ons NRC Handelsblad gelezen in De Groene Amsterdammer.  En ik wil meteen zeggen: dat kwam hard aan,Vanzelfsprekend <extra_id_0> gisteravond met veel belangstelling jouw verhaalover ons NRC Handelsblad gelezen in De Groene Amsterdammer. En ik <extra_id_1> dat <extra_id_2>,"['heb ik', 'wil meteen zeggen:', 'kwam hard aan']",8,30.0,1
Weinig mensensoorten twijfelen zo vaak aan zichzelf als literaire critici.  Waar zijn ze eigenlijk goed voor,Weinig mensensoorten twijfelen zo vaak aan zichzelf als literaire <extra_id_0> ze eigenlijk <extra_id_1>,"['critici. Waar zijn', 'goed voor']",5,30.0,1
"Cinestud van 30 maart t/m 4 april in Kriterion (amsterdam) Packing is onderdeel van een drieluik over opgroeien in Iran en het afstudeerwerk van Karamizade dat volgende week vertoond wordt op Cinestud, het oudste internationale studentenfilmfestival, dat dit jaar vijftig jaar bestaat.  Voor deze editie bekeken de organisatoren 550 ingezonden examenfilms, afkomstig uit alle delen van de wereld","Cinestud van 30 maart t/m 4 <extra_id_0> (amsterdam) <extra_id_1> van een drieluik over opgroeien in Iran en het afstudeerwerk van Karamizade dat volgende week vertoond wordt op <extra_id_2> internationale studentenfilmfestival, dat dit jaar <extra_id_3> Voor deze editie bekeken de organisatoren 550 ingezonden <extra_id_4> uit alle <extra_id_5> wereld","['april in Kriterion', 'Packing is onderdeel', 'Cinestud, het oudste', 'vijftig jaar bestaat.', 'examenfilms, afkomstig', 'delen van de']",17,30.0,1
"1 november 2011 Jaargang 135, Nr.  Mediafonds Wietkwekers en terugmeppende homos Het eigentijdse tv-drama is ongekend populair","1 november 2011 Jaargang 135, Nr. Mediafonds Wietkwekers en terugmeppende homos <extra_id_0> is <extra_id_1>","['Het eigentijdse tv-drama', 'ongekend populair']",5,30.0,1
"Shakespeare: De tragedie van de macho Maak een zwaard van me De tijdloosheid van Shakespeare blijkt uit de eerste verfilming van zijn Romeinse stuk Coriolanus, een werk waarin de psychologie van de zichzelf overschattende soldaat onder het vergrootglas komt.  Caius Martius Coriolanus is net als John James Rambo een banneling wiens eigen notie van mannelijkheid, waardigheid en nobiliteit aan scherven ligt","Shakespeare: De tragedie van de macho Maak een zwaard van me De tijdloosheid van <extra_id_0> de eerste verfilming van zijn Romeinse stuk Coriolanus, een werk waarin de <extra_id_1> zichzelf overschattende soldaat onder het vergrootglas komt. <extra_id_2> is net als John James Rambo een <extra_id_3> notie <extra_id_4> en <extra_id_5> ligt","['Shakespeare blijkt uit', 'psychologie van de', 'Caius Martius Coriolanus', 'banneling wiens eigen', 'van mannelijkheid, waardigheid', 'nobiliteit aan scherven']",18,30.0,1
PRIVACY EN PSYCHE SOMS WORDT TIJDENS een rechtszitting glashelder dat er tussen de strijdende partijen een onoverbrugbare kloof gaapt.  Dat was het geval bij de zaak die deze week door psychiaters en psychotherapeuten werd aangespannen tegen de Nederlandse Zorgautoriteit (Nza),PRIVACY EN PSYCHE SOMS WORDT TIJDENS een rechtszitting glashelder dat er tussen de strijdende partijen <extra_id_0> gaapt. Dat was het <extra_id_1> zaak die deze week <extra_id_2> psychotherapeuten werd aangespannen tegen <extra_id_3> (Nza),"['een onoverbrugbare kloof', 'geval bij de', 'door psychiaters en', 'de Nederlandse Zorgautoriteit']",12,30.0,1
Essay Essay: Dicht John Kerry de kloof tussen de VS en Europa.  Zal 2 november een keerpunt in de transatlantische betrekkingen betekenen,Essay Essay: Dicht John Kerry de kloof tussen <extra_id_0> Zal 2 november <extra_id_1> de transatlantische betrekkingen betekenen,"['de VS en Europa.', 'een keerpunt in']",7,30.0,1
Onzalige gelukzaligheid Iedere dag loop ik langs het bord voor de sigarenboer op de hoek van de straat.  Het leunt op een veer en klappert in de wind,Onzalige gelukzaligheid Iedere dag loop <extra_id_0> bord voor de sigarenboer op de hoek van de straat. Het leunt op <extra_id_1> en klappert <extra_id_2>,"['ik langs het', 'een veer', 'in de wind']",8,30.0,1
"Dichters & Denkers Stphane Audeguy Analogische antropologie Uit het Frans (La thorie des nuages, 2005) vertaald door Froukje Slofstra, Cossee, 288 blz. ,  19,90 ","Dichters & Denkers Stphane Audeguy Analogische antropologie Uit <extra_id_0> des <extra_id_1> door Froukje Slofstra, Cossee, 288 blz. , 19,90","['het Frans (La thorie', 'nuages, 2005) vertaald']",7,30.0,1
"DE ROMANTISCHE NATUUR VAN FRIEDRICH ALS CASPAR DAVID FRIEDRICH (1774-1840) zes jaar is overlijdt zijn moeder, een jaar later zijn zus Elisabeth.  Wanneer hij op zijn dertiende door het ijs zakt wordt hij door zijn jongere broer gered maar moet hij vervolgens toezien hoe deze daarbij zelf verdrinkt","DE <extra_id_0> FRIEDRICH ALS CASPAR DAVID FRIEDRICH (1774-1840) zes jaar is overlijdt zijn moeder, een jaar later zijn zus Elisabeth. Wanneer hij op zijn <extra_id_1> ijs zakt wordt hij <extra_id_2> broer gered maar moet hij <extra_id_3> hoe <extra_id_4> verdrinkt","['ROMANTISCHE NATUUR VAN', 'dertiende door het', 'door zijn jongere', 'vervolgens toezien', 'deze daarbij zelf']",14,30.0,1
"Ik vind s ochtends de dingen het leukst.  Boek, telefoon, podcast, vanuit mijn horizontale positie juich ik de wereld toe","Ik vind s ochtends de dingen het leukst. Boek, telefoon, podcast, vanuit <extra_id_0> juich ik <extra_id_1>","['mijn horizontale positie', 'de wereld toe']",6,30.0,1
"Querido, 52 blz. ,  13,95 Dankzij Gerrit Komrijs bloemlezing 1000 en enige kindergedichten (zie pagina 41) is er de afgelopen weken veel over geschreven: kinderpozie","Querido, 52 blz. , 13,95 <extra_id_0> bloemlezing 1000 en enige kindergedichten (zie pagina 41) is <extra_id_1> afgelopen <extra_id_2> geschreven: kinderpozie","['Dankzij Gerrit Komrijs', 'er de', 'weken veel over']",8,30.0,1
