Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq15-0,large,"Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart 2014, 0:00 AMSTERDAM - De oehoe wil niet in beeld, dit ",Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart <extra_id_0> - <extra_id_1> wil <extra_id_2> dit,Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart 2017 - 0:00 oehoe wil dit,"['2014', '0:00 AMSTERDAM', 'De oehoe', 'niet in beeld,']","['2017', '0:00 oehoe', '']",8,30,1,"[0.25, 0.6428571428571429, 1.0]",0.63
seq16-0,large,"Redactie 27 augustus 2016, 21:30 De Turkse president Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een gezamenlijke persconferentie in 2011.  Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden een brief aan enkele burgemeesters in de Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","<extra_id_0> 2016, 21:30 <extra_id_1> Recep Tayyip Erdogan en minister-president Mark Rutte tijdens <extra_id_2> in 2011. Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden <extra_id_3> enkele <extra_id_4> Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","Updated: 15 oktober 2016, 21:30 President Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een bijeenkomst in 2011. Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden een enkele brief naar de regio Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","['Redactie 27 augustus', 'De Turkse president', 'een gezamenlijke persconferentie', 'een brief aan', 'burgemeesters in de']","['Updated: 15 oktober', 'President', 'een bijeenkomst', 'een', 'brief naar de regio']",15,30,1,"[0.8, 0.5789473684210527, 0.6875, 0.7692307692307693, 0.7894736842105263]",0.73
seq17-0,large,"'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt ethica Annelies van Heijst.  Zij pleit voor presentiezorg: houd mensen weg uit die peperdure ziekenhuismolen maar blijf ze wel nabij","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt <extra_id_0> Heijst. Zij pleit voor <extra_id_1> weg uit <extra_id_2> maar blijf <extra_id_3>","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt directeur Heijst. Zij pleit voor een weg uit de politiek, maar blijf","['ethica Annelies van', 'presentiezorg: houd mensen', 'die peperdure ziekenhuismolen', 'ze wel nabij']","['directeur', 'een', 'de politiek,', '']",12,30,1,"[0.8421052631578947, 0.8846153846153846, 0.7586206896551724, 1.0]",0.87
seq18-0,large,"Voor wie snel de knop omzet en breed zoekt, is er gerust uitzicht op ander werk.  En echt niet alleen voor de jongeren",Voor wie snel de knop omzet en breed <extra_id_0> uitzicht <extra_id_1> En echt niet alleen voor de jongeren,Voor wie snel de knop omzet en breed het uitzicht ziet. En echt niet alleen voor de jongeren,"['zoekt', 'is er gerust', 'op ander werk.']","['het', 'ziet.']",7,30,1,"[0.6, 0.9166666666666666]",0.76
seq19-0,large,"Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht mag alles Niks fijner dan een restaurant waar ze precis alles serveren waarvan je nog niet wist dat je er zin in had.  Met grote goedgezindheid, sjeu en smaak: Madeleine in Utrecht is een echte aanrader","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in <extra_id_0> Niks fijner dan een restaurant waar ze precis <extra_id_1> waarvan je <extra_id_2> dat je er <extra_id_3> Met grote goedgezindheid, sjeu en <extra_id_4> Utrecht is een echte aanrader","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht Niks fijner dan een restaurant waar ze precis doen waarvan je weet dat je er bent. Met grote goedgezindheid, sjeu en sfeer. Bar-Bistro Madeleine in Utrecht is een echte aanrader","['Utrecht mag alles', 'alles serveren', 'nog niet wist', 'zin in had.', 'smaak: Madeleine in']","['Utrecht', 'doen', 'weet', 'bent.', 'sfeer. Bar-Bistro Madeleine in']",14,30,1,"[0.5882352941176471, 0.8571428571428571, 0.8461538461538461, 0.8181818181818182, 0.5]",0.72
seq20-0,large,"De huidige president van de Europese Centrale Bank (ECB) dreigt een uniek record neer te zetten.  Mario Draghi heeft als hij dit najaar aftreedt, in zijn hele ambtstermijn van acht jaar nooit de rente verhoogd",De huidige president <extra_id_0> Centrale Bank (ECB) dreigt een uniek record neer te zetten. <extra_id_1> hij dit <extra_id_2> zijn hele ambtstermijn van acht jaar nooit de rente verhoogd,"De huidige president van de Europese Centrale Bank (ECB) dreigt een uniek record neer te zetten. Als hij dit zou doen, had hij in zijn hele ambtstermijn van acht jaar nooit de rente verhoogd","['van de Europese', 'Mario Draghi heeft als', 'najaar aftreedt', 'in']","['van de Europese', 'Als', 'zou doen, had hij in']",10,30,1,"[0.0, 0.9090909090909091, 0.9]",0.6
seq21-0,large,"Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen.  Sociale media kunnen helpen om bij hen gevoelens van eenzaamheid en onveiligheid te voorkomen, stelt gezondheidspsychologe Lilian Lechner","Advertentie van Open Universiteit Hoogleraar Lilian Lechner: <extra_id_0> het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen. Sociale media kunnen <extra_id_1> hen gevoelens van eenzaamheid <extra_id_2> voorkomen, <extra_id_3>","Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen. Sociale media kunnen bij hen gevoelens van eenzaamheid helpen voorkomen, aldus...","['Sociale media kunnen', 'helpen om bij', 'en onveiligheid te', 'stelt gezondheidspsychologe Lilian Lechner']","['Sociale media kunnen', 'bij', 'helpen', 'aldus...']",13,30,1,"[0.0, 0.7692307692307693, 0.8333333333333334, 0.9285714285714286]",0.63
seq22-0,large,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste finale.  De Fries bereikte de eindstrijd op de 1000 meter,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste <extra_id_0> de eindstrijd op <extra_id_1>,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste podiumplaats in de eindstrijd op,"['finale. De Fries bereikte', 'de 1000 meter']","['podiumplaats in', '']",7,30,1,"[0.88, 1.0]",0.94
seq23-0,large,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren.  Een woordvoerster van Wakker Dier liet vrijdag weten dat de dierenwelzijnsorganisatie zeer waarschijnlijk haar campagne tegen de verkoop van blank kalfsvlees hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. <extra_id_0> Wakker Dier liet vrijdag weten dat de <extra_id_1> haar <extra_id_2> verkoop van <extra_id_3> hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. De organisatie Wakker Dier liet vrijdag weten dat de organisatie haar activiteiten rond de verkoop van De boerenorganisatie hervat,"['Een woordvoerster van', 'dierenwelzijnsorganisatie zeer waarschijnlijk', 'campagne tegen de', 'blank kalfsvlees']","['De organisatie', 'organisatie', 'activiteiten rond de', 'De boerenorganisatie']",11,30,1,"[0.7619047619047619, 0.7555555555555555, 0.65, 0.8]",0.74
seq24-0,large,"Arthur van Amerongen 13 juli 2015, 2:00 Het is nu zo heet dat mijn gekko's smelten.  Op de radio waarschuwt het Instituto Portugues do Mar e da Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is <extra_id_0> dat mijn <extra_id_1> de radio waarschuwt het Instituto Portugues do <extra_id_2> Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is niet de eerste keer dat mijn zoon in Portugal een bosbrand heeft getroffen. Op de radio waarschuwt het Instituto Portugues do Mar e Atmosfera voor bosbranden","['nu zo heet', '""gekko\'s smelten. Op""', 'Mar e da']","['niet de eerste keer', 'zoon in Portugal een bosbrand heeft getroffen. Op', 'Mar e']",9,30,1,"[0.7368421052631579, 0.7755102040816326, 0.375]",0.63
seq25-0,large,De tolerantie ontmaskerd Tegelijk met de WTC-torens lijkt de mythe van de Nederlandse tolerantie te zijn ingestort.  Onderhuids heeft altijd wantrouwen gesluimerd jegens moslims,De tolerantie ontmaskerd <extra_id_0> lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen <extra_id_1>,De tolerantie ontmaskerd Inmiddels lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen gestaan.,"['Tegelijk met de WTC-torens', 'gesluimerd jegens moslims']","['Inmiddels', 'gestaan.']",7,30,1,"[0.8461538461538461, 0.84]",0.84
seq26-0,large,"Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een Gouden Kalf voor zijn gehele oeuvre kreeg, sprak hij de hoop uit dat het eerbetoon geen fin de carrire zou betekenen.  Het was misplaatste angst; Decleir, van 14 februari 1946, speelde sindsdien alweer een groot aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een <extra_id_0> voor <extra_id_1> kreeg, sprak hij de <extra_id_2> het eerbetoon geen <extra_id_3> zou betekenen. Het was misplaatste angst; Decleir, <extra_id_4> 1946, speelde sindsdien <extra_id_5> aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een eerbetoon voor zijn oeuvre kreeg, sprak hij de angst uit dat het eerbetoon geen einde zou betekenen. Het was misplaatste angst; Decleir, geboren in 1946, speelde sindsdien een aantal memorabele rollen","['Gouden Kalf', 'zijn gehele oeuvre', 'hoop uit dat', 'fin de carrire', 'van 14 februari', 'alweer een groot']","['eerbetoon', 'zijn oeuvre', 'angst uit dat', 'einde', 'geboren in', 'een']",17,30,1,"[0.9090909090909091, 0.3888888888888889, 0.38461538461538464, 0.7142857142857143, 0.8666666666666667, 0.8125]",0.68
seq27-0,large,"Fractievoorzitter Sybrand Buma op een CDA-congres in Nijmegen.   ANP Door: Robert Giebels 4 november 2017, 17:24 ","Fractievoorzitter Sybrand Buma op <extra_id_0> Nijmegen. ANP Door: <extra_id_1> 4 november 2017, 17:24","Fractievoorzitter Sybrand Buma op de universiteit in Nijmegen. ANP Door: Redactie 4 november 2017, 17:24","['een CDA-congres in', 'Robert Giebels']","['de universiteit in', 'Redactie']",5,30,1,"[0.7222222222222222, 0.7142857142857143]",0.72
seq28-0,large,Interview Rachid Guernaoui In Marokko is Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een buskaartje moet kopen Rachid Gernaoui Beeld Casper Kofi Als kind kon Haagse wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden bij de Nederlandse cultuur.  Nu voelt hij zich Hollander,Interview Rachid Guernaoui <extra_id_0> Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een <extra_id_1> Rachid Gernaoui Beeld Casper Kofi Als <extra_id_2> wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden <extra_id_3> cultuur. Nu <extra_id_4> zich Hollander,Interview Rachid Guernaoui Wethouder Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een krant schrijf Rachid Gernaoui Beeld Casper Kofi Als jongen kan wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden bij de Nederlandse cultuur. Nu maakt hij zich Hollander,"['In Marokko is', 'buskaartje moet kopen', 'kind kon Haagse', 'bij de Nederlandse', 'voelt hij']","['Wethouder', 'krant schrijf', 'jongen kan', 'bij de Nederlandse', 'maakt hij']",14,30,1,"[0.9230769230769231, 0.8095238095238095, 0.7333333333333333, 0.0, 0.4444444444444444]",0.58
seq29-0,large,"Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds vanavond vijf wilde, Zweedse korhoenders rond.  De uitgezette vogels moeten voorkomen dat de Nederlandse populatie uitsterft","Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds <extra_id_0> Zweedse korhoenders rond. De uitgezette <extra_id_1> dat de <extra_id_2>","Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds kort vijf Zweedse korhoenders rond. De uitgezette dieren hopen dat de","['vanavond vijf wilde,', 'vogels moeten voorkomen', 'Nederlandse populatie uitsterft']","['kort vijf', 'dieren hopen', '']",9,30,1,"[0.7, 0.6956521739130435, 1.0]",0.8
seq30-0,large,"Eurofondsen zijn laagrenderende vluchtheuvel De onrust op de valutamarkten houdt ook de Nederlandse fondsbelegger flink bezig.  Een groot deel van de gangbare beleggingsfondsen belegt namelijk in Amerikaanse aandelen, obligaties of andere waardepapieren","Eurofondsen zijn laagrenderende vluchtheuvel De onrust <extra_id_0> houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de <extra_id_1> namelijk in Amerikaanse aandelen, <extra_id_2>","Eurofondsen zijn laagrenderende vluchtheuvel De onrust in de VS houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de Nederlandse beleggingen zit namelijk in Amerikaanse aandelen,","['op de valutamarkten', 'gangbare beleggingsfondsen belegt', 'obligaties of andere waardepapieren']","['in de VS', 'Nederlandse beleggingen zit', '']",10,30,1,"[0.7894736842105263, 0.6060606060606061, 1.0]",0.8
seq31-0,large,Hackers foppen Samsung opnieuw: Galaxy S8 kan worden ontgrendeld met geprinte iris Na de gezichtsherkenning van de Galaxy S8 blijken hackers nu ook de irisscanner te kunnen foppen via een printje.  Beide ontgrendelingsmethodes zijn doorgevoerd op het nieuwste toestel van Samsung,Hackers foppen Samsung opnieuw: Galaxy S8 kan worden ontgrendeld met geprinte iris Na <extra_id_0> de Galaxy S8 blijken hackers nu ook de irisscanner te kunnen <extra_id_1> printje. Beide ontgrendelingsmethodes zijn <extra_id_2> nieuwste <extra_id_3>,Hackers foppen Samsung opnieuw: Galaxy S8 kan worden ontgrendeld met geprinte iris Na de Galaxy S8 blijken hackers nu ook de irisscanner te kunnen gebruiken voor een printje. Beide ontgrendelingsmethodes zijn mogelijk met de nieuwste,"['de gezichtsherkenning van', 'foppen via een', 'doorgevoerd op het', 'toestel van Samsung']","['', 'gebruiken voor een', 'mogelijk met de', '']",12,30,1,"[1.0, 0.5555555555555556, 0.7222222222222222, 1.0]",0.82
