Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq14-0,xl,"Een vierkant is een vierkant Geen schilderszwier, geen artistiek evenwicht.  Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren","Een vierkant is een vierkant Geen schilderszwier, <extra_id_0> Sol <extra_id_1> ondoorgrondelijk abstract ook kan ontroeren","Een vierkant is een vierkant Geen schilderszwier, geen Sol die zichzelf ondoorgrondelijk abstract ook kan ontroeren","['geen artistiek evenwicht.', 'LeWitt toont dat']","['geen', 'die zichzelf']",6,30,1,"[0.84, 0.875]",0.86
seq15-0,xl,"Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek hebben gebroken met de waarden van de Verlichting die het verschil tussen beschaafd en onbeschaafd, geschoold en ongeschoold, volwassen en pueriel, serieus en kolderiek, rationeel en emotioneel markeren.  En dus niet serieus hoeven te worden genomen","Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald <extra_id_0> onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun <extra_id_1> en hun smakeloze retoriek hebben gebroken met de waarden van de <extra_id_2> verschil tussen beschaafd <extra_id_3> en ongeschoold, volwassen en <extra_id_4> kolderiek, rationeel <extra_id_5> En dus <extra_id_6> hoeven <extra_id_7>","Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald De nieuwe trend onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun waanzin en hun smakeloze retoriek hebben gebroken met de waarden van de nieuwe media. Het verschil tussen beschaafd geschoold en ongeschoold, volwassen en jong, kolderiek, rationeel En dus niet hoeven","['Engelen De consensus', 'groffe politieke stijl', 'Verlichting die het', 'en onbeschaafd', 'geschoold', 'pueriel', 'serieus en', 'en emotioneel markeren.', 'niet serieus', 'te worden genomen']","['De nieuwe trend', 'waanzin', 'nieuwe media. Het', 'geschoold', 'jong,', '', 'niet', '']",23,30,1,"[0.75, 0.9545454545454546, 0.7368421052631579, 0.6428571428571429, 0.8888888888888888, 1.0, 0.8, 1.0]",0.85
seq16-0,xl,De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich arrogant Het conflict tussen de huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars.  Een week voor het debat in de Eerste Kamer over de nieuwe Zorg verzekeringswet is het wantrouwen in de minister groter dan ooit,De stand van zaken vlak voor het <extra_id_0> nieuwe zorgwet Hoogervorst toont zich arrogant Het <extra_id_1> huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars. Een week <extra_id_2> in de Eerste Kamer <extra_id_3> Zorg verzekeringswet is <extra_id_4> de minister <extra_id_5>,De stand van zaken vlak voor het debat over de nieuwe zorgwet Hoogervorst toont zich arrogant Het gesprek tussen huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars. Een week voor het debat in de Eerste Kamer over de Zorg verzekeringswet is het woord van de minister,"['Eerste-Kamerdebat over de', 'conflict tussen de', 'voor het debat', 'over de nieuwe', 'het wantrouwen in', 'groter dan ooit']","['debat over de', 'gesprek tussen', 'voor het debat', 'over de', 'het woord van', '']",18,30,1,"[0.48, 0.6111111111111112, 0.0, 0.5, 0.5882352941176471, 1.0]",0.53
seq17-0,xl,Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan je zou denken mensen op straat voor de camera kritische geluiden laten horen; waar anderen boos over worden die dan een eind aan de opnamen proberen te maken.  Elke cameraploeg lijkt gevolgd met en door argusogen van de staat,Rubriek TELEVISIE China <extra_id_0> golf <extra_id_1> vaker dan je zou denken mensen op straat voor de camera kritische geluiden laten horen; waar anderen <extra_id_2> die dan een eind aan de opnamen proberen <extra_id_3> cameraploeg lijkt gevolgd met en door argusogen <extra_id_4>,"Rubriek TELEVISIE China golf van journalisten zal vaker dan je zou denken mensen op straat voor de camera kritische geluiden laten horen; waar anderen die dan een eind aan de opnamen proberen te maken, de cameraploeg lijkt gevolgd met en door argusogen","['Opvallend in de', 'China-documentaires is dat', 'boos over worden', 'te maken. Elke', 'van de staat']","['', 'van journalisten zal', '', 'te maken, de', '']",15,30,1,"[1.0, 0.6923076923076923, 1.0, 0.2857142857142857, 1.0]",0.8
seq18-0,xl,Dichters & Denkers Marianne Vogel: Baard boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen en mannen in de Nederlandse literatuur.  Een stap verder op weg naar extreme politieke correctheid,Dichters & Denkers Marianne Vogel: <extra_id_0> Heren <extra_id_1> Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen <extra_id_2> in de Nederlandse literatuur. <extra_id_3> op weg naar extreme politieke correctheid,Dichters & Denkers Marianne Vogel: Vrouwen en Heren in de Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen en mannen in de Nederlandse literatuur. Marianne Vogel: op weg naar extreme politieke correctheid,"['Baard boven baard', 'en damesromans Docente', 'en mannen', 'Een stap verder']","['Vrouwen en', 'in de', 'en mannen', 'Marianne Vogel:']",11,30,1,"[0.7647058823529411, 0.8181818181818182, 0.0, 0.9333333333333333]",0.63
seq19-0,xl,"26 april 2000 Jaargang 124, Nr.  17 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Paul Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","26 april 2000 Jaargang 124, Nr. 17 Ger Groot, 26 april 2000 Gijs <extra_id_0> 2000 Paul Frentrop, 26 april 2000 <extra_id_1> van de Onderwijsinspectie <extra_id_2>","26 april 2000 Jaargang 124, Nr. 17 Ger Groot, 26 april 2000 Gijs van der Meer, 26 april 2000 Paul Frentrop, 26 april 2000 Rapport van de Onderwijsinspectie 2000","['Pothof', '26 april', 'Onderwijsgestapo De macht', 'neemt weer toe']","['van der Meer, 26 april', 'Rapport', '2000']",9,30,1,"[1.0, 0.875, 1.0]",0.96
seq20-0,xl,"Liever een luie lezer dan geen lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant.  Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","Liever een luie lezer dan geen lezer, liet hoogleraar <extra_id_0> Mathijsen <extra_id_1> optekenen <extra_id_2> Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","Liever een luie lezer dan geen lezer, liet hoogleraar Willem Mathijsen in het Utrechts universiteitsblad optekenen Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","['moderne letterkunde Marita', 'twee jaar geleden', 'in de Volkskrant.']","['Willem', 'in het Utrechts universiteitsblad', '']",9,30,1,"[0.9230769230769231, 0.8484848484848485, 1.0]",0.92
seq21-0,xl,"De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst.  Dan zijn de mensen bang dat ze gepakt worden als ze iets over iemand melden","<extra_id_0> van een woonbuurt ALS EEN WIJK stil is, <extra_id_1> Dan zijn de mensen bang dat ze gepakt worden als ze <extra_id_2> melden","overzicht van een woonbuurt ALS EEN WIJK stil is, dan is het stil. Dan zijn de mensen bang dat ze gepakt worden als ze zich melden","['De veerkracht', 'heerst er angst.', 'iets over iemand']","['overzicht', 'dan is het stil.', 'zich']",8,30,1,"[0.5384615384615384, 0.8125, 0.9375]",0.76
seq22-0,xl,En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven.  En ik wil twitteren als ik me erger aan iemands tweet: nou dat weer,En <extra_id_0> vertrouwde <extra_id_1> geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven. En ik wil <extra_id_2> me <extra_id_3> tweet: <extra_id_4>,En ik loop het vertrouwde groene geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven. En ik wil dat je me tweet: sorry.,"['als ik de', 'aanblik tussen het', 'twitteren als ik', 'erger aan iemands', 'nou dat weer']","['ik loop het', 'groene', 'dat je', '', 'sorry.']",15,30,1,"[0.8181818181818182, 0.8333333333333334, 0.875, 1.0, 0.9166666666666666]",0.89
seq23-0,xl,"De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis dat ze niet met haar oplossing begint.  Net zo behoort het kennelijk tot het wezen van een crisis in haar concrete Oostenrijkse variant dat deze vanzelfsprekende premisse stomme verbazing, ja zelfs hysterie uitlokt","De twee crises van Oostenrijk HET BEHOORT TOT het <extra_id_0> crisis dat ze niet met haar <extra_id_1> Net zo behoort het kennelijk <extra_id_2> van een crisis in haar concrete Oostenrijkse variant dat deze <extra_id_3> verbazing, <extra_id_4> uitlokt","De twee crises van Oostenrijk HET BEHOORT TOT het kenmerk van een crisis dat ze niet met haar inhoud komt. Net zo behoort het kennelijk tot het kenmerk van een crisis in haar concrete Oostenrijkse variant dat deze tot ieders verbazing, geen reactie uitlokt","['wezen van een', 'oplossing begint.', 'tot het wezen', 'vanzelfsprekende premisse stomme', 'ja zelfs hysterie']","['kenmerk van een', 'inhoud komt.', 'tot het kenmerk', 'tot ieders', 'geen reactie']",14,30,1,"[0.3333333333333333, 0.7647058823529411, 0.3333333333333333, 0.84375, 0.7647058823529411]",0.61
seq24-0,xl,"24 augustus 2016 Jaargang 140, Nr.  34 Opration Burkini Vroeger was het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het land van oe-la-la bezighouden","24 augustus 2016 Jaargang 140, Nr. 34 Opration Burkini Vroeger was het Brigitte Bardot <extra_id_0> nu <extra_id_1> die <extra_id_2> van oe-la-la bezighouden","24 augustus 2016 Jaargang 140, Nr. 34 Opration Burkini Vroeger was het Brigitte Bardot nu is het Madonna die zich met de nieuwe stijl van oe-la-la bezighouden","['in tweedelig zwempak,', 'zijn het moslimas', 'het land']","['', 'is het Madonna', 'zich met de nieuwe stijl']",8,30,1,"[1.0, 0.5882352941176471, 0.7916666666666666]",0.79
seq25-0,xl,"Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene.  Het was zon typisch Ik weet nog dat-stukje, het eerste dat in me opkwam als ik aan Joost Zwagerman dacht","Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik <extra_id_0> voor de website van De Groene. Het was zon typisch Ik weet <extra_id_1> dat in <extra_id_2> ik aan <extra_id_3>","Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik een stuk voor de website van De Groene. Het was zon typisch Ik weet niet of dat in de jaren dat ik aan het","['vlug een stukje', 'nog dat-stukje', 'het eerste', 'me opkwam als', 'Joost Zwagerman dacht']","['een stuk', 'niet of', 'de jaren dat', 'het']",13,30,1,"[0.4666666666666667, 0.8571428571428571, 0.8333333333333334, 0.9230769230769231]",0.77
seq26-0,xl,"Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal Onderwijs en Cultuur van de Europese Commissie, de dagelijkse praktijk van de politieke besluitvorming in Brussel.  Ik hoop dat je een koffie hebt gepakt voor de vergadering","Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij <extra_id_0> Cultuur van de Europese Commissie, <extra_id_1> van de politieke besluitvorming in <extra_id_2> je <extra_id_3> gepakt <extra_id_4>","Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij het Bureau voor Cultuur van de Europese Commissie, de achtergrond van de politieke besluitvorming in Brussel. Heb je de krant gepakt","['Directoraat-Generaal Onderwijs en', 'de dagelijkse praktijk', 'Brussel. Ik hoop dat', 'een koffie hebt', 'voor de vergadering']","['het Bureau voor', 'de achtergrond', 'Brussel. Heb', 'de krant', '']",16,30,1,"[0.8181818181818182, 0.7272727272727273, 0.55, 0.7333333333333333, 1.0]",0.77
seq27-0,xl,"Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat de hoofdrol speelt in strips, poppen kastvoorstellingen en inmiddels ook tv-films.  Haar geestelijk vader heet Jeroen de Leijer","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of <extra_id_0> hoofdrol speelt in strips, <extra_id_1> inmiddels <extra_id_2> vader heet <extra_id_3>","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat de hoofdrol speelt in strips, en inmiddels een jongen die vader heet","['tien dat de', 'poppen kastvoorstellingen en', 'ook tv-films. Haar geestelijk', 'Jeroen de Leijer']","['tien dat de', 'en', 'een jongen die', '']",13,30,1,"[0.0, 0.9285714285714286, 0.8620689655172413, 1.0]",0.7
seq28-0,xl,"Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje scholieren zitten die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los.  Fack ju Ghte heet hij; of, in beter Duits: Fuck you, Goethe, met meer dan zes miljoen bezoekers verreweg de populairste Duitse film van het jaar 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend <extra_id_0> het laatste groepje scholieren zitten die de <extra_id_1> hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack <extra_id_2> hij; of, <extra_id_3> you, Goethe, met meer dan <extra_id_4> verreweg de populairste Duitse <extra_id_5> jaar 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in het laatste groepje scholieren zitten die de film hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack ju hij; of, fuck you, Goethe, met meer dan een miljard exemplaren verreweg de populairste Duitse schrijver van het jaar 2013","['in april tussen', 'film nog niet', 'ju Ghte heet', 'in beter Duits: Fuck', 'zes miljoen bezoekers', 'film van het']","['in', 'film', 'ju', 'fuck', 'een miljard exemplaren', 'schrijver van het']",19,30,1,"[0.8666666666666667, 0.6923076923076923, 0.8333333333333334, 0.85, 0.6363636363636364, 0.47058823529411764]",0.72
