text,text_count,link,paywall
Justitie heeft e-mails met een vermeende moordbekentenis gevorderd die aan De Telegraaf zijn gestuurd. Dat bevestigt een woordvoerder van de politie Midden-Nederland. In deze correspondentie zou een man het doden van zijn 18-jarige dochter hebben bekend.,1,https://www.volkskrant.nl/films/nederlands-film-festival-dreigt-gemeentelijke-sub-sidie-te-verliezen-orga-nisa-tie-is-stom-verbaasd~b561be04/,ja
"Dick Schoof (67) moet leiding geven aan het kabinet dat ‘het strengste asielbeleid ooit’ belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met nu, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is. ‘Waar begin je aan?’",1,https://www.volkskrant.nl/films/nederlands-film-festival-dreigt-gemeentelijke-sub-sidie-te-verliezen-orga-nisa-tie-is-stom-verbaasd~b561be04/,ja
"Politiemensen over die ene melding, wat er daarna gebeurde en hoe dat hun kijk op het vak heeft veranderd. Brigadier Lex Damen (55) raakte betrokken bij twee schietincidenten. ‘Bijna was mijn dochtertje vaderloos geworden.’",1,https://www.volkskrant.nl/nieuws-achtergrond/op-de-schietbaan-moest-ik-stoppen-de-tranen-liepen-over-m-n-wangen~bc4d3e16/,ja
"De aanhoudende regen stelt niet alleen boeren en burgers voor problemen, ook dieren en planten hebben moeite het hoofd boven water te houden. Al knallen de klaprozen explosief boven het groen.",1,https://www.volkskrant.nl/wetenschap/vogels-gaan-gebukt-onder-aanhoudende-regen-maar-de-klaprozen-knallen~b98e47597/,ja
"Is succes je eigen verdienste? Volgens kersvers hoogleraar Thijs Bol onderschatten we stelselmatig de grote rol die willekeur daarbij speelt. ‘Moeten we wel inzetten op gelijkere kansen, of liever op gelijkere uitkomsten?’",1,https://www.volkskrant.nl/wetenschap/van-koffieschenker-tot-hoogleraar-thijs-bol-onderzoekt-de-toevalligheden-van-succes-kansen-zijn-nooit-gelijk~b9a998c5/,ja
Onder de Nederlandse bevolking is weinig steun voor Israëls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Israëlische bombardementen in Gaza nodig zijn om Hamas uit te schakelen. Eenzelfde deel van de bevolking is voor militaire samenwerking met Israël.,1,https://www.volkskrant.nl/binnenland/nederlandse-bevolking-niet-op-een-lijn-met-tweede-kamer-over-steun-aan-israel~b25de302/,ja
"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater én het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.",1,https://www.volkskrant.nl/binnenland/waterbedrijf-waternet-moet-na-jaren-kwakkelen-worden-omgevormd-te-veel-kapiteins-op-een-schip~babd5e87/,ja
"Als het aan Componist des Vaderlands Anne-Maartje Lemereis ligt, wordt muziekonderwijs toegankelijk voor elk kind in Nederland: ‘Onderwijs in muziek kan een kind creatiever, slimmer en gelukkiger maken. We doen kinderen, maar ook de samenleving tekort door het in de praktijk niet serieus te nemen.’",1,https://www.volkskrant.nl/binnenland/mijn-grote-utopische-gedachte-is-dat-je-met-muziek-conflicten-kunt-oplossen~b9bdad65/,ja
"Netbeheerder Tennet heeft met de aanleg van een stroomkabel ‘mogelijk onomkeerbare’ schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave. ‘Topnatuur interesseert ze gewoon niet.’",1,https://www.volkskrant.nl/binnenland/waar-klimaat-en-natuur-botsen-tennet-draagt-onvoldoende-zorg-voor-flora-en-fauna-bij-uitbreiding-stroomnet~b4974131/,ja
"De methode van prinses Laurentien om de aanvullende schade van toeslagenouders te compenseren, mag van het ministerie alleen doorgaan als haar stichting bereid is de door het kabinet gewenste aanpassingen door te voeren.",1,https://www.volkskrant.nl/binnenland/ministerie-eist-aanpassing-van-methode-laurentien-voor-toeslagenouders-voor-krijgen-groen-licht~b76aa1bf/,ja
"De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een nieuwe kans om te demonsteren. Halsema prees hun engagement: ‘Het ontroert me dat de studenten zo betrokken zijn bij internationale politiek.’",1,https://www.volkskrant.nl/binnenland/halsema-ontvangt-pro-palestijnse-studenten-en-toont-zich-invoelend-maar-streng~b1fa81ff/,ja
"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek. Het rijksinstituut wil weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.",1,https://www.volkskrant.nl/binnenland/eieren-rond-chemours-vol-pfas-rivm-start-landelijk-onderzoek-naar-eieren-hobbykippen~b6e28575/,ja
"De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling van hun 10-jarige pleegdochter. Het meisje ligt sinds vorige week zwaargewond in het ziekenhuis.",1,https://www.volkskrant.nl/binnenland/van-poging-tot-doodslag-verdachte-pleegouders-uit-vlaardingen-blijven-zeker-twee-weken-vastzitten~b0983559/,ja
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden − gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.",1,https://www.volkskrant.nl/nieuws-achtergrond/toeslagenouders-horen-vrijdag-of-dure-methode-laurentien-mag-doorgaan-wat-ging-vooraf~bab66991/,ja
"De eindexamens in het voortgezet onderwijs zijn voorbij. De Volkskrant heeft twee weken dagelijks verslag gedaan, nu voor het laatst. Zangeres Elske de Walle, artiestennaam Elske DeWall, buigt zich over het vwo-examen Fries.",1,https://www.volkskrant.nl/binnenland/zangeres-elske-dewall-doet-examen-fries-pas-nadat-ik-het-hardop-had-uitgesproken-begreep-ik-wat-het-betekende~b7074e8c/,ja
"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk. Ook werd hij veroordeeld voor verzet bij zijn aanhouding.",1,https://www.volkskrant.nl/binnenland/demonstrant-die-monitoren-sloopte-bij-uva-protest-moet-maand-de-cel-in~b9809ba5/,ja
"Opgegeten slablaadjes, hosta’s met grote gaten erin en jonggestorven stekjes. Voor de naaktslak is het een buitengewoon goed jaar. Op slakkenjacht met zussen Claudette en Mavis in hun Duivendrechtse volkstuin. ‘Vorige week zaten we op vijfduizend slakken, nu op meer dan zesduizend.’",1,https://www.volkskrant.nl/binnenland/op-naaktslakkenjacht-in-een-volkstuin-morgenochtend-zijn-jullie-een-lekker-ontbijtje-voor-de-eendjes~bd8ac8e5/,ja
"De eindexamens in het voortgezet onderwijs zijn op stoom. De komende weken doet de Volkskrant verslag. Debbie de Jong, deelnemer aan het reality programma B&B Vol Liefde, buigt zich over het examen Spaans voor vmbo gl/tl, de gemengde en theoretische leerweg.",1,https://www.volkskrant.nl/binnenland/het-examen-spaans-is-een-kakofonietje-sport-muziek-mode~b578fe02/,ja
"Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht. Zo blijven veel boeren in onzekerheid verkeren. ‘Dat dit vraagstuk zo is ontspoord, had niemand verwacht.’",1,https://www.volkskrant.nl/economie/vijf-jaar-stikstofcrisis-heeft-boeren-en-de-overheid-uit-elkaar-gedreven~bb7cea54/,ja
De eindexamens in het voortgezet onderwijs zijn op stoom. De komende weken doet de Volkskrant verslag. Scheikundige Heleen Kibbelaar buigt zich over het examen natuur- en scheikunde voor de gemengde theoretische leerweg.,1,https://www.volkskrant.nl/binnenland/heleen-kibbelaar-doet-examen-natuur-en-scheikunde-jongeren-weten-niet-altijd-wat-je-met-scheikunde-kunt-doen~b35370e3/,ja
"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand. ‘Dit is mijn levenswerk.’",1,https://www.volkskrant.nl/binnenland/surfen-in-een-rotterdamse-gracht-je-pakt-hier-meer-golven-in-een-uur-dan-in-een-goede-dag-op-de-noordzee~bed359db/,ja
"Jo Verboom is 100 jaar. Hoe kijkt deze gelovige vrouw, die haar leven lang voor anderen gezorgd heeft, terug op de eeuw die achter haar ligt?",1,https://www.volkskrant.nl/binnenland/vrouwen-doen-het-vaak-beter-dan-mannen-ze-zijn-veel-intelligenter-in-alles~b837922a/,ja
"De omstreden gebedsgenezer Tom de Wal belooft genezing van autisme, kanker en homoseksualiteit. Vrijdag trapte hij een driedaagse campagne af in Maastricht, waar zo’n honderdvijftig mensen op afkwamen. ‘Maastricht gaat geraakt worden door de golf van opwekking, halleluja!’",1,https://www.volkskrant.nl/binnenland/hopen-op-een-wonder-op-de-bijeenkomst-van-gebedsgenezer-tom-de-wal-hoeveel-mensen-zijn-hier-gekomen-met-kanker-in-hun-lichaam~b3ec63ed/,ja
"Morgan Spurlock, maker van de voor een Oscar genomineerde documentaire Super Size Me, is op 53-jarige leeftijd overleden. In 2017 deed hij een opmerkelijke bekentenis naar aanleiding van #MeToo.",1,https://www.volkskrant.nl/nieuws-achtergrond/morgan-spurlock-van-super-size-me-tot-metoo~bcc0e430/,ja
"Of het nu gaat om Benjamin Netanyahu of om de Duitse keizer Wilhelm II: de vervolging van wereldleiders is een precaire aangelegenheid. In 1919 wilde Nederland er niet aan meewerken, en bewees het internationaal recht daarmee een slechte dienst.",1,https://www.volkskrant.nl/nieuws-achtergrond/wilhelm-ii-en-benjamin-netanyahu-hebben-een-omstreden-vervolging-met-elkaar-gemeen~bc38fd14/,ja
"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is ‘een vacuüm’ waar het op constructiecontroles aankomt.",1,https://www.volkskrant.nl/nieuws-achtergrond/ingestorte-parkeergarage-nieuwegein-is-geen-uitzondering-maar-past-in-een-patroon~b4940b75/,ja
Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde Spoor decennialang grote evenementen. Hij bracht de beroemde traan van Máxima in beeld. Spoor overleed donderdag op 85-jarige leeftijd.,1,https://www.volkskrant.nl/binnenland/hij-vereeuwigde-de-traan-van-maxima-regisseur-rudolf-spoor-overleden~b9b3ade6/,ja
Nederland pleit voor een strengere controle op het zogeheten geoblocken van winkeliers door fabrikanten binnen de Europese Unie. Door geoblocking is een product in de ene lidstaat duurder dan in de andere. Hoe kan deze oneerlijke concurrentie worden aangepakt?,1,https://www.volkskrant.nl/economie/nederland-in-actie-tegen-oneerlijke-concurrentie-door-geoblocking-hoe-gaat-dat-in-zijn-werk~b9ce0ae3/,ja
De gemeente Nijkerk kwam deze week in het nieuws als ‘weigergemeente’ die geen asielopvangplekken meer zou willen regelen nu de Spreidingswet waarschijnlijk wordt ingetrokken. De Nijkerkse burgemeester Gerard Renkema (64) keek op van die berichtgeving. ‘Ineens kreeg dat verhaal pootjes.’,1,https://www.volkskrant.nl/binnenland/ook-zonder-spreidingswet-zoekt-nijkerk-door-naar-een-plek-voor-een-azc-belooft-de-burgemeester~bd30d952/,ja
Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,1,https://www.volkskrant.nl/buitenland/nog-steeds-geen-einde-aan-koreaanse-ballonnenoorlog-weer-ballonnen-met-afval-naar-zuid-korea-gestuurd~b5554fa7/,ja
Twee politici van de radicaal-rechtse Duitse partij Alternative für Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok te hebben gevonden op de plaats van het incident.,1,https://www.volkskrant.nl/buitenland/weer-politici-van-radicaal-rechtse-afd-belaagd-in-duitsland-op-vooravond-europese-verkiezingen~bb192619/,ja
De Biden van 2024 is niet de Biden van 2020 – en dat zien progressieve jongeren in de VS. Door zijn Israëlpolitiek en hoge leeftijd raakten ze de afgelopen maanden steeds meer van de president vervreemd. Daar kwam deze week een omstreden besluit bovenop: hij gooit de grens met Mexico dicht.,1,https://www.volkskrant.nl/buitenland/progressieve-jongeren-zien-biden-niet-meer-zitten-ik-zie-geen-verschil-met-trump~bcd65e0d/,ja
"Een mogelijke aanslag in Parijs, doodskisten bij de Eiffeltoren en een voortdurende stroom desinformatie: in Frankrijk is de Russische schaduwoorlog rond de Europese verkiezingen én de komende Spelen goed merkbaar. ‘De Russische acties zitten heel dicht tegen echte oorlog aan.’",1,https://www.volkskrant.nl/buitenland/russische-schaduwoorlog-tegen-europa-krijgt-steeds-meer-vorm-iedereen-zou-gealarmeerd-moeten-zijn~b8a6798a/,ja
Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen – de extreem-rechtse partij Vlaams Belang is grootste in de peilingen – nog wel vol te houden? ‘Ze halen hun neus op voor de wens van het volk.’,1,https://www.volkskrant.nl/buitenland/is-vlaams-belang-na-zondag-nog-buiten-de-belgische-regering-te-houden-de-kiezers-in-ninove-zijn-het-cordon-sanitaire-kotsbeu~b973efba/,ja
"De herdenking van de landing van de geallieerden in Normandië roept vragen op over waar het Westen anno 2024 staat. De meest prangende is of westerse landen, twee jaar na de invasie in Oekraïne, de wil en moed hebben om agressors te bestrijden.",1,https://www.volkskrant.nl/buitenland/tachtig-jaar-na-d-day-rijst-de-ongemakkelijke-vraag-of-we-nog-opgewassen-zijn-tegen-externe-agressors~b6925c22/,ja
"Volkswagen doet toch mee in de race om kleine, goedkopere elektrische auto’s. Het concern gaat snel een kleine e-stadsauto bouwen, die rond de 20 duizend euro moet kosten.",1,https://www.volkskrant.nl/auto-en-fiets/volkswagen-gaat-snel-een-relatief-goedkope-elektrische-stadsauto-in-productie-nemen~ba528cb3/,ja
"Al jaren zat Aleksej Djoemin, de voormalige lijfwacht van president Vladimir Poetin, in de wachtkamer voor een toppositie in Moskou. Nu is zijn tijd gekomen. Dinsdag benoemde Poetin de net vertrokken gouverneur van de regio Toela tot secretaris van de invloedrijke staatsraad.",1,https://www.volkskrant.nl/buitenland/de-man-die-poetin-altijd-kon-vertrouwen-lijkt-hem-nu-ook-op-te-mogen-volgen-wie-is-aleksej-djoemin~b8a39ce2/,ja
"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk. Zijn koninklijk konterfeitsel is vanaf vandaag te vinden op nieuwe Britse bankbiljetten.",1,https://www.volkskrant.nl/buitenland/goed-nieuws-voor-verzamelaars-en-valsemunters-charles-iii-staat-eindelijk-op-britse-bankbiljetten~b51be123/,ja
In Maastricht zijn drie studenten al zeven dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met Israël te verbreken. Hongerstaker Alex verloor al 6 kilo aan gewicht. ‘We zagen geen andere oplossing.’,1,https://www.volkskrant.nl/nieuws-achtergrond/studenten-in-maastricht-in-hongerstaking-vanwege-oorlog-in-gaza-een-wanhopige-vorm-van-protest-maar-het-moet~b8f8e09b/,ja
"Dat justitie Wim van Dijk al aanhield, afluisterde en zijn huis binnenviel, zag de psycholoog niet als reden om te stoppen met wat hij ‘burgerlijke ongehoorzaamheid’ beschouwt: een laatstewilmiddel verstrekken aan mensen die zelf de regie willen houden over hun levenseinde.",1,https://www.volkskrant.nl/binnenland/verdachte-wim-van-dijk-ging-door-met-verstrekken-van-middel-x-recht-onder-de-neus-van-justitie~b33518ca/,ja
De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,1,https://www.volkskrant.nl/binnenland/historicus-maarten-van-rossem-doet-examen-geschiedenis-dit-examen-geeft-een-inkijkje-in-een-wereld-van-volstrekte-dwazen~b2dcd556/,ja
"De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu de gemeente Utrecht de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers. ‘Wij hebben een maatschappelijke functie.’",1,https://www.volkskrant.nl/binnenland/sluiting-dreigt-voor-verkeerstuin-utrecht-juist-de-mensen-uit-deze-buurt-hebben-zo-veel-baat-bij-onze-tuin~bc11a057/,ja
Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en smaad. Aanleiding zijn berichten op X waarin ze zwarte mannen uitmaakt voor ‘negroïde primaten’ en iemand onterecht beschuldigt van pedoseskualiteit.,1,https://www.volkskrant.nl/nieuws-achtergrond/om-vervolgt-raisa-blommestijn-voor-groepsbelediging-en-smaad~b4b2f59f/,ja
"Het rioolwater van huishoudens en bedrijven is een complexe cocktail van medicijnresten, cosmetische producten en chemische stoffen. Zuiveringsinstallaties krijgen het moeilijk weer schoon. Daarom moet het systeem op de schop, vindt de Europese Unie.",1,https://www.volkskrant.nl/binnenland/het-rioolwater-zit-vol-medicijnresten-en-cosmetica-dat-moet-schoner-vindt-de-eu~b2b012b0/,ja
De politie heeft vorig jaar een recordaantal drugslabs ontmanteld in Nederland. Met name het aantal productielocaties voor synthetische drugs steeg fors. Volgens de politie valt dit te verklaren door de wereldwijd toegenomen vraag naar drugs.,1,https://www.volkskrant.nl/binnenland/nog-nooit-zo-veel-drugslabs-in-nederland-ontmanteld-als-in-2023~b38acb48/,ja
Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,1,https://www.volkskrant.nl/sport/crowdfundingsactie-levert-vitesse-bijna-2-miljoen-op-seizoenskaarten-ondanks-onzekerheid-licentie-in-de-verkoop~b4d84361/,nee
"De aankondiging van een kabinet met de PVV verdeelt de toch al gesegregeerde Vrijheidswijk in Leeuwarden nog verder. Echt samenleven is er amper bij in de wijk, die in veel opzichten Nederland in het klein representeert.",1,https://www.volkskrant.nl/binnenland/in-de-vrijheidswijk-worden-de-scheidslijnen-alleen-maar-dieper-een-halfjaar-geef-ik-dat-nieuwe-kabinet~b1bed710/,ja
"De Universiteit Leiden stelt een ethische commissie aan die de banden met Israëlische universiteiten moet beoordelen, na onderhandelingen met demonstrerende studenten. Toch ontstonden er vrijdag opnieuw protesten en weer gaat de universiteit in gesprek.",1,https://www.volkskrant.nl/nieuws-achtergrond/universiteit-leiden-bekijkt-banden-met-israel-en-gaat-weer-in-gesprek-met-demonstranten-die-dat-niet-genoeg-vinden~bec33578/,ja
"Vitesse-wijk Geitenkamp kan leven met de degradatie van haar club, maar moet niet denken aan een Arnhem zonder Vitesse. ‘Ik kan mijn tweewekelijkse uitje naar het stadion niet missen.’",1,https://www.volkskrant.nl/binnenland/op-de-bult-in-arnhem-mag-het-zwart-geel-van-vitesse-nooit-verdwijnen~bbde804e/,ja
"Het Openbaar Ministerie heeft slechts één verdachte veroordeeld gekregen in de eerste snelrechtzittingen tegen UvA-betogers. Een 22-jarige pro-Palestinademonstrant krijgt 2 maanden gevangenisstraf, waarvan een maand voorwaardelijk. Het OM had 3",1,https://www.volkskrant.nl/binnenland/eerste-snelrechtzitting-na-uva-protest-pro-palestinabetoger-veroordeeld-tot-2-maanden-cel~bcfb7292/,ja
"Het nieuwe kabinet wil de btw verhogen op kunst en cultuur (theatervoorstellingen, kunst kopen), behalve op bioscoopkaartjes. Dat is een hard gelag, volgens de sector, die de bezuinigingen van 2010 nauwelijks te boven is.",1,https://www.volkskrant.nl/nieuws-achtergrond/met-fors-duurdere-boeken-en-concertkaartjes-maakt-rechts-kabinet-cultuur-pas-echt-elitair~bf5f73a9/,ja
Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren. Met de tentamens voor de deur hopen studenten en docenten ‘rustig’ aan de bak te kunnen.,1,https://www.volkskrant.nl/nieuws-achtergrond/bij-de-heropening-van-de-uva-gebouwen-klinkt-vooral-de-gematigde-stem-ik-wil-rustig-studeren~b90ed484/,ja
"Een lek in ingebouwde beveiligingen van Apple-apparaten laat kinderen bij geblokkeerde websites komen en geeft hackers toegang tot systemen van bedrijven. Onderzoekers, onder wie een Nederlander, meldden de fout al in 2021. Apple greep niet in, totdat een Amerikaanse journalist er deze week over schreef.",1,https://www.volkskrant.nl/tech/apple-negeerde-jarenlang-meldingen-over-vermeende-beveiligingsfout-onethische-nalatigheid~b51228f2/,ja
"Via een uitgekiende desinformatiecampagne probeert Rusland de aankomende Olympische Spelen in Parijs te ondermijnen. Het land, dat zelf is uitgesloten van deelname aan de Spelen, maakte zelfs een nepdocumentaire waarin een AI-Tom Cruise waarschuwt voor aanslagen.",1,https://www.volkskrant.nl/tech/rusland-voert-verspreiding-desinformatie-over-olympische-spelen-op~be1084dd/,ja
De nieuwste AI-hype: apps als Suno of Udio die na een simpele (of complexere) opdracht zomaar een nieuw liedje uitspugen. Maar hoe klinkt die met AI gemaakte muziek? We lieten de app Udio vijf liedjes maken en vroegen drie Nederlandse popartiesten een oordeel te vellen.,1,https://www.volkskrant.nl/kijkverder/v/2024/hoe-klinkt-met-ai-gemaakte-muziek-nu-word-ik-echt-boos-dit-is-gewoon-een-mens~v1085306/,nee
"In de Gadgetdesk bericht de wetenschapsredactie wekelijks over nieuwe apps en technische speeltjes. Deze week de Bigscreen Beyond, ‘s werelds kleinste VR-bril, de beste keuze voor gamers.",1,https://www.volkskrant.nl/beter-leven/de-beste-vr-bril-van-dit-moment-is-ook-de-kleinste~b66c445b/,ja
"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.",1,https://www.volkskrant.nl/buitenland/wereldberoemde-hond-kabosu-bekend-van-memes-en-cryptomunt-dogecoin-overleden~bda1b106/,ja
"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.",1,https://www.volkskrant.nl/tech/nieuwe-ai-zoekdienst-google-doe-lijm-op-je-pizza-en-stop-chloorgas-in-je-wasmachine~bdad946e/,ja
"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een ‘meme-manager’, die moet zorgen dat filmpjes en foto’s die Biden aantrekkelijk maken voor jongeren viraal gaan. ‘Campagnevoeren, vooral onder twintigers, draait om het hebben van de populairste memes.’",1,https://www.volkskrant.nl/tech/biden-zoekt-naar-een-meme-manager-om-zijn-imago-wat-cooler-te-maken-voor-de-jonge-kiezer~bdcaa1ad/,ja
"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.",1,https://www.volkskrant.nl/nieuws-achtergrond/chatgpt-schrapt-ai-stem-die-lijkt-op-scarlett-johansson-de-actrice-achter-de-robotstem-in-her~be1bccc6/,ja
"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om ’s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.",1,https://www.volkskrant.nl/tech/hermen-hulst-de-nieuwe-nederlandse-baas-van-playstation-was-altijd-een-golden-boy~b2732279/,ja
