,text,text_count,link,paywall
37,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zo’n 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.",1,https://www.volkskrant.nl/sport/djokovic-tot-3-06-uur-op-de-baan-om-musetti-te-verslaan-in-de-nacht-winnen-heeft-ook-een-zekere-schoonheid~be3f7211/,ja
38,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een ‘meme-manager’, die moet zorgen dat filmpjes en foto’s die Biden aantrekkelijk maken voor jongeren viraal gaan.",1,https://www.volkskrant.nl/buitenland/de-man-die-poetin-altijd-kon-vertrouwen-lijkt-hem-nu-ook-op-te-mogen-volgen-wie-is-aleksej-djoemin~b8a39ce2/,ja
39,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.",1,https://www.volkskrant.nl/tech/brussel-treedt-op-tegen-facebook-uit-angst-voor-manipulatie-verkiezingen~b6adaf3b/,ja
40,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.",1,https://www.volkskrant.nl/sport/tennisser-griekspoor-en-zijn-coach-vliegen-van-vader-zoon-relatie-naar-broederschap~baac4b1e/,ja
41,"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.",1,https://www.volkskrant.nl/economie/grootschalige-oplichting-noopt-bunq-tot-maatregelen-de-onlinebank-schroeft-zijn-beveiliging-op~bc417d74/,ja
43,"Sinds Raemon Sluiter de Oekraïense Elina Svitolina coacht, heeft zijn baan een andere betekenis. ‘Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.’",1,https://www.volkskrant.nl/nieuws-achtergrond/met-fors-duurdere-boeken-en-concertkaartjes-maakt-rechts-kabinet-cultuur-pas-echt-elitair~bf5f73a9/,ja
44,"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The New York Times donderdag.",1,https://www.volkskrant.nl/tech/opmars-nvidia-niet-te-stuiten-chipmaker-is-nu-3-biljoen-dollar-waard-meer-dan-apple~bc9939ef/,ja
45,"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.",1,https://www.volkskrant.nl/tech/rusland-voert-verspreiding-desinformatie-over-olympische-spelen-op~be1084dd/,ja
53,"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.",1,https://www.volkskrant.nl/tech/microsofts-nieuwe-ai-baas-ziet-de-enorme-kansen-en-het-grote-risico-van-kunstmatige-intelligentie~bcc97bffe/,ja
56,Onder de Nederlandse bevolking is weinig steun voor Israëls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Israëlische bombardementen in Gaza nodig zijn om Hamas uit te schakelen.,1,https://www.volkskrant.nl/sport/kopstukken-in-de-lappenmand-tennistoernooi-van-roland-garros-begint-zonder-favoriet~bf830fc9/,ja
57,In duizenden boeken over drugshandelaar Janus van Wesenbeeck moeten foto’s worden zwartgemaakt. De afgelopen jaren kwam Van Wesenbeeck onder de aandacht vanwege de Netflix-hitserie Undercover.,1,https://www.volkskrant.nl/sport/shona-shukrula-is-er-bijna-als-eerste-vrouwelijke-scheidsrechter-in-het-betaald-mannenvoetbal~b9cf202b/,ja
59,Ook in het Caribische deel van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,1,https://www.volkskrant.nl/binnenland/demonstrant-die-monitoren-sloopte-bij-uva-protest-moet-maand-de-cel-in~b9809ba5/,ja
61,"De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.",1,https://www.volkskrant.nl/binnenland/eerste-snelrechtzitting-na-uva-protest-pro-palestinabetoger-veroordeeld-tot-2-maanden-cel~bcfb7292/,ja
62,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,1,https://www.volkskrant.nl/nieuws-achtergrond/keert-met-de-nieuwe-bestuursvoorzitter-edith-hooge-de-rust-op-de-uva-terug~bde0d8ea/,ja
65,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,1,https://www.volkskrant.nl/binnenland/surfen-in-een-rotterdamse-gracht-je-pakt-hier-meer-golven-in-een-uur-dan-in-een-goede-dag-op-de-noordzee~bed359db/,ja
66,"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.",1,https://www.volkskrant.nl/binnenland/van-poging-tot-doodslag-verdachte-pleegouders-uit-vlaardingen-blijven-zeker-twee-weken-vastzitten~b0983559/,ja
68,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatiënten.,1,https://www.volkskrant.nl/binnenland/in-de-vrijheidswijk-worden-de-scheidslijnen-alleen-maar-dieper-een-halfjaar-geef-ik-dat-nieuwe-kabinet~b1bed710/,ja
76,"Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.",1,https://www.volkskrant.nl/nieuws-achtergrond/einde-aan-de-panelenhonger-heeft-zonne-energie-nog-toekomst-in-nederland~be71a92d/,ja
77,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",1,https://www.volkskrant.nl/economie/vakbond-samsung-electronics-dreigt-met-staking-iets-wat-de-techreus-nog-nooit-heeft-meegemaakt~b4fd520b/,ja
78,"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.",1,https://www.volkskrant.nl/buitenland/wereldberoemde-hond-kabosu-bekend-van-memes-en-cryptomunt-dogecoin-overleden~bda1b106/,ja
82,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K.,1,https://www.volkskrant.nl/binnenland/ministerie-eist-aanpassing-van-methode-laurentien-voor-toeslagenouders-voor-krijgen-groen-licht~b76aa1bf/,ja
84,Daan en het ongelijk van de rommelmarktheks ‘Uren samen spelen is verruild voor me-time op eigen kamers’. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,1,https://www.volkskrant.nl/economie/europeanen-gaan-lichter-door-het-leven-als-de-ecb-de-rente-verlaagt-maar-is-het-ook-verstandig~bbcb902c/,ja
87,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,1,https://www.volkskrant.nl/tech/uittocht-van-gewetensvolle-leiders-bij-openai-daags-na-aankondiging-komst-menselijke-superchatbot~b391bac1/,ja
88,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten. Hoe deed de Commissie het?,1,https://www.volkskrant.nl/binnenland/nederlandse-bevolking-niet-op-een-lijn-met-tweede-kamer-over-steun-aan-israel~b25de302/,ja
89,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. „Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.”,1,https://www.volkskrant.nl/films/nederlands-film-festival-dreigt-gemeentelijke-sub-sidie-te-verliezen-orga-nisa-tie-is-stom-verbaasd~b561be04/,ja
92,"Een jong meisje werd door drie jongens meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.",1,https://www.volkskrant.nl/tech/biden-zoekt-naar-een-meme-manager-om-zijn-imago-wat-cooler-te-maken-voor-de-jonge-kiezer~bdcaa1ad/,ja
94,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater én het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.",1,https://www.volkskrant.nl/economie/nederland-in-actie-tegen-oneerlijke-concurrentie-door-geoblocking-hoe-gaat-dat-in-zijn-werk~b9ce0ae3/,ja
95,"Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones. Hij bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn lasterlijke uitlatingen over het bloedbad.",1,https://www.volkskrant.nl/binnenland/waterbedrijf-waternet-moet-na-jaren-kwakkelen-worden-omgevormd-te-veel-kapiteins-op-een-schip~babd5e87/,ja
99,"Nog nooit kregen zo weinig baby’s borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",1,https://www.volkskrant.nl/tech/nieuwe-ai-zoekdienst-google-doe-lijm-op-je-pizza-en-stop-chloorgas-in-je-wasmachine~bdad946e/,ja
101,Amsterdamse huisartsen leggen patiënten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,1,https://www.volkskrant.nl/nieuws-achtergrond/chatgpt-schrapt-ai-stem-die-lijkt-op-scarlett-johansson-de-actrice-achter-de-robotstem-in-her~be1bccc6/,ja
102,"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen.",1,https://www.volkskrant.nl/binnenland/vrouwen-doen-het-vaak-beter-dan-mannen-ze-zijn-veel-intelligenter-in-alles~b837922a/,ja
107,"Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered uit levensgevaarlijke situaties, aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn verwoest of onbereikbaar. De autoriteiten hebben een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer noodweer wordt verwacht.",1,https://www.volkskrant.nl/binnenland/waar-klimaat-en-natuur-botsen-tennet-draagt-onvoldoende-zorg-voor-flora-en-fauna-bij-uitbreiding-stroomnet~b4974131/,ja
109,"China plant een golf aan nieuwe ruimtemissies naar planetoïden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lasso’s of toch weer een harpoen?",1,https://www.volkskrant.nl/sport/voor-ondernemer-michele-kang-is-elke-misstand-in-het-vrouwenvoetbal-een-kans~b7bd726f/,ja
112,"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten van La Place blijven te koop in de supermarkt.",1,https://www.volkskrant.nl/sport/real-madrid-meldt-komst-transfervrije-mbappe-voor-vijf-jaar~b077c295/,ja
120,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatiënten.,1,https://www.volkskrant.nl/sport/crowdfundingsactie-levert-vitesse-bijna-2-miljoen-op-seizoenskaarten-ondanks-onzekerheid-licentie-in-de-verkoop~b4d84361/,nee
126,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,1,https://www.volkskrant.nl/binnenland/ook-zonder-spreidingswet-zoekt-nijkerk-door-naar-een-plek-voor-een-azc-belooft-de-burgemeester~bd30d952/,ja
139,"Vattenfall verwacht de komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het plan was. Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit onzekerheid over de markt en het beleid van de overheid.",1,https://www.volkskrant.nl/columns-van-de-dag/dubbele-seksuele-moraal-is-achterhaald-laat-vrouwen-ook-kinderen-hebben-bij-verschillende-mensen~bfd3f9d7/,ja
147,De totale waarde van de export van ‘Made in Holland’-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022.,1,https://www.volkskrant.nl/buitenland/senaat-vs-stemt-in-met-ban-op-tiktok-als-de-chinese-eigenaar-de-app-niet-verkoopt~bb09fb92/,ja
148,Amsterdamse huisartsen leggen patiënten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,1,https://www.volkskrant.nl/binnenland/heleen-kibbelaar-doet-examen-natuur-en-scheikunde-jongeren-weten-niet-altijd-wat-je-met-scheikunde-kunt-doen~b35370e3/,ja
149,"De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een zegje, iedereen een taak. En vervolgens loopt alles altijd anders.",1,https://www.volkskrant.nl/economie/hackers-stellen-gegevens-van-560-miljoen-klanten-van-ticketmaster-te-hebben-gestolen~b88d4c9e/,ja
157,Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,1,https://www.volkskrant.nl/beter-leven/de-beste-vr-bril-van-dit-moment-is-ook-de-kleinste~b66c445b/,ja
159,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",1,https://www.volkskrant.nl/sport/psycholoog-annemieke-griffin-zijerveld-begeleidt-ook-denzel-dumfries-de-kunst-is-om-met-druk-te-leren-omgaan~bf9f5d99/,ja
162,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop.",1,https://www.volkskrant.nl/nieuws-achtergrond/op-de-schietbaan-moest-ik-stoppen-de-tranen-liepen-over-m-n-wangen~bc4d3e16/,ja
163,"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.",1,https://www.volkskrant.nl/nieuws-achtergrond/ingestorte-parkeergarage-nieuwegein-is-geen-uitzondering-maar-past-in-een-patroon~b4940b75/,ja
164,"Bijna een op de zeven Nederlandse patiënten is aangewezen op geïmporteerde medicijnen, omdat er in Nederland een tekort aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.",1,https://www.volkskrant.nl/economie/vijf-jaar-stikstofcrisis-heeft-boeren-en-de-overheid-uit-elkaar-gedreven~bb7cea54/,ja
169,"Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse tennisser beter kent dan zijn coach Kristof Vliegen. Ze zijn ‘heel, heel’ close, misschien af en toe zelfs iets te close.",1,https://www.volkskrant.nl/binnenland/sluiting-dreigt-voor-verkeerstuin-utrecht-juist-de-mensen-uit-deze-buurt-hebben-zo-veel-baat-bij-onze-tuin~bc11a057/,ja
170,"Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen in de kolkende modderstroom, evenals twee van de tien scholen waar de kleine Amersfoortse stichting Mathare Girl Power al jaren hulp biedt.",1,https://www.volkskrant.nl/sport/1974-1988-2024-alles-kan-op-een-groot-voetbaltoernooi-zeker-in-duitsland~bdb80ccd/,ja
173,"De helft van de gepakte online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.",1,https://www.volkskrant.nl/buitenland/progressieve-jongeren-zien-biden-niet-meer-zitten-ik-zie-geen-verschil-met-trump~bcd65e0d/,ja
174,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel ‘mogelijk onomkeerbare’ schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.",1,https://www.volkskrant.nl/sport/lieke-martens-hoeft-alleen-nog-maar-trots-te-zijn-ze-hoeft-niet-meer-zelf-te-sleuren~b9637f07/,ja
177,"Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen af die arbeidsmigranten beter moeten beschermen. „De cowboys moeten zich netter gedragen.”",1,https://www.volkskrant.nl/binnenland/op-naaktslakkenjacht-in-een-volkstuin-morgenochtend-zijn-jullie-een-lekker-ontbijtje-voor-de-eendjes~bd8ac8e5/,ja
181,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,1,https://www.volkskrant.nl/buitenland/centraal-en-oost-europa-hebben-een-grote-stem-in-de-europese-verkiezingen~bd2cf8db/,ja
188,"De nieuwe bestuursvoorzitter van de Universiteit van Amsterdam, Edith Hooge, staat bekend om haar inhoudelijke kennis. Een ingetogen academicus, die aantreedt in een tijd van pro-Palestijnse studentenprotesten. Is zij de daadkrachtige verbinder waarnaar de universiteit en studenten op zoek zijn?",1,https://www.volkskrant.nl/sport/denzel-dumfries-rechtsachter-van-oranje-heeft-leren-genieten-van-het-moment~b74989fd/,ja
189,"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",1,https://www.volkskrant.nl/binnenland/hij-vereeuwigde-de-traan-van-maxima-regisseur-rudolf-spoor-overleden~b9b3ade6/,ja
190,"Jongeren missen cruciale hulp omdat functionarissen zonder expertise louter naar kosten kijken, zegt Marie-Lies van Steenderen.",1,https://www.volkskrant.nl/nieuws-achtergrond/bij-de-heropening-van-de-uva-gebouwen-klinkt-vooral-de-gematigde-stem-ik-wil-rustig-studeren~b90ed484/,ja
195,Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat.,1,https://www.volkskrant.nl/films/nederlands-film-festival-dreigt-gemeentelijke-sub-sidie-te-verliezen-orga-nisa-tie-is-stom-verbaasd~b561be04/,ja
198,"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.",1,https://www.volkskrant.nl/binnenland/het-examen-spaans-is-een-kakofonietje-sport-muziek-mode~b578fe02/,ja
200,"De ‘volgverkeerslichten’ kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.",1,https://www.volkskrant.nl/cultuur-media/acht-politiek-tekenaars-nemen-afscheid-van-mark-rutte-de-man-die-ze-13-jaar-lang-portretteerden~bc0b34f0/,ja
202,De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Israëlische universiteiten niet te willen verbreken.,1,https://www.volkskrant.nl/binnenland/hopen-op-een-wonder-op-de-bijeenkomst-van-gebedsgenezer-tom-de-wal-hoeveel-mensen-zijn-hier-gekomen-met-kanker-in-hun-lichaam~b3ec63ed/,ja
208,"Honderden pagina’s aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.",1,https://www.volkskrant.nl/tech/apple-negeerde-jarenlang-meldingen-over-vermeende-beveiligingsfout-onethische-nalatigheid~b51228f2/,ja
212,Duitsland Voor de vierde keer dit jaar bezocht de Duitse kanselier Olaf Scholz een overstromingsgebied. De verwoestende overstromingen in Beieren en Baden-Württemberg roepen bij sommigen de vraag op of Duitsland te passief reageert op dergelijke rampen.,1,https://www.volkskrant.nl/muziek/guus-meeuwis-van-brons-en-op-ware-jongetjesgrootte-op-de-stoep-van-het-philips-stadion~bc593fa9/,ja
213,Ionica Smeets beantwoordt lezersvragen met wiskunde. Deze keer: valt te voorspellen hoe lang je nog leeft als je zes jaar geleden de diagnose uitgezaaide prostaatkanker hebt gekregen?,1,https://www.volkskrant.nl/tech/hermen-hulst-de-nieuwe-nederlandse-baas-van-playstation-was-altijd-een-golden-boy~b2732279/,ja
215,Nergens in Nederland komt zoveel huiselijk geweld voor als in Rotterdam. Wie zijn de verdachten? Deze site keek mee in de rechtbank en sprak een rechter die al honderden gewelddadige mannen in de ogen keek.,1,https://www.volkskrant.nl/kijkverder/v/2024/hoe-klinkt-met-ai-gemaakte-muziek-nu-word-ik-echt-boos-dit-is-gewoon-een-mens~v1085306/,nee
216,"Stoelen, banken, pallets, fietsen – de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.",1,https://www.volkskrant.nl/buitenland/tachtig-jaar-na-d-day-rijst-de-ongemakkelijke-vraag-of-we-nog-opgewassen-zijn-tegen-externe-agressors~b6925c22/,ja
219,"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder.",1,https://www.volkskrant.nl/buitenland/weer-politici-van-radicaal-rechtse-afd-belaagd-in-duitsland-op-vooravond-europese-verkiezingen~bb192619/,ja
224,Anne-Marije Buckens heeft ruim tien jaar een bedrijf waarmee ze 50-plussers aan werk helpt. Deze week over generatiemanagement: een goede samenwerking tussen verschillende generaties op de werkvloer,1,https://www.volkskrant.nl/nieuws-achtergrond/toeslagenouders-horen-vrijdag-of-dure-methode-laurentien-mag-doorgaan-wat-ging-vooraf~bab66991/,ja
227,"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur. Ook wijst het bedrijf op hogere kosten voor materialen, energie en lonen.",1,https://www.volkskrant.nl/economie/bij-kmwe-in-eindhoven-beeldhouwen-robotarmen-onderdelen-voor-de-chipmachines-van-asml~b77b70a6/,ja
230,"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro d’Italia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.",1,https://www.volkskrant.nl/buitenland/nog-steeds-geen-einde-aan-koreaanse-ballonnenoorlog-weer-ballonnen-met-afval-naar-zuid-korea-gestuurd~b5554fa7/,ja
