Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"De Achterpagina bezoekt bijzondere kleedkamers.  Vandaag het mooiste voetbalstadion van Nederland, De Kuip in Rotterdam, thuishaven van Feyenoord","De Achterpagina bezoekt bijzondere kleedkamers. Vandaag het mooiste voetbalstadion van Nederland, <extra_id_0> thuishaven van Feyenoord","['De Kuip in Rotterdam,']",4,20.0,1
Van koffie tot herone Screenshot '100 Years Of Drugs In America: From Coffee To Heroin' Van koffie tot herone: in drie minuten zet dit filmpje de verslavingen van Amerikanen in de afgelopen 100 jaar op een rij.  Het begint braaf in de Verenigde Staten: in 1912 klaagt de Amerikaanse overheid Coca Cola aan voor het toevoegen van cafene aan hun dranken,Van koffie <extra_id_0> '100 Years Of Drugs In America: From Coffee To Heroin' Van koffie tot herone: in drie minuten zet dit filmpje de verslavingen van Amerikanen <extra_id_1> 100 jaar op een rij. Het begint braaf in de Verenigde Staten: <extra_id_2> de Amerikaanse <extra_id_3> aan voor het toevoegen van cafene aan hun dranken,"['tot herone Screenshot', 'in de afgelopen', 'in 1912 klaagt', 'overheid Coca Cola']",12,20.0,1
"Identiteit Laat biologie niet je identiteit bepalen, schrijft Sophie Rutenfrans.  Immers, je cyclus bepaalt niet wie je bent","Identiteit Laat biologie <extra_id_0> schrijft Sophie Rutenfrans. Immers, je cyclus bepaalt niet wie je bent","['niet je identiteit bepalen,']",4,20.0,1
"Een paar weken geleden, op n van de eerste zomerdagen, maakten mijn dochter en ik een tochtje door de stad op een waterfiets.  Vertrekkend vanaf het waterfietsstation tegenover het Amricain, passeerden wij de duiven die onder de brug bij de Leidsegracht zaten te broeden","Een paar weken geleden, op n van de eerste zomerdagen, maakten mijn dochter en ik een tochtje <extra_id_0> op een waterfiets. Vertrekkend vanaf het waterfietsstation tegenover <extra_id_1> wij de duiven <extra_id_2> brug bij de Leidsegracht zaten te broeden","['door de stad', 'het Amricain, passeerden', 'die onder de']",9,20.0,1
KPN laat Duitse markt schieten KPN verdient miljarden met de verkoop van het Duitse dochterbedrijf E-Plus.  De koper Telefnica moet de strijd nu aangaan met grote Duitse concurrenten,<extra_id_0> markt schieten KPN verdient miljarden met de verkoop van het Duitse dochterbedrijf E-Plus. De koper Telefnica moet de strijd nu aangaan met <extra_id_1>,"['KPN laat Duitse', 'grote Duitse concurrenten']",6,20.0,1
Opnieuw strijd om Eksit  al is de poptempel al 34 jaar dicht Over het fameuze Rotterdamse jongerencentrum (1970-1981) is een historiografische controverse ontbrand door het boek Eksit van journalist Kees Vermeer.  De Sex Pistols op 14 december 1977 tijdens een historisch en volledig uitverkocht optreden in Eksit,Opnieuw strijd om Eksit al is de poptempel al <extra_id_0> Over het fameuze Rotterdamse jongerencentrum (1970-1981) is een historiografische controverse ontbrand door het boek Eksit van journalist Kees Vermeer. De Sex Pistols op 14 <extra_id_1> een historisch en volledig uitverkocht <extra_id_2>,"['34 jaar dicht', 'december 1977 tijdens', 'optreden in Eksit']",9,20.0,1
Aidsvoorlichting voor vrachtwagenchauffeurs; Verhalenbundel van allochtone schrijvers Het land in mij.  Nieuwe verhalen van jonge schrijvers op de grens van twee werelden,Aidsvoorlichting voor vrachtwagenchauffeurs; Verhalenbundel van allochtone schrijvers Het land in mij. Nieuwe verhalen van <extra_id_0> grens van twee werelden,['jonge schrijvers op de'],4,20.0,1
"Een paar dagen nadat de dappere Amerikanen Spencer Stone, Anthony Sadler en Alek Skarlatos, en de Brit Chris Norman in de Thalys naar Parijs een zwaar bewapende terreurboef hadden bedwongen, verschenen er op de televisie beelden van zon trein die op het Centraal Station op het punt stond te vertrekken.  Worden de passagiers daar nu ook elektronisch bekeken, jasje uittrekken, broekriem afdoen, poortje door, laptop openen, enz","Een paar dagen nadat de dappere Amerikanen Spencer Stone, Anthony Sadler en Alek Skarlatos, <extra_id_0> Chris Norman in de Thalys naar Parijs een zwaar bewapende terreurboef hadden bedwongen, verschenen er op de televisie beelden <extra_id_1> die op het Centraal Station op het <extra_id_2> Worden de passagiers daar nu ook elektronisch bekeken, jasje <extra_id_3> poortje door, laptop openen, enz","['en de Brit', 'van zon trein', 'punt stond te vertrekken.', 'uittrekken, broekriem afdoen,']",13,20.0,1
Zware gevechten PKK en Turkse leger in N-Irak Rebellen van de Koerdische Arbeiderspartij PKK en het Turkse leger hebben afgelopen weekeinde zware gevechten geleverd in Noord-Irak.  De PKK zegt zaterdag een Turkse gevechtshelikopter te hebben neergeschoten bij de Iraaks-Turkse grens,Zware gevechten <extra_id_0> Turkse leger in N-Irak Rebellen van de Koerdische Arbeiderspartij PKK en <extra_id_1> hebben afgelopen weekeinde zware gevechten geleverd in Noord-Irak. De PKK zegt zaterdag een Turkse <extra_id_2> neergeschoten bij de Iraaks-Turkse grens,"['PKK en', 'het Turkse leger', 'gevechtshelikopter te hebben']",8,20.0,1
"Chiracs economisch beleid loopt steeds verder vast PARIJS, 5 NOV.  De Franse president Chirac hoorde gisteren aan de Rivira welwillend het pleidooi van de Spaanse premier Aznar aan om mee te kunnen doen met de eerste ploeg landen die in 1999 de Economische en Monetaire Unie binnengaat","Chiracs economisch beleid loopt steeds verder vast PARIJS, 5 NOV. De Franse president Chirac hoorde gisteren aan de Rivira welwillend <extra_id_0> de Spaanse premier Aznar aan <extra_id_1> kunnen doen met de eerste ploeg landen die in 1999 <extra_id_2> Monetaire Unie binnengaat","['het pleidooi van', 'om mee te', 'de Economische en']",9,20.0,1
"Oranje kiest voor aanval tegen Denen Bondscoach Frank Rijkaard brengt vanavond in de oefeninterland tegen Denemarken een zeer offensief elftal in het veld.  In de spits keert Nederlands duurste voetballer aller tijden, Jerrel Hasselbaink, terug",Oranje kiest voor aanval tegen Denen Bondscoach Frank Rijkaard brengt vanavond in de oefeninterland tegen Denemarken een zeer offensief elftal in het veld. In de <extra_id_0> duurste voetballer aller <extra_id_1>,"['spits keert Nederlands', 'tijden, Jerrel Hasselbaink, terug']",7,20.0,1
"Stayer De Jong toont vormbehoud tijdens gedevalueerde strijd GRONINGEN, 12 FEBR.  Rintje Ritsma, Gianni Romme en Bob de Jong zijn afgelopen weekeinde in Groningen op de NK afstanden kampioen op respectievelijk de 1","Stayer De Jong toont <extra_id_0> strijd GRONINGEN, 12 <extra_id_1> Romme en Bob de Jong zijn afgelopen weekeinde in Groningen op de NK afstanden kampioen op respectievelijk de 1","['vormbehoud tijdens gedevalueerde', 'FEBR. Rintje Ritsma, Gianni']",7,20.0,1
Zomaar een nieuwsbericht van deze maand: Hillary Clinton bleek een priv-adres te hebben gebruikt voor e-mails over onder andere de aanval op de Amerikaanse ambassade in Benghazi in 2011.  Een commissie eiste de openbaarmaking van die mails,Zomaar een nieuwsbericht van deze maand: Hillary Clinton <extra_id_0> hebben gebruikt voor e-mails over onder andere de aanval op de Amerikaanse ambassade in <extra_id_1> Een commissie eiste de openbaarmaking van die mails,"['bleek een priv-adres te', 'Benghazi in 2011.']",7,20.0,1
"Lener van laatste instantie zoekt nieuwe rol Het Internationaal Monetair Fonds heeft een nieuwe vijand: marginalisering.  In de sterk veranderde wereldeconomie moet het IMF op zoek naar een nieuwe rol, nu minder landen een beroep doen op het fonds",Lener van laatste instantie zoekt nieuwe <extra_id_0> Monetair Fonds heeft een nieuwe vijand: marginalisering. In de sterk veranderde wereldeconomie moet <extra_id_1> op zoek naar een nieuwe <extra_id_2> landen een beroep doen op het fonds,"['rol Het Internationaal', 'het IMF', 'rol, nu minder']",8,20.0,1
"Kerry: wel steun VS aan Irak, maar geen troepen De Amerikaanse minister van Buitenlandse Zaken John Kerry spreekt met de pers na een ontmoeting met de Palestijnse president Mahmoud Abbas Foto AP/ Brendan Smialowski De Verenigde Staten zullen Irak steunen in zijn gevecht tegen de militanten gelieerd aan Al-Qaeda die momenteel de macht hebben gegrepen in steden in het westen van het land, maar zullen geen troepen sturen.  Het is hun gevecht, zei de Amerikaanse minister van Buitenlandse Zaken John Kerry vanochtend in reactie op de gebeurtenissen, meldt persbureau AP","Kerry: wel steun VS aan Irak, maar geen troepen De Amerikaanse minister van Buitenlandse Zaken John Kerry spreekt met de pers na een ontmoeting met de Palestijnse president Mahmoud <extra_id_0> Brendan Smialowski De Verenigde Staten zullen Irak steunen in zijn gevecht tegen de militanten gelieerd aan Al-Qaeda die momenteel de macht hebben <extra_id_1> in het westen <extra_id_2> maar zullen <extra_id_3> Het is hun gevecht, zei de Amerikaanse minister van Buitenlandse <extra_id_4> vanochtend in reactie <extra_id_5> meldt persbureau AP","['Abbas Foto AP/', 'gegrepen in steden', 'van het land,', 'geen troepen sturen.', 'Zaken John Kerry', 'op de gebeurtenissen,']",18,20.0,1
"Zuid-Korea beschuldigt noorden van moorden SEOUL, 9 OKT.  Het Zuidkoreaanse ministerie van Defensie heeft Noord-Korea beschuldigd verantwoordelijk te zijn voor de dood van drie mensen in een oostelijk berggebied in het land","Zuid-Korea beschuldigt noorden van moorden SEOUL, 9 OKT. Het Zuidkoreaanse ministerie van Defensie heeft Noord-Korea <extra_id_0> zijn <extra_id_1> van drie mensen in een oostelijk berggebied in het land","['beschuldigd verantwoordelijk te', 'voor de dood']",6,20.0,1
"Vroeger werd gedacht dat onze hersenen vooral rijpen voor de geboorte en in de eerste levensmaanden.  Maar niets is minder waar, zegt ontwikkelingspsycholoog dr","Vroeger werd gedacht dat onze hersenen vooral <extra_id_0> geboorte en in de eerste levensmaanden. Maar niets is minder waar, zegt <extra_id_1>","['rijpen voor de', 'ontwikkelingspsycholoog dr']",5,20.0,1
Britse luchtmachtpiloot overlijdt na crash bij vliegshow Hulpverleningsauto's waren vanmiddag op weg naar de plek van de crash bij Bournemouth.  Foto AP ,Britse luchtmachtpiloot overlijdt na crash bij vliegshow Hulpverleningsauto's waren vanmiddag op weg naar de plek van de crash <extra_id_0>,['bij Bournemouth. Foto AP'],4,20.0,1
"Socialer kabinet, maar niet radicaal Het nieuwe kabinet wil veel gaan verspijkeren in de staatshuishouding.  Met veel aandacht voor oude wijken, zorg en onderwijs","Socialer kabinet, maar niet <extra_id_0> nieuwe kabinet <extra_id_1> verspijkeren in de staatshuishouding. Met veel aandacht voor oude wijken, zorg en onderwijs","['radicaal Het', 'wil veel gaan']",5,20.0,1
Forum Barcelona voor vrede etcetera Het zomerfestival Forum 2004 in Barcelona moet een cultureel spektakel worden.  Maar stadspromotie en stadsontwikkeling overheersen,Forum Barcelona voor vrede etcetera Het zomerfestival Forum <extra_id_0> een cultureel spektakel worden. Maar stadspromotie en stadsontwikkeling overheersen,['2004 in Barcelona moet'],4,20.0,1
"Schikking is dankbare munitie De Nederlandse justitie heeft haar onderzoek naar Ahold afgesloten.  Het juridische gevecht wordt scherper, de afstand tussen ex-bestuurders en bedrijf groter","Schikking is dankbare munitie De Nederlandse justitie heeft haar onderzoek naar Ahold afgesloten. <extra_id_0> wordt scherper, de afstand tussen <extra_id_1> bedrijf groter","['Het juridische gevecht', 'ex-bestuurders en']",5,20.0,1
"Nu valt het wel mee met de uniformiteit van die sleetse parade.  Het recentste jaarboek is zelfs een kleine revolutie, want voor het eerst is het nieuwe traditionalisme, dat Nederland heeft overspoeld, sterk vertegenwoordigd","Nu valt het wel mee met de uniformiteit van die sleetse parade. Het recentste jaarboek is zelfs een kleine <extra_id_0> het <extra_id_1> traditionalisme, dat Nederland heeft overspoeld, sterk vertegenwoordigd","['revolutie, want voor', 'eerst is het nieuwe']",7,20.0,1
"Verzekeraar ASR wil uitvoeringsinstelling ROTTERDAM, 19 AUG.  De middelgrote verzekeraar ASR (voorheen Stad Rotterdam) is van plan een eigen uitvoeringsinstelling (uvi) voor werknemersverenigingen op te richten",Verzekeraar ASR wil <extra_id_0> AUG. De middelgrote verzekeraar ASR (voorheen Stad Rotterdam) is <extra_id_1> een eigen uitvoeringsinstelling (uvi) voor werknemersverenigingen op te richten,"['uitvoeringsinstelling ROTTERDAM, 19', 'van plan']",5,20.0,1
Internationale waarnemers hebben op een nieuwe locatie uraniumdeeltjes aangetroffen in Iran.  Isral en de VS zeggen al langer dat Teheran zich niet aan de afspraken van het atoomakkoord houdt,Internationale waarnemers hebben op <extra_id_0> uraniumdeeltjes aangetroffen <extra_id_1> en de VS zeggen al langer dat Teheran zich niet aan de afspraken van het atoomakkoord houdt,"['een nieuwe locatie', 'in Iran. Isral']",6,20.0,1
"Uitglijder OM-topman in mediahype Harm Brouwer, de baas van het openbaar ministerie, deed in een tv-interview curieuze uitspraken.  Daar komt hij van terug: Ik ben eerlijk en zeg ronduit: de fout lag bij mij","Uitglijder OM-topman in mediahype Harm Brouwer, de baas van het openbaar ministerie, deed in een tv-interview curieuze uitspraken. Daar komt hij van terug: Ik ben <extra_id_0> de fout <extra_id_1>","['eerlijk en zeg ronduit:', 'lag bij mij']",7,20.0,1
"In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur.  Maar dat het raadsel van het kwaad wordt opgelost, daarvoor hoeft niemand bang te zijn, stelt Arnold Heumakers vast na lezing van sthetik des Bsen","In iedereen schuilt een Lucifer Misschien is de verbeelding van de banaliteit van het kwaad wel de grootste uitdaging van de literatuur. Maar dat het <extra_id_0> kwaad wordt opgelost, daarvoor hoeft <extra_id_1> zijn, stelt Arnold Heumakers vast na <extra_id_2> des Bsen","['raadsel van het', 'niemand bang te', 'lezing van sthetik']",9,20.0,1
`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle drie de netten kunnen worden uitgezonden.  Omroepen hebben dan geen eigen net meer,`Laat eigen net voor publieke omroepen los' Programma's van publieke omroepen moeten voortaan op alle <extra_id_0> kunnen worden uitgezonden. Omroepen hebben dan geen <extra_id_1>,"['drie de netten', 'eigen net meer']",6,20.0,1
In Greendale gebeurt nooit wat Vorig jaar maakte Neil Young een veelgeroemd conceptalbum over het fictieve dorpje Greendale.  De muziek heeft hij nu van film voorzien,In Greendale gebeurt nooit wat Vorig jaar <extra_id_0> een veelgeroemd conceptalbum over het fictieve dorpje Greendale. De <extra_id_1> hij nu van film voorzien,"['maakte Neil Young', 'muziek heeft']",5,20.0,1
"Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen euro betalen aan zijn zakelijke aartsrivaal Carlo De Benedetti.  De rechtbank in Milaan bevestigde daarmee dat de Italiaanse premier in 1991 een rechter heeft omgekocht, om zich Mondadori toe te eigenen, de grootste uitgeverij Itali",Berlusconi moet aartsrivaal betalen De Italiaanse premier Silvio Berlusconi moet een schadevergoeding van 560 miljoen <extra_id_0> zijn zakelijke aartsrivaal Carlo De Benedetti. De rechtbank in Milaan bevestigde daarmee dat de Italiaanse premier in 1991 een <extra_id_1> zich Mondadori toe <extra_id_2> grootste uitgeverij Itali,"['euro betalen aan', 'rechter heeft omgekocht, om', 'te eigenen, de']",10,20.0,1
"Een meerderheid van de burgers in de wereld heeft geen vertrouwen in politieke leiders.  Dit blijkt uit de Gallup-enqute `De stem van het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum","Een meerderheid van de burgers in de wereld heeft geen vertrouwen in <extra_id_0> blijkt uit de <extra_id_1> het volk', die is uitgevoerd in opdracht van het Wereld Economisch Forum","['politieke leiders. Dit', 'Gallup-enqute `De stem van']",7,20.0,1
De olympische lobby kent geen grenzen In Kopenhagen wordt morgen besloten welke stad de Olympische Spelen van 2016 mag organiseren.  Chicago is favoriet,De olympische lobby kent geen grenzen In Kopenhagen wordt morgen <extra_id_0> stad de Olympische Spelen van <extra_id_1> Chicago is favoriet,"['besloten welke', '2016 mag organiseren.']",5,20.0,1
"Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar.  Foto AFP / Karen Bleier De bloedprop die gevonden is bij Hillary Clinton zit tussen haar hersenen en schedel, achter het rechteroor","Clinton had bloedprop achter rechteroor, zal volledig herstellen Clinton in juli van dit jaar. Foto AFP / Karen Bleier De bloedprop die gevonden <extra_id_0> Clinton zit <extra_id_1> schedel, achter het rechteroor","['is bij Hillary', 'tussen haar hersenen en']",7,20.0,1
"Het was een slecht jaar voor de Europese banken, maar gelukkig ook weer niet zo heel slecht.  Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","Het <extra_id_0> jaar voor de <extra_id_1> maar gelukkig ook weer <extra_id_2> slecht. Geen enkele beursgenoteerde bank viel om, hoewel twee Duitse banken, Schmidt Bank en Bankgesellschaft Berlin, op de rand van de afgrond stonden","['was een slecht', 'Europese banken,', 'niet zo heel']",8,20.0,1
"Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) Een politietolk werkte mee aan grote onderzoeken naar Turkse georganiseerde misdaad.  Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","Wat rechercheurs niet lukte, kreeg tolk voor elkaar (Gerectificeerd) Een politietolk werkte <extra_id_0> onderzoeken <extra_id_1> misdaad. Zelfs nadat hij door de AIVD was bestempeld als onbetrouwbaar","['mee aan grote', 'naar Turkse georganiseerde']",6,20.0,1
"Doden door Zweedse band Het gebruik van de Zweedse band (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''","Doden door Zweedse band Het gebruik <extra_id_0> (vastbinden) in de gehandicaptenzorg is ,, beneden de maat''",['van de Zweedse band'],4,20.0,1
"Goed hoor, dat je hardloopt.  Maar je baas wordt gek van de blessures Ziekteverzuim is te makkelijk in Nederland, zo vindt Kamerlid Anoushka Schut-Welkzijn (VVD)","Goed hoor, dat je hardloopt. Maar je baas wordt gek van de blessures Ziekteverzuim is te makkelijk <extra_id_0> vindt <extra_id_1> Schut-Welkzijn (VVD)","['in Nederland, zo', 'Kamerlid Anoushka']",5,20.0,1
Duitsland Binnen een week werden bij de Duitse natuurorganisatie Nabu 20. 000 dode of zieke pimpelmezen geregistreerd,Duitsland Binnen een week <extra_id_0> Duitse natuurorganisatie Nabu 20. 000 dode of zieke pimpelmezen geregistreerd,['werden bij de'],3,20.0,1
"Banken benaderen klanten actief om hypotheek open te breken Om te voorkomen dat klanten weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen.  Dat melden diverse hypotheekverstrekkers desgevraagd","Banken benaderen klanten <extra_id_0> te breken Om te <extra_id_1> weglopen, bieden banken klanten actief aan om de rente op hun hypotheek te verlagen. Dat melden diverse hypotheekverstrekkers desgevraagd","['actief om hypotheek open', 'voorkomen dat klanten']",7,20.0,1
"Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de overheid.  De situatie is zorgelijk, zo stelt de Raad voor Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","Adviesraad kraakt energiebeleid Rijk Het Nederlandse energiebeleid faalt door een gebrek aan visie bij de <extra_id_0> is zorgelijk, zo stelt <extra_id_1> Ruimtelijk, Milieu- en Natuuronderzoek (RMNO)","['overheid. De situatie', 'de Raad voor']",6,20.0,1
"AZ en Ajax verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord.  De Alkmaarse voetbalploeg, tweede in de competitie, wist zoals zo vaak dit seizoen ","<extra_id_0> verkleinen achterstand AZ is dankzij een gemakkelijke overwinning op FC Twente dit weekeinde twee punten ingelopen op lijstaanvoerder PSV, dat gelijkspeelde bij Feyenoord. De Alkmaarse <extra_id_1> in de competitie, wist zoals <extra_id_2> seizoen","['AZ en Ajax', 'voetbalploeg, tweede', 'zo vaak dit']",8,20.0,1
Endemol lijft weer tv-maker in VS in Endemol breidt opnieuw uit in de Verenigde Staten.  Het Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,Endemol lijft <extra_id_0> in VS in Endemol breidt opnieuw uit in de <extra_id_1> Nederlandse mediabedrijf nam gisteren Authentic Entertainment over,"['weer tv-maker', 'Verenigde Staten. Het']",5,20.0,1
"De chaos op de grond zal er niet meteen door verdwijnen, maar al bij al stemt de resolutie tot enig optimisme.  Ze biedt het Iraakse volk de mogelijkheid een staat op te bouwen, vermindert de overheersende invloed van de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich sterker dan voorheen te ontplooien als de vredes- en ordehandhavers die ze behoren te zijn","De chaos op de grond zal er niet meteen door verdwijnen, <extra_id_0> al stemt de resolutie tot enig optimisme. Ze biedt het Iraakse volk de mogelijkheid een staat op te <extra_id_1> overheersende invloed van de Amerikaanse militairen en geeft de internationale troepenmacht de gelegenheid zich <extra_id_2> te ontplooien als de vredes- en ordehandhavers die <extra_id_3>","['maar al bij', 'bouwen, vermindert de', 'sterker dan voorheen', 'ze behoren te zijn']",13,20.0,1
"Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar olympisch is: Kitesurfen is in de toekomst alleen maar belangrijker.  Ik denk zelfs dat het grootste deel van de zeilklassen dan is overgegaan op kites","Alle zeilers met een kite Katja Roose (31), kitesurfster, nummer n van de wereldranglijst course racing, dat over vier jaar olympisch is: Kitesurfen is in de toekomst alleen maar <extra_id_0> zelfs dat <extra_id_1> van de zeilklassen dan is <extra_id_2>","['belangrijker. Ik denk', 'het grootste deel', 'overgegaan op kites']",9,20.0,1
"Soms denk ik nog wel eens aan Joop Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet van Amsterdam.  Het was een leuke, dwarse man, wars van elke politieke correctheid, die dan ook, geheel tegen de tijdgeest in, op een dag besloot op de Boerenpartij te gaan stemmen","Soms denk ik nog wel <extra_id_0> Waasdorp en de tijd dat hij regelmatig caf Scheltema bezocht, toen het nog een journalistencaf was en de Nieuwezijds Voorburgwal de Fleetstreet van <extra_id_1> een leuke, dwarse man, wars van <extra_id_2> die dan ook, geheel tegen de tijdgeest in, op een dag besloot <extra_id_3> te gaan stemmen","['eens aan Joop', 'Amsterdam. Het was', 'elke politieke correctheid,', 'op de Boerenpartij']",12,20.0,1
Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving.  Zo wil het nieuwe regeerakkoord het tenminste,Taboe <extra_id_0> nu investeren in een interculturele samenleving. Zo wil het nieuwe regeerakkoord het tenminste,['op discriminatie MINDERHEDENBELEID heet'],4,20.0,1
Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort.  Nu worden de twee aan Rwanda overgedragen,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort. Nu worden de <extra_id_0>,['twee aan Rwanda overgedragen'],4,20.0,1
"Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als n van de pijlers.  In werkelijkheid is ",Duurzaamheid KLM adverteert veel <extra_id_0> met het gebruik van biobrandstof als n van de pijlers. In werkelijkheid is,"['over de eigen duurzaamheid,']",4,20.0,1
