Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Juist of niet juist Waarom moet je alles in de politiek kunnen uitleggen.  Als interviewer spreek ik met enige regelmaat politici,Juist of niet juist Waarom moet <extra_id_0> politiek kunnen uitleggen. Als interviewer spreek ik met enige regelmaat politici,['je alles in de'],4,20.0,1
"Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen om zijn buik en wanneer hij lacht, ontbloot hij zijn zwarte tandjes.  Hij is al vier, maar krijgt nog iedere nacht twee keer een fles poedermelk, lacht zijn moeder","Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen <extra_id_0> en wanneer hij lacht, ontbloot hij zijn zwarte tandjes. Hij is al vier, maar krijgt nog <extra_id_1> keer een <extra_id_2> zijn moeder","['om zijn buik', 'iedere nacht twee', 'fles poedermelk, lacht']",9,20.0,1
Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat.  Het is mijn strikt persoonlijke verhaal,Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat. Het <extra_id_0> verhaal,['is mijn strikt persoonlijke'],4,20.0,1
"mijn hart en mijn maag zitten in afrika, mijn verstand hier in nederland DE EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan wraak.  Het ironische is dat toen ik erover begon te schrijven de behoefte aan wraak verviel","mijn hart en mijn <extra_id_0> afrika, mijn <extra_id_1> nederland DE EERSTE JAREN in Nederland zat ik nog met <extra_id_2> woede en behoefte aan wraak. Het ironische is dat toen ik erover begon te schrijven de behoefte aan wraak verviel","['maag zitten in', 'verstand hier in', 'veel bitterheid en']",9,20.0,1
"Een vierkant is een vierkant Geen schilderszwier, geen artistiek evenwicht.  Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren","Een vierkant is een vierkant Geen schilderszwier, geen artistiek evenwicht. <extra_id_0> ondoorgrondelijk abstract ook kan ontroeren",['Sol LeWitt toont dat'],4,20.0,1
"Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek hebben gebroken met de waarden van de Verlichting die het verschil tussen beschaafd en onbeschaafd, geschoold en ongeschoold, volwassen en pueriel, serieus en kolderiek, rationeel en emotioneel markeren.  En dus niet serieus hoeven te worden genomen","Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia <extra_id_0> uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek <extra_id_1> de waarden van <extra_id_2> het verschil tussen beschaafd <extra_id_3> ongeschoold, volwassen en pueriel, serieus <extra_id_4> en emotioneel markeren. En dus niet serieus hoeven te worden genomen","['is dat de', 'hebben gebroken met', 'de Verlichting die', 'en onbeschaafd, geschoold en', 'en kolderiek, rationeel']",16,20.0,1
De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich arrogant Het conflict tussen de huisartsen en minis ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars.  Een week voor het debat in de Eerste Kamer over de nieuwe Zorg verzekeringswet is het wantrouwen in de minister groter dan ooit,De stand van zaken vlak voor het Eerste-Kamerdebat over de nieuwe zorgwet Hoogervorst toont zich arrogant Het conflict tussen de <extra_id_0> ter Hoogervorst van Volksgezondheid gaat k over het afgeven van privacy gegevens aan verzekeraars. Een week voor het debat in <extra_id_1> over de nieuwe Zorg verzekeringswet <extra_id_2> in de <extra_id_3> ooit,"['huisartsen en minis', 'de Eerste Kamer', 'is het wantrouwen', 'minister groter dan']",12,20.0,1
Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan je zou denken mensen op straat voor de camera kritische geluiden laten horen; waar anderen boos over worden die dan een eind aan de opnamen proberen te maken.  Elke cameraploeg lijkt gevolgd met en door argusogen van de staat,Rubriek TELEVISIE China Opvallend in de golf China-documentaires is dat vaker dan je zou denken mensen op straat <extra_id_0> geluiden laten horen; waar <extra_id_1> worden die dan een eind aan de opnamen proberen <extra_id_2> cameraploeg lijkt gevolgd met en door argusogen van de staat,"['voor de camera kritische', 'anderen boos over', 'te maken. Elke']",10,20.0,1
Dichters & Denkers Marianne Vogel: Baard boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen en mannen in de Nederlandse literatuur.  Een stap verder op weg naar extreme politieke correctheid,Dichters & Denkers Marianne Vogel: Baard boven baard Heren en damesromans Docente Neerlandistiek Marianne Vogel betreurt in haar proefschrift de ongelijkwaardigheid van vrouwen en mannen <extra_id_0> literatuur. Een stap verder <extra_id_1> extreme <extra_id_2>,"['in de Nederlandse', 'op weg naar', 'politieke correctheid']",8,20.0,1
"26 april 2000 Jaargang 124, Nr.  17 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Paul Frentrop, 26 april 2000 Onderwijsgestapo De macht van de Onderwijsinspectie neemt weer toe","26 april 2000 Jaargang 124, Nr. 17 Ger Groot, 26 april 2000 Gijs Pothof, 26 april 2000 Paul Frentrop, 26 april 2000 <extra_id_0> van de <extra_id_1> toe","['Onderwijsgestapo De macht', 'Onderwijsinspectie neemt weer']",6,20.0,1
"Liever een luie lezer dan geen lezer, liet hoogleraar moderne letterkunde Marita Mathijsen twee jaar geleden optekenen in de Volkskrant.  Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","Liever een luie lezer dan geen lezer, liet hoogleraar moderne letterkunde Marita <extra_id_0> geleden <extra_id_1> Volkskrant. Jongeren beleven geen plezier meer aan klassiekers uit de Nederlandse literatuur","['Mathijsen twee jaar', 'optekenen in de']",6,20.0,1
"De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst.  Dan zijn de mensen bang dat ze gepakt worden als ze iets over iemand melden","De veerkracht van een woonbuurt ALS EEN WIJK stil is, heerst er angst. Dan zijn de mensen bang dat ze gepakt <extra_id_0> iets <extra_id_1>","['worden als ze', 'over iemand melden']",6,20.0,1
En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok op de gevel gebleven.  En ik wil twitteren als ik me erger aan iemands tweet: nou dat weer,En als ik de vertrouwde aanblik tussen het geboomte mis als ik op het Amstel Station af sjees en wil weten hoeveel tijd ik nog heb: waar is de grote klok <extra_id_0> gebleven. En <extra_id_1> ik me erger aan iemands tweet: <extra_id_2>,"['op de gevel', 'ik wil twitteren als', 'nou dat weer']",10,20.0,1
"Inderdaad, eo: de vrouw beslist Als je aan de vooravond van je veertigste verjaardag, op de bank gezeten, aan de hand van het journaal en Nova constateert dat op de politieke agenda van vandaag abortus en softdrugs hoog genoteerd staan, ofte wel dezelfde zaken waarvoor je 25 jaar geleden je eerste schreden op het pad van de politieke participatie zette, is niet een gevoel van vertrouwdheid maar een welhaast buitenaardse vervreemding het gevolg.  Want het mag dan alom bekend zijn dat de geschiedenis zich herhaalt, de omloopsnelheid wordt wel erg hoog op deze manier","Inderdaad, eo: de vrouw beslist Als je aan de vooravond van je veertigste verjaardag, op de bank gezeten, aan de hand van het journaal en Nova constateert dat op de politieke agenda van vandaag abortus en softdrugs hoog genoteerd staan, ofte <extra_id_0> waarvoor je 25 jaar <extra_id_1> schreden op het pad van de politieke participatie zette, is niet een gevoel van vertrouwdheid maar een welhaast buitenaardse vervreemding <extra_id_2> mag dan <extra_id_3> dat de geschiedenis zich <extra_id_4> wordt wel <extra_id_5> deze manier","['wel dezelfde zaken', 'geleden je eerste', 'het gevolg. Want het', 'alom bekend zijn', 'herhaalt, de omloopsnelheid', 'erg hoog op']",19,20.0,1
"De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis dat ze niet met haar oplossing begint.  Net zo behoort het kennelijk tot het wezen van een crisis in haar concrete Oostenrijkse variant dat deze vanzelfsprekende premisse stomme verbazing, ja zelfs hysterie uitlokt",De twee crises van Oostenrijk HET BEHOORT TOT het wezen van een crisis <extra_id_0> met haar oplossing begint. Net zo behoort het kennelijk tot het wezen van een crisis in haar concrete Oostenrijkse variant dat <extra_id_1> stomme <extra_id_2> hysterie uitlokt,"['dat ze niet', 'deze vanzelfsprekende premisse', 'verbazing, ja zelfs']",9,20.0,1
"24 augustus 2016 Jaargang 140, Nr.  34 Opration Burkini Vroeger was het Brigitte Bardot in tweedelig zwempak, nu zijn het moslimas die het land van oe-la-la bezighouden","24 augustus 2016 Jaargang 140, Nr. 34 Opration Burkini Vroeger was het Brigitte Bardot <extra_id_0> nu zijn het moslimas die het land <extra_id_1> bezighouden","['in tweedelig zwempak,', 'van oe-la-la']",5,20.0,1
"Vorige week, de dag nadat het overlijden van Joost Zwagerman bekend was gemaakt, schreef ik vlug een stukje voor de website van De Groene.  Het was zon typisch Ik weet nog dat-stukje, het eerste dat in me opkwam als ik aan Joost Zwagerman dacht","Vorige week, de dag nadat het overlijden van <extra_id_0> was gemaakt, schreef ik vlug een stukje voor de website van De Groene. Het <extra_id_1> Ik weet nog dat-stukje, het eerste dat in <extra_id_2> ik aan Joost Zwagerman dacht","['Joost Zwagerman bekend', 'was zon typisch', 'me opkwam als']",9,20.0,1
"Lab Europese verkiezingen Middagje vissen in Brussel In de aanloop naar de Europese verkiezingen op 22 mei beschrijft Betto van Waarden, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal Onderwijs en Cultuur van de Europese Commissie, de dagelijkse praktijk van de politieke besluitvorming in Brussel.  Ik hoop dat je een koffie hebt gepakt voor de vergadering","Lab <extra_id_0> vissen in Brussel In de aanloop naar de Europese verkiezingen op <extra_id_1> Betto van Waarden, voormalig stagiair en beleidsmedewerker bij Directoraat-Generaal Onderwijs en Cultuur van de Europese Commissie, de dagelijkse praktijk van de politieke <extra_id_2> Brussel. <extra_id_3> je een koffie hebt gepakt voor de vergadering","['Europese verkiezingen Middagje', '22 mei beschrijft', 'besluitvorming in', 'Ik hoop dat']",11,20.0,1
"Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje van een jaar of tien dat de hoofdrol speelt in strips, poppen kastvoorstellingen en inmiddels ook tv-films.  Haar geestelijk vader heet Jeroen de Leijer","Het meisje kan er niets aan doen Het universum van Eefje Wentelteefje is de wonderbaarlijke werkelijkheid van een meisje <extra_id_0> of tien dat de hoofdrol speelt in strips, <extra_id_1> inmiddels ook tv-films. <extra_id_2> heet Jeroen de Leijer","['van een jaar', 'poppen kastvoorstellingen en', 'Haar geestelijk vader']",9,20.0,1
"Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in april tussen het laatste groepje scholieren zitten die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los.  Fack ju Ghte heet hij; of, in beter Duits: Fuck you, Goethe, met meer dan zes miljoen bezoekers verreweg de populairste Duitse film van het jaar 2013","Duitse wereldmarktleiders bouwen hun eigen scholen Zelfs nu, als we op een ochtend in <extra_id_0> laatste groepje scholieren zitten die de film nog niet hebben gezien, breken nog lachsalvos in de bioscoopzaal los. Fack ju Ghte heet hij; of, in beter Duits: Fuck <extra_id_1> meer <extra_id_2> bezoekers verreweg de <extra_id_3> van het jaar 2013","['april tussen het', 'you, Goethe, met', 'dan zes miljoen', 'populairste Duitse film']",12,20.0,1
Opera: Peter Grimes Roddels rond de dorpspomp De prachtige opera Peter Grimes van Benjamin Britten beklijft uiteindelijk niet.  Debet is een al te plat realisme en een gebrek aan verbeeldingskracht,Opera: Peter Grimes Roddels rond de dorpspomp De prachtige opera Peter Grimes <extra_id_0> beklijft uiteindelijk niet. Debet is <extra_id_1> plat realisme en een gebrek aan verbeeldingskracht,"['van Benjamin Britten', 'een al te']",6,20.0,1
"Hannah van Wieringen, De kermis van Gravezuid.  De Harmonie 2012 Debutante Hannah van Wieringen schreef met De kermis van Gravezuid verhalen die zich bij elkaar aandienen als een roman","Hannah van Wieringen, De kermis van Gravezuid. De Harmonie 2012 Debutante Hannah <extra_id_0> met De kermis van <extra_id_1> zich bij elkaar aandienen als een roman","['van Wieringen schreef', 'Gravezuid verhalen die']",6,20.0,1
"Ik geef het toe: ik ben al wat ouder, ik heb veel illusies verloren, ik heb een depressieve persoonlijkheid waardoor ik misschien geneigd ben de zaak enigszins somber te bekijken, mijn geschiedenis kent te weinig successen, ik geloof niet dat ik rancuneus ben, ik kan me wel enorm opwinden, kortom: wanneer ik beweer dat ik angstig naar de toekomst kijk, dat cynisme paradoxaal de moed erin houdt (we gaan blijmoedig naar de afgrond, zoals Van Gogh vaak zei), dan kan dat het resultaat zijn van een kijk op het bestaan die me blind houdt voor bepaalde zaken.  Ik denk dat de middenklasse op springen staat, dat ze revolutie willen","Ik geef het toe: ik ben al wat ouder, ik heb veel illusies verloren, ik heb een depressieve persoonlijkheid waardoor ik misschien geneigd <extra_id_0> enigszins somber te bekijken, mijn geschiedenis kent te weinig successen, ik geloof niet dat ik rancuneus ben, ik kan me wel enorm opwinden, kortom: wanneer ik beweer dat ik angstig naar de toekomst kijk, dat cynisme paradoxaal <extra_id_1> houdt (we gaan blijmoedig naar <extra_id_2> Van Gogh vaak zei), dan kan dat het resultaat zijn van <extra_id_3> het bestaan die me <extra_id_4> bepaalde zaken. Ik denk dat de <extra_id_5> dat <extra_id_6>","['ben de zaak', 'de moed erin', 'de afgrond, zoals', 'een kijk op', 'blind houdt voor', 'middenklasse op springen staat,', 'ze revolutie willen']",22,20.0,1
"Postliberaal Onderzoek van de Wiardi Beckman Stichting, het wetenschappelijk bureau van de Partij van de Arbeid, stuurt de sociaal-democratie een interessante kant op.  Dat het zo zou uitpakken konden de pvda en haar wetenschappelijk instituut, de Wiardi Beckman Stichting, niet weten toen ze hetVan Waarde-project opzetten","Postliberaal Onderzoek van de Wiardi Beckman Stichting, het wetenschappelijk bureau van de Partij van de Arbeid, stuurt de sociaal-democratie een interessante kant op. Dat het zo zou uitpakken konden <extra_id_0> haar wetenschappelijk instituut, de <extra_id_1> niet weten <extra_id_2> Waarde-project opzetten","['de pvda en', 'Wiardi Beckman Stichting,', 'toen ze hetVan']",9,20.0,1
"18 juli 2018 Jaargang 142, Nr.  29-30 Deze week met bijlage: Buitenkunst in Amsterdam Ook al is alle wildernis verdwenen, onze hunkering ernaar is springlevend Jaap Tielbeke, 18 juli 2018 In Brazili heeft de hond vele functies: mascotte, statussymbool, familielid en deurbel","18 juli 2018 Jaargang 142, Nr. 29-30 Deze week met <extra_id_0> in Amsterdam Ook al is alle wildernis verdwenen, onze hunkering ernaar is springlevend Jaap Tielbeke, 18 <extra_id_1> Brazili <extra_id_2> vele functies: mascotte, statussymbool, familielid en deurbel","['bijlage: Buitenkunst', 'juli 2018 In', 'heeft de hond']",8,20.0,1
"Londen  Het is uitgevonden door een Duitse scheikundige, Justus von Liebig, wordt geproduceerd in Nieuw-Zeeland en gesmeerd op Brits brood: Marmite.  Voor de ene eilandbewoner is het een delicatesse, voor de ander is dit bijproduct van bierbrouwerijen niet te pruimen","Londen Het is uitgevonden door een Duitse <extra_id_0> Liebig, wordt geproduceerd in Nieuw-Zeeland en gesmeerd op Brits brood: Marmite. Voor de ene eilandbewoner is het een delicatesse, voor de ander <extra_id_1> van bierbrouwerijen niet <extra_id_2>","['scheikundige, Justus von', 'is dit bijproduct', 'te pruimen']",8,20.0,1
"Bloody Sunday is nog niet vergeten Dumdum Derry Bloody Sunday, het bloedbad in het Noord-Ierse Derry, is nog niet vergeten.  Deze week begonnen de openbare hoorzittingen van het tweede onderzoekstribunaal","Bloody Sunday is nog <extra_id_0> Derry Bloody Sunday, <extra_id_1> het Noord-Ierse Derry, is nog niet vergeten. Deze week begonnen de openbare hoorzittingen van het tweede onderzoekstribunaal","['niet vergeten Dumdum', 'het bloedbad in']",6,20.0,1
"Redactioneel Hoofdcommentaar: Israel David is een Goliath geworden Isral is in oorlog, zegt Ariel Sharon.  De Isralische president heeft een vastberaden blik","Redactioneel Hoofdcommentaar: Israel David is een Goliath geworden Isral is in oorlog, zegt <extra_id_0> president heeft een vastberaden blik",['Ariel Sharon. De Isralische'],4,20.0,1
Het Turkse volk lacht om de wolvenherder Istanbul - Devlet Bahceli is de man waar het om gaat.  De prestatie van deze grijze wolvenherder gaat de toekomst van Turkije bepalen,Het Turkse volk lacht om de wolvenherder Istanbul - Devlet Bahceli is de man waar het om gaat. De prestatie van deze grijze <extra_id_0> toekomst <extra_id_1>,"['wolvenherder gaat de', 'van Turkije bepalen']",6,20.0,1
Nummer 51-52-1is een extra dik kerstnummer voor drie weken.  Het volgende nummer van De Groene Amsterdammer verschijnt woensdag 8 januari 2003,Nummer 51-52-1is een extra dik kerstnummer voor drie <extra_id_0> van De Groene Amsterdammer verschijnt woensdag 8 januari 2003,['weken. Het volgende nummer'],4,20.0,1
"Een coup in Itali Het wordt erop of eronder voor de euro.  Vergeleken met de strijd die nu in Itali tussen politiek en markten is opgelaaid, zijn de gebeurtenissen van mei 2015 kinderspel","Een coup in Itali Het wordt erop of eronder voor de euro. Vergeleken met de strijd die nu in Itali <extra_id_0> markten is opgelaaid, zijn de gebeurtenissen <extra_id_1>","['tussen politiek en', 'van mei 2015 kinderspel']",7,20.0,1
Vanzelfsprekend heb ik gisteravond met veel belangstelling jouw verhaalover ons NRC Handelsblad gelezen in De Groene Amsterdammer.  En ik wil meteen zeggen: dat kwam hard aan,Vanzelfsprekend heb ik <extra_id_0> belangstelling jouw verhaalover ons NRC Handelsblad gelezen in De Groene Amsterdammer. En <extra_id_1> meteen zeggen: dat kwam hard aan,"['gisteravond met veel', 'ik wil']",5,20.0,1
Weinig mensensoorten twijfelen zo vaak aan zichzelf als literaire critici.  Waar zijn ze eigenlijk goed voor,Weinig mensensoorten twijfelen zo <extra_id_0> als literaire critici. Waar zijn ze eigenlijk goed voor,['vaak aan zichzelf'],3,20.0,1
"Cinestud van 30 maart t/m 4 april in Kriterion (amsterdam) Packing is onderdeel van een drieluik over opgroeien in Iran en het afstudeerwerk van Karamizade dat volgende week vertoond wordt op Cinestud, het oudste internationale studentenfilmfestival, dat dit jaar vijftig jaar bestaat.  Voor deze editie bekeken de organisatoren 550 ingezonden examenfilms, afkomstig uit alle delen van de wereld","Cinestud van 30 maart t/m 4 april in Kriterion (amsterdam) Packing is onderdeel van een drieluik over opgroeien in Iran en het afstudeerwerk van Karamizade dat volgende week vertoond wordt op <extra_id_0> internationale studentenfilmfestival, dat dit jaar vijftig jaar bestaat. Voor deze <extra_id_1> organisatoren 550 ingezonden <extra_id_2> alle <extra_id_3> wereld","['Cinestud, het oudste', 'editie bekeken de', 'examenfilms, afkomstig uit', 'delen van de']",12,20.0,1
"1 november 2011 Jaargang 135, Nr.  Mediafonds Wietkwekers en terugmeppende homos Het eigentijdse tv-drama is ongekend populair",1 november <extra_id_0> Nr. Mediafonds Wietkwekers en terugmeppende homos Het eigentijdse tv-drama is ongekend populair,"['2011 Jaargang 135,']",3,20.0,1
"Shakespeare: De tragedie van de macho Maak een zwaard van me De tijdloosheid van Shakespeare blijkt uit de eerste verfilming van zijn Romeinse stuk Coriolanus, een werk waarin de psychologie van de zichzelf overschattende soldaat onder het vergrootglas komt.  Caius Martius Coriolanus is net als John James Rambo een banneling wiens eigen notie van mannelijkheid, waardigheid en nobiliteit aan scherven ligt",Shakespeare: De tragedie van de macho Maak een zwaard <extra_id_0> tijdloosheid van Shakespeare <extra_id_1> eerste verfilming van zijn <extra_id_2> een werk waarin de psychologie van de zichzelf overschattende soldaat onder het vergrootglas komt. Caius Martius Coriolanus is net als John James Rambo een banneling wiens eigen notie <extra_id_3> en nobiliteit aan scherven ligt,"['van me De', 'blijkt uit de', 'Romeinse stuk Coriolanus,', 'van mannelijkheid, waardigheid']",12,20.0,1
PRIVACY EN PSYCHE SOMS WORDT TIJDENS een rechtszitting glashelder dat er tussen de strijdende partijen een onoverbrugbare kloof gaapt.  Dat was het geval bij de zaak die deze week door psychiaters en psychotherapeuten werd aangespannen tegen de Nederlandse Zorgautoriteit (Nza),PRIVACY EN PSYCHE SOMS WORDT TIJDENS een rechtszitting glashelder dat <extra_id_0> strijdende partijen een onoverbrugbare <extra_id_1> was het <extra_id_2> de zaak die deze week door psychiaters en psychotherapeuten werd aangespannen tegen de Nederlandse Zorgautoriteit (Nza),"['er tussen de', 'kloof gaapt. Dat', 'geval bij']",8,20.0,1
Essay Essay: Dicht John Kerry de kloof tussen de VS en Europa.  Zal 2 november een keerpunt in de transatlantische betrekkingen betekenen,Essay Essay: <extra_id_0> kloof tussen de VS en Europa. Zal 2 november een keerpunt in de transatlantische betrekkingen betekenen,['Dicht John Kerry de'],4,20.0,1
Onzalige gelukzaligheid Iedere dag loop ik langs het bord voor de sigarenboer op de hoek van de straat.  Het leunt op een veer en klappert in de wind,Onzalige gelukzaligheid <extra_id_0> ik langs het bord voor de sigarenboer op de hoek van de straat. Het leunt op een veer en <extra_id_1> wind,"['Iedere dag loop', 'klappert in de']",6,20.0,1
"Dichters & Denkers Stphane Audeguy Analogische antropologie Uit het Frans (La thorie des nuages, 2005) vertaald door Froukje Slofstra, Cossee, 288 blz. ,  19,90 ","Dichters & Denkers Stphane Audeguy Analogische antropologie Uit het Frans (La thorie des nuages, 2005) vertaald door Froukje <extra_id_0> 288 <extra_id_1>","['Slofstra, Cossee,', 'blz. , 19,90']",5,20.0,1
